security_code,security_name_current,year,signals,evidence,is_delisted,resolution,original_source,detected_at_utc,in_judgment_queue
835352,量邦科技,2015,B,H1 加权ROE 177.15 与归母净利 -0.21亿 符号矛盾,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
835352,量邦科技,2019,B,FY 加权ROE -24.36 与归母净利 0.01亿 符号矛盾,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
835364,德善药业,2025,B,H1 加权ROE -218.94 与归母净利 0.07亿 符号矛盾,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
835426,ST西航,2018,B,FY 加权ROE -205.8 与归母净利 0.04亿 符号矛盾,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
835462,苏恒牛帆,2017,B,FY 加权ROE -19.7 与归母净利 0.05亿 符号矛盾,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
835525,云巢股份,2024,B,FY 加权ROE 200.0 与归母净利 -0.04亿 符号矛盾,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
835642,华志信,2020,B,H1 加权ROE 1.58 与归母净利 -0.03亿 符号矛盾,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
835709,千柏源,2020,B,H1 加权ROE 200.0 与归母净利 -0.01亿 符号矛盾,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
835718,凌脉网络,2022,B,H1 加权ROE -144.96 与归母净利 0.08亿 符号矛盾,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
835719,ST卡莱博,2022,B,FY 加权ROE -587.28 与归母净利 0.08亿 符号矛盾,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
835719,ST卡莱博,2025,B,FY 加权ROE -248.78 与归母净利 0.04亿 符号矛盾,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
835755,创研股份,2020,A,年报营收0.91亿<三季报累计1.15亿,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
835755,创研股份,2021,A,年报营收2.68亿<三季报累计3.69亿,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
835759,财人汇,2015,B,H1 加权ROE -199.88 与归母净利 0.04亿 符号矛盾,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
835775,用尚科技,2013,B,FY 加权ROE -3633.43 与归母净利 0.07亿 符号矛盾,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
835800,万联城服,2013,B,FY 加权ROE -1561.73 与归母净利 0.02亿 符号矛盾,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
835843,跃跃股份,2023,B,FY 加权ROE 70.83 与归母净利 -0.02亿 符号矛盾,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
836032,建亚环保,2025,B,H1 加权ROE -1.73 与归母净利 0.02亿 符号矛盾,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
836041,残友善务,2017,B,H1 加权ROE 636.04 与归母净利 -0.02亿 符号矛盾,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
836212,嘉宇特装,2023,B,H1 加权ROE -1101.42 与归母净利 0.02亿 符号矛盾,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
836275,晶杰通信,2013,B,FY 加权ROE -376.02 与归母净利 0.01亿 符号矛盾,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
836357,沛泽园林,2023,B,FY 加权ROE 139.46 与归母净利 -0.01亿 符号矛盾,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
836479,泰源环保,2020,B,Q3 加权ROE 18.77 与归母净利 -0.07亿 符号矛盾,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
836645,三瑞农科,2018,A,年报营收1.57亿<三季报累计1.61亿,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
836690,悦泰物流,2017,B,Q1 加权ROE -3.29 与归母净利 0.01亿 符号矛盾,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
836691,人和环境,2015,B,H1 加权ROE 24.68 与归母净利 -0.01亿 符号矛盾,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
836746,优通科技,2025,B,FY 加权ROE -5097.8 与归母净利 0.06亿 符号矛盾,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
836792,易家科技,2018,A,年报营收0.57亿<三季报累计0.61亿,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
836872,迈信智农,2020,B,FY 加权ROE 7.72 与归母净利 -0.03亿 符号矛盾,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
836977,洛阳餐旅,2014,B,FY 加权ROE -211.81 与归母净利 0.04亿 符号矛盾,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
836998,海傲思,2015,B,H1 加权ROE 264.81 与归母净利 -0.04亿 符号矛盾,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
837137,ST鼎瀚,2020,B,FY 加权ROE 28.68 与归母净利 -0.01亿 符号矛盾,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
837185,ST锡协,2019,B,FY 加权ROE 200.0 与归母净利 -0.09亿 符号矛盾,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
837333,中电高光,2023,B,FY 加权ROE -49.12 与归母净利 0.33亿 符号矛盾,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
837368,快乐营,2015,B,Q3 加权ROE -164.62 与归母净利 0.02亿 符号矛盾,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
837491,东西方,2015,B,FY 加权ROE 11.78 与归母净利 -0.08亿 符号矛盾,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
837591,ST天骑,2021,B,H1 加权ROE 200.0 与归母净利 -0.04亿 符号矛盾,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
837694,摘牌和美,2022,B,FY 加权ROE 244.51 与归母净利 -0.06亿 符号矛盾,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
837726,自然盛景,2022,A,年报营收0.00亿<三季报累计0.00亿,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
837726,自然盛景,2023,B,FY 加权ROE 114.58 与归母净利 -0.02亿 符号矛盾,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
837758,宏天信业,2022,B,H1 加权ROE -27.09 与归母净利 0.02亿 符号矛盾,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
838174,诚骏科技,2014,B,FY 加权ROE -43.41 与归母净利 0.06亿 符号矛盾,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
838243,天时恒生,2018,B,FY 加权ROE -70.26 与归母净利 0.01亿 符号矛盾,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
838246,ST山谷网,2015,B,H1 加权ROE 15.86 与归母净利 -0.01亿 符号矛盾,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
838309,ST京彩,2020,B,H1 加权ROE 8.47 与归母净利 -0.02亿 符号矛盾,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
838413,易名科技,2017,B,FY 加权ROE -63.77 与归母净利 0.21亿 符号矛盾,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
838430,盈呗科技,2022,A,年报营收0.00亿<三季报累计0.00亿,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
838801,中彩环保,2025,B,FY 加权ROE -88.92 与归母净利 0.07亿 符号矛盾,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
838843,智趣互联,2018,A,年报营收0.30亿<三季报累计0.33亿,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
838856,ST好房通,2015,B,H1 加权ROE 41.17 与归母净利 -0.03亿 符号矛盾,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
838901,万鸿泰,2021,B,H1 加权ROE -695.8 与归母净利 0.02亿 符号矛盾,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
838901,万鸿泰,2022,B,FY 加权ROE 1.58 与归母净利 -0.02亿 符号矛盾,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
839012,东舟船舶,2018,B,FY 加权ROE 2.11 与归母净利 -0.12亿 符号矛盾,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
839190,连界创新,2020,B,FY 加权ROE 91.32 与归母净利 -0.07亿 符号矛盾,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
839190,连界创新,2025,B,FY 加权ROE -901.88 与归母净利 0.03亿 符号矛盾,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
839302,红点智能,2024,B,FY 加权ROE -322.08 与归母净利 0.01亿 符号矛盾,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
839308,嘉美斯,2021,A,年报营收0.03亿<三季报累计0.13亿,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
839308,嘉美斯,2022,A+B,年报营收0.10亿<三季报累计0.10亿；FY 加权ROE 466.78 与归母净利 -0.07亿 符号矛盾,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
839484,联合同创,2014,B,FY 加权ROE -2817.74 与归母净利 0.10亿 符号矛盾,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
839503,嘉能未来,2019,B,FY 加权ROE -425.26 与归母净利 0.06亿 符号矛盾,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
839573,浦辰瑞铂,2025,B,FY 加权ROE -221.7 与归母净利 0.22亿 符号矛盾,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
839633,ST金鼎医,2020,B,H1 加权ROE -765.25 与归母净利 0.27亿 符号矛盾,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
839825,讯网网络,2022,B,FY 加权ROE 38.53 与归母净利 -0.05亿 符号矛盾,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
839836,中海康,2024,B,FY 加权ROE -348.25 与归母净利 0.36亿 符号矛盾,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
839893,科技众创,2020,B,FY 加权ROE -289.35 与归母净利 0.01亿 符号矛盾,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
870049,ST华翔控,2018,A,年报营收0.33亿<三季报累计0.44亿,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
870098,赛康医疗,2015,B,FY 加权ROE -176.63 与归母净利 0.04亿 符号矛盾,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
870102,金晖股份,2022,A,年报营收2.37亿<三季报累计2.48亿,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
870104,飞拓无限,2015,B,FY 加权ROE -45.62 与归母净利 0.21亿 符号矛盾,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
870104,飞拓无限,2017,B,Q1 加权ROE 20.03 与归母净利 -0.03亿 符号矛盾,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
870122,一景乳业,2015,B,FY 加权ROE -103.17 与归母净利 0.05亿 符号矛盾,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
870164,虎巴股份,2015,B,FY 加权ROE -2204.0 与归母净利 0.09亿 符号矛盾,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
870368,ST爱尚游,2017,B,H1 加权ROE 29.26 与归母净利 -0.02亿 符号矛盾,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
870421,博诚环境,2014,B,FY 加权ROE -232.19 与归母净利 0.01亿 符号矛盾,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
870431,鑫度武术,2023,B,FY 加权ROE 33.02 与归母净利 -0.02亿 符号矛盾,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
870446,中成星耀,2024,B,FY 加权ROE 266.93 与归母净利 -0.03亿 符号矛盾,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
870549,中凯国际,2023,B,FY 加权ROE -4899.31 与归母净利 0.04亿 符号矛盾,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
870573,小布涂涂,2014,B,FY 加权ROE -2.69 与归母净利 0.02亿 符号矛盾,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
870579,骏恺环境,2022,B,FY 加权ROE 20.39 与归母净利 -0.02亿 符号矛盾,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
870682,星寰文化,2015,B,FY 加权ROE 66.65 与归母净利 -0.03亿 符号矛盾,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
870714,良讯股份,2018,A,年报营收0.36亿<三季报累计0.38亿,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
870756,抱抱数字,2024,B,FY 加权ROE 636.33 与归母净利 -0.02亿 符号矛盾,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
870796,斯科瑞,2019,A,年报营收0.35亿<三季报累计0.37亿,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
870953,中食佳肴,2024,B,FY 加权ROE 1.7545 与归母净利 -0.02亿 符号矛盾,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
871381,剑门旅游,2023,B,H1 加权ROE -2.69 与归母净利 0.07亿 符号矛盾,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
871430,艺恩数据,2015,B,FY 加权ROE -290.42 与归母净利 0.03亿 符号矛盾,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
871430,艺恩数据,2016,B,H1 加权ROE 309.0 与归母净利 -0.02亿 符号矛盾,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
871446,新未来,2022,B,H1 加权ROE -19.21 与归母净利 0.02亿 符号矛盾,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
871710,鸿网股份,2015,B,FY 加权ROE -684.11 与归母净利 0.01亿 符号矛盾,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
871806,成才教育,2021,B,FY 加权ROE 392.03 与归母净利 -0.07亿 符号矛盾,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
871859,明日教育,2016,B,H1 加权ROE 178.6 与归母净利 -0.02亿 符号矛盾,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
871882,速锋科技,2021,B,FY 加权ROE -14.33 与归母净利 0.02亿 符号矛盾,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
871939,东吴电机,2015,B,FY 加权ROE -160.33 与归母净利 0.12亿 符号矛盾,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
872061,ST孔明,2017,B,H1 加权ROE 200.0 与归母净利 -0.14亿 符号矛盾,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
872093,大地牧业,2018,B,Q1 加权ROE -58.13 与归母净利 0.03亿 符号矛盾,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
872099,蒂艾斯,2025,B,H1 加权ROE -50.73 与归母净利 0.07亿 符号矛盾,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
872102,中苏科技,2020,A,年报营收1.26亿<三季报累计1.42亿,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
872156,中科沣文,2022,A,年报营收0.05亿<三季报累计0.05亿,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
872259,维勘科技,2020,A,年报营收0.08亿<三季报累计0.08亿,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
872334,ST科炬,2022,B,FY 加权ROE 668.15 与归母净利 -0.52亿 符号矛盾,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
872337,卓奥科技,2015,B,FY 加权ROE -353.95 与归母净利 0.02亿 符号矛盾,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
872342,华达股份,2015,B,FY 加权ROE -202.83 与归母净利 0.06亿 符号矛盾,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
872477,龙成消防,2014,B,FY 加权ROE -231.0 与归母净利 0.03亿 符号矛盾,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
872584,大家股份,2023,B,FY 加权ROE -209.04 与归母净利 0.57亿 符号矛盾,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
872645,凯工股份,2024,B,H1 加权ROE 1.89 与归母净利 -0.04亿 符号矛盾,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
872762,大茂晟,2021,B,FY 加权ROE 21.51 与归母净利 -0.15亿 符号矛盾,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
872831,摘牌美备,2015,B,FY 加权ROE -423.86 与归母净利 0.04亿 符号矛盾,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
872836,康派斯,2021,B,FY 加权ROE 9.59 与归母净利 -0.04亿 符号矛盾,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
873237,ST五十弦,2023,B,FY 加权ROE 37.49 与归母净利 -0.04亿 符号矛盾,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
873309,润鑫新材,2023,B,H1 加权ROE 200.0 与归母净利 -0.01亿 符号矛盾,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
873341,ST仲冠,2017,B,FY 加权ROE -140.69 与归母净利 0.03亿 符号矛盾,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
873433,齐鲁云商,2020,A,年报营收0.81亿<三季报累计3.93亿,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
873476,网智股份,2019,B,H1 加权ROE 41.69 与归母净利 -0.06亿 符号矛盾,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
873511,ST金时为,2024,B,H1 加权ROE 864.27 与归母净利 -0.08亿 符号矛盾,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
873618,禧屋科技,2020,B,Q3 加权ROE 195.09 与归母净利 -0.37亿 符号矛盾,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
873627,西安瑞霖,2021,B,H1 加权ROE 200.0 与归母净利 -0.02亿 符号矛盾,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
873663,盛知股份,2019,B,FY 加权ROE -230.98 与归母净利 0.01亿 符号矛盾,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
873668,泽宇森,2019,B,FY 加权ROE -244.53 与归母净利 0.02亿 符号矛盾,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
873722,良淋科技,2013,B,FY 加权ROE 116.64 与归母净利 -0.01亿 符号矛盾,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
873818,帕科科技,2015,B,FY 加权ROE -21.72 与归母净利 0.04亿 符号矛盾,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
873827,岷山环能,2011,A,年报营收6.84亿<三季报累计9.13亿,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
873955,奥星股份,2020,B,FY 加权ROE -1893.54 与归母净利 0.14亿 符号矛盾,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
873985,久煜智能,2020,B,FY 加权ROE 187.31 与归母净利 -0.10亿 符号矛盾,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
874022,海图科技,2020,B,FY 加权ROE -748.0 与归母净利 0.03亿 符号矛盾,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
874031,翰林航宇,2024,B,Q1 加权ROE 1.79 与归母净利 -0.02亿 符号矛盾,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
874070,天广实,2021,B,FY 加权ROE 82.32 与归母净利 -3.18亿 符号矛盾,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
874557,联成科技,2022,B,FY 加权ROE -164.63 与归母净利 0.10亿 符号矛盾,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
874618,润奥供电,2023,A,年报营收0.56亿<三季报累计1.24亿,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
874618,润奥供电,2024,A,年报营收0.97亿<三季报累计1.83亿,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
874899,盛世泰科,2024,B,FY 加权ROE 1136.05 与归母净利 -0.78亿 符号矛盾,N,out_of_universe,,2026-08-11T16:35:39+00:00,N
900902,市北B股,2001,B,FY 加权ROE 2.05 与归母净利 -0.06亿 符号矛盾,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,N
900902,市北B股,2010,B,FY 加权ROE 8.84 与归母净利 -0.91亿 符号矛盾,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,N
900904,神奇B股,2002,A,年报营收0.13亿<三季报累计0.15亿,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,N
900906,中毅达B,2015,A,年报营收0.67亿<三季报累计1.45亿,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,N
900906,中毅达B,2017,A,年报营收0.31亿<三季报累计4.41亿,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,N
900906,中毅达B,2019,B,FY 加权ROE -5.52 与归母净利 0.26亿 符号矛盾,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,N
900913,国新B股,2006,B,FY 加权ROE 18.73 与归母净利 -0.04亿 符号矛盾,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,N
900913,国新B股,2012,B,FY 加权ROE -14.33 与归母净利 2.14亿 符号矛盾,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,N
900915,ST中路B,2001,B,FY 加权ROE -6.56 与归母净利 0.09亿 符号矛盾,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,N
900921,金煤B股,2000,B,FY 加权ROE 2.15 与归母净利 -0.22亿 符号矛盾,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,N
900921,金煤B股,2002,A,年报营收1.17亿<三季报累计1.34亿,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,N
900925,机电B股,2010,B,FY 加权ROE -1.06 与归母净利 6.66亿 符号矛盾,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,N
900927,物贸B股,2022,A,年报营收38.09亿<三季报累计41.10亿,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,N
900927,物贸B股,2023,A,年报营收34.53亿<三季报累计57.72亿,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,N
900927,物贸B股,2024,A,年报营收25.54亿<三季报累计36.73亿,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,N
900940,大名城B,2011,B,Q1 加权ROE -6.1 与归母净利 0.10亿 符号矛盾,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,N
900942,黄山B股,2002,B,FY 加权ROE -1.33 与归母净利 0.26亿 符号矛盾,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,N
900943,开开B股,2004,A,年报营收18.87亿<三季报累计20.40亿,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,N
900945,海控B股,2021,B,FY 加权ROE -17.16 与归母净利 47.21亿 符号矛盾,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,N
900945,海控B股,2022,B,FY 加权ROE 3039.37 与归母净利 -202.47亿 符号矛盾,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,N
900946,天雁B股,2006,B,FY 加权ROE 1.51 与归母净利 -0.95亿 符号矛盾,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,N
900946,天雁B股,2011,B,Q1 加权ROE -11.41 与归母净利 0.01亿 符号矛盾,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,N
920090,*ST同辉,2025,A,年报营收0.33亿<三季报累计0.55亿,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,N
920108,宏海科技,2020,A,年报营收1.39亿<三季报累计2.32亿,N,overridden,sina vFD_FinancialGuideLine,2026-08-11T16:35:39+00:00,N
