security_code,security_name,quality_tier,report_date,notice_date,available_at,status,reason,eps_ttm,roe_ttm,roe_source,bps,eps0,roe0,roe_anchor,roe_trend,roe0_normalized,roe0_mode,growth_confirmed,roe_window,roe_efficiency,incremental_roe,incremental_roe_basis,cash_roe0,owner_earnings0,v_zero_growth,incremental_roe_used,ame_path,nopat_ps,roic0,incremental_roic,reinvestment_rate,wacc,cost_of_debt,tax_rate,net_debt_ps,fin_net_debt_ps,minority_book_ps,ev_ps,owner_earnings_true_ps,roic_path,minority_share,minority_share_basis,roic_nopat_mode,roic_g_source,payout,g_trailing,g_sustainable,g0,g0_capped,r_mode,rf,erp,beta,r,g_terminal,roe_terminal,intrinsic_value,band_low,band_high,mos,max_buy_price,implied_pe,pe_on_ttm_eps,terminal_share,min_payout,v_bear,v_bull,valuation_quality_score,valuation_quality_notes,bps_operating,external_equity_ps,external_equity_cum_ps,shares_est,bps_basis_date,equity_anchor_mode,peak_weight,growth_trust,trough_weight,ttm_factor,growth_damp,maintenance_ratio,maintenance_raw_ratio,maintenance_status,maintenance_intervals,maintenance_positive_intervals,maintenance_net_reinvestment,maintenance_growth_allowance,maintenance_nopat_total,cash_blocked,wc_aggregation,wc_first_period,wc_last_period,wc_start,wc_end,wc_change,wc_financing_start,wc_financing_end,wc_conflict_years,minority_claim_status,minority_claim_event,minority_fixed_claim_ps,minority_dividend_floor_ps,model_evaluated_at,model_evaluated_report_date,forecast_overlay,forecast_notice_date,forecast_report_date,forecast_profit_yi,forecast_source,pre_overlay_iv,pre_overlay_report_date,pre_overlay_notice_date,bps_scale,overlay_note,exright_factor,exright_cash,exright_note
688120,华海清科,L2,2026-06-30,2026-08-22,2026-08-22,ok,,2.0800,0.1526,weightavg_ttm,15.9902,2.5744,0.1617,0.1623,down,0.161688,normalized,,5,0.6804,0.1292,raw,,,32.5870,,,2.2454,0.5748,0.2403,0.4098,0.0950,0.0221,0.0957,-8.9550,-8.8809,0.0000,20.6781,1.3716,growth,0.0000,earnings,"blend(λ=0.5,w=0.00,v=0.00)",capital,,0.1827,,0.0985,,tier,,,,0.1000,0.0300,0.1150,29.6332,26.6699,32.5965,0.20,23.7065,13.20,14.25,0.6620,0.0000,20.7349,45.2458,69,hist5/cv20/term12/path20/legs12,15.9161,0.0741,0.0000,495112787,2026-08-22,"shares_ref|book_break,shares_backfill",0.000,0.50,0.000,1.0533,1.0000,0.000000,,off,0,0,,,,,operating,2022-12-31,2025-12-31,452255973.2600,967418667.4000,515162694.1400,0.0000,404739.4400,0,,,0.0000,0.0000,2026-08-22,2026-06-30,,,,,,,,,,,,,
688122,西部超导,L2,2026-06-30,2026-08-27,2026-08-27,ok,,0.9827,0.0904,weightavg_ttm,11.1212,1.3568,0.1222,0.1222,,0.122200,normalized,,9,0.1543,0.0337,raw,,,17.4733,,,1.4881,0.1240,0.0360,0.9960,0.0771,0.0244,0.0853,1.8203,0.7480,1.0900,20.6314,0.6250,growth,0.0160,earnings,median3,capital,,-0.1237,,0.0359,,tier,,,,0.1000,0.0300,0.0971,18.8111,16.9300,20.6922,0.20,15.0489,12.64,19.14,0.7145,0.4140,12.2178,30.3966,68,hist12/cv12/term12/path20/legs12,9.0623,0.0178,2.0411,649664497,2026-08-27,shares_ref,0.000,0.00,0.000,0.7607,0.7607,0.000000,,off,0,0,,,,,operating,2021-12-31,2025-12-31,2838191328.4600,5387349680.1600,2549158351.7000,0.0000,28869185.5700,0,,,0.0000,0.0000,2026-08-27,2026-06-30,,,,,,,,,,,,,
688188,柏楚电子,L2,2026-06-30,2026-08-18,2026-08-18,ok,,3.5800,0.2044,weightavg_ttm,15.6324,3.7182,0.2385,0.1703,,0.170300,lift2(孰高),,5,0.7266,0.2392,raw,,,42.2066,,,2.9139,1.2212,1.7546,0.1023,0.0997,0.0286,0.0914,-13.1908,-14.0462,0.1113,21.2235,2.8062,growth,0.0256,earnings,"blend(λ=0.5,w=0.00,v=0.00)",capital,,0.2849,,0.0409,,tier,,,,0.1000,0.0300,0.1197,34.4143,30.9729,37.8557,0.20,27.5314,11.81,9.61,0.4525,0.0000,26.5705,44.9619,84,hist12/cv20/term20/path20/legs12,9.3403,0.0460,6.2462,404221898,2026-08-18,shares_ref,0.000,0.50,0.000,1.1322,1.0000,0.000000,,off,0,0,,,,,operating,2021-12-31,2025-12-31,68733080.7000,94837277.0500,26104196.3500,0.0000,50644825.7300,0,,,0.0000,0.0000,2026-08-18,2026-06-30,,,,,,,,,,,,,
688190,云路股份,L2,2026-06-30,2026-08-29,2026-08-29,ok,,2.0930,0.0949,weightavg_ttm,22.3489,3.3967,0.1520,0.1520,,0.152000,normalized,,5,0.6625,0.1753,n/a,,,39.9392,,,2.9556,0.2844,0.1557,0.7126,0.0992,0.0583,0.1314,-10.1341,-10.1320,0.0000,29.8612,-0.5024,growth,0.0000,book_fallback,"blend(λ=0.0,w=0.00,v=0.33)",capital,,-0.0588,,0.1109,,tier,,,,0.1000,0.0300,0.1192,39.9953,35.9958,43.9948,0.20,31.9962,13.53,19.11,0.7791,0.0000,28.3101,60.4622,69,hist12/cv20/term5/path20/legs12,12.8557,0.0021,9.4911,120000000,2026-08-29,shares_ref,0.000,0.00,0.330,0.8513,0.7138,0.000000,,off,0,0,,,,,operating,2021-12-31,2025-12-31,74807633.2800,910214471.5400,835406838.2600,15889335.3800,258640809.6100,0,,,0.0000,0.0000,2026-08-29,2026-06-30,,,,,,,,,,,,,
688200,华峰测控,L2,2026-06-30,2026-08-31,2026-08-31,ok,,5.0600,0.1596,weightavg_ttm,36.3107,3.9908,0.1847,0.1847,,0.184700,normalized,,9,0.3215,0.1654,raw,,,65.8991,,,3.5770,0.4062,0.0785,0.3835,0.0997,0.0420,0.0807,-30.0222,-15.4199,0.0536,28.2411,1.4801,growth,0.0024,book_fallback,ttm_growth,capital,,0.2196,,0.0301,,tier,,,,0.1000,0.0300,0.1197,58.2633,52.4370,64.0896,0.20,46.6106,16.29,11.51,0.6286,0.0000,48.8826,71.1262,68,hist12/cv12/term12/path20/legs12,13.7408,14.7064,7.8635,200589173,2026-08-31,shares_ref,0.000,1.00,0.000,1.4112,1.0000,0.000000,,off,0,0,,,,,operating,2021-12-31,2025-12-31,275137049.3000,786322369.2600,511185319.9600,0.0000,0.0000,0,,,0.0000,0.0000,2026-08-31,2026-06-30,,,,,,,,,,,,,
688208,道通科技,L2,2026-06-30,2026-08-25,2026-08-25,ok,,1.3500,0.2255,weightavg_ttm,5.5801,1.4470,0.2563,0.1947,,0.194700,lift2(孰高),,9,0.1452,0.6237,raw,,,11.1714,,,0.9319,0.1627,0.3889,0.3795,0.0846,0.0556,0.1748,-0.1529,-0.1755,-0.2612,13.2532,0.5742,growth,0.0000,earnings,"blend(λ=0.5,w=0.26,v=0.00)",capital,,0.6298,,0.1476,,tier,,,,0.1000,0.0300,0.1046,13.4061,12.0655,14.7467,0.20,10.7248,14.38,9.93,0.9018,0.0000,7.9330,24.5686,54,hist12/cv5/term5/path20/legs12,5.0088,-0.0226,0.5940,705239026,2026-08-25,shares_ref,0.260,0.50,0.000,0.9501,0.9501,0.000000,,off,0,0,,,,,operating,2021-12-31,2025-12-31,854394741.9200,1512127169.8900,657732427.9700,0.0000,0.0000,0,,,0.0000,0.0000,2026-08-25,2026-06-30,,,,,,,,,,,,,
688235,百济神州,L2,2026-06-30,2026-08-27,2026-08-27,ok,,2.9700,0.1347,weightavg_ttm,22.9831,8.7471,0.3941,-0.2386,up,-0.124732,lift2(孰高),,5,0.5718,,n/a,,,63.7768,,,3.7668,-0.4041,3.1036,,0.0828,0.0303,0.4000,-18.2895,-17.3163,0.0000,,9.1787,zero_growth,0.0000,book_fallback,ttm_growth,,,,,0.0000,,tier,,,,0.1000,0.0300,0.1200,63.7768,57.3992,70.1545,0.20,51.0215,16.93,21.47,1.0000,,58.8757,70.0242,30,hist5/cv5/term5/path10/legs5,18.4522,0.9732,3.5576,1540677809,2026-08-27,shares_ref|book_break,0.000,1.00,0.000,2.9311,1.0000,0.000000,,off,0,0,,,,,operating,2022-12-31,2025-12-31,-1041544000.0000,2858850000.0000,3900394000.0000,0.0000,0.0000,0,,,0.0000,0.0000,2026-08-27,2026-06-30,,,,,,,,,,,,,
688271,联影医疗,L2,2026-06-30,2026-08-20,2026-08-20,ok,,2.1700,0.0822,weightavg_ttm,26.7276,2.6804,0.0989,0.0989,,0.098950,normalized,,9,0.2146,0.0167,n/a,,,35.6137,,,2.2825,0.3317,0.0452,1.5441,0.0956,0.0214,0.0693,-11.6064,-12.0916,-0.0134,20.0318,2.6967,growth,0.0000,earnings,"blend(λ=0.5,w=0.00,v=0.06)",capital,,-0.0096,,0.0452,,tier,,,,0.1000,0.0300,0.1156,31.6382,28.4613,34.8150,0.20,25.4145,13.92,14.64,0.6892,0.0000,24.7710,42.2260,61,hist12/cv5/term12/path20/legs12,17.7773,-0.3552,9.3055,824157988,2026-08-20,shares_ref,0.000,0.50,0.057,0.9460,0.9460,0.000000,,off,0,0,,,,,operating,2021-12-31,2025-12-31,-584957106.4400,4523749542.3800,5108706648.8200,0.0000,0.0000,0,,,0.0000,0.0000,2026-08-20,2026-06-30,,,,,,,,,,,1.000000,0.1300,除权归一化至 2026-09-23 现价口径：2026-09-09 现金0.13/送转0
688278,特宝生物,L2,2026-06-30,2026-08-19,2026-08-19,ok,,2.6500,0.3244,weightavg_ttm,7.6038,3.1659,0.3518,0.3398,up,0.351764,normalized,,5,0.8551,0.3717,n/a,,,28.7581,,,2.6753,0.4513,0.4392,0.6227,0.0953,0.0200,0.1226,-0.6919,-2.0864,0.0000,35.8696,1.5289,growth,0.0000,book_fallback,cyclical_median,capital,,0.4482,,0.2491,,tier,,,,0.1000,0.0300,0.1153,36.5615,32.9053,40.2176,0.20,29.2492,13.67,13.80,0.8642,0.0000,16.8308,71.5381,51,hist12/cv12/term5/path10/legs12,8.3658,-1.3945,0.6326,408189480,2026-08-19,shares_ref,1.000,0.50,0.000,1.0472,1.0000,0.000000,,off,0,0,,,,,operating,2021-12-31,2025-12-31,183530555.7900,1188035578.6500,1004505022.8600,0.0000,0.0000,0,,,0.0000,0.0000,2026-08-19,2026-06-30,,,,,,,,,,,,,
688281,华秦科技,L2,2026-06-30,2026-08-20,2026-08-20,ok,,1.0500,0.0704,weightavg_ttm,12.6798,1.3220,0.1045,0.1045,,0.104500,normalized,,9,0.0152,0.0215,raw,,,15.5329,,,0.8694,0.1731,-0.0045,1.8456,0.0842,0.0200,0.1940,-5.1113,-5.7922,0.6213,9.2165,1.2974,growth,0.0000,earnings,"blend(λ=0.5,w=0.00,v=0.47)",none,,-0.0539,,0.0000,,tier,,,,0.1000,0.0300,0.1042,14.3278,12.8860,15.7695,0.20,11.5342,16.58,13.73,0.6704,0.1162,11.7591,18.1011,54,hist12/cv5/term12/path20/legs5,5.3679,0.0304,7.2815,381598945,2026-08-20,shares_ref|book_break,0.000,0.50,0.470,1.0832,0.6299,0.000000,,off,0,0,,,,,operating,2021-12-31,2025-12-31,352469962.2000,708517142.1300,356047179.9300,0.0000,1907964.5900,0,,,0.0000,0.0000,2026-08-20,2026-06-30,,,,,,,,,,,1.000000,0.0900,除权归一化至 2026-09-23 现价口径：2026-09-03 现金0.09/送转0
688300,联瑞新材,L2,2026-06-30,2026-08-15,2026-08-15,ok,,1.2600,0.1767,weightavg_ttm,7.1772,1.2787,0.1781,0.1781,,0.178100,normalized,,9,0.2217,0.2822,raw,,,16.2475,,,1.2387,0.2367,0.3677,0.2403,0.0930,0.0249,0.1244,-2.9232,-2.9264,0.0000,13.1866,0.8224,growth,0.0000,book_fallback,ttm_growth,capital,,0.2147,,0.0884,,tier,,,,0.1000,0.0300,0.1130,16.1098,14.4988,17.7208,0.20,12.8879,13.01,12.79,0.7885,0.0000,11.1545,24.5498,69,hist12/cv20/term5/path20/legs12,5.6055,-0.0032,1.5749,241469190,2026-08-15,shares_ref,0.000,1.00,0.000,1.0354,1.0000,0.000000,,off,0,0,,,,,operating,2021-12-31,2025-12-31,257958264.4900,267744797.3300,9786532.8400,126027830.8500,116074924.7600,0,,,0.0000,0.0000,2026-08-15,2026-06-30,,,,,,,,,,,,,
688301,奕瑞科技,L2,2026-06-30,2026-08-14,2026-08-14,ok,,2.9000,0.1256,weightavg_ttm,24.7291,2.9857,0.1496,0.1496,,0.149600,normalized,,5,0.3967,0.0601,raw,,,35.1415,,,2.2865,0.2038,0.0397,2.4785,0.0680,0.0200,0.0780,-1.5240,1.8225,1.5322,31.0788,3.6460,growth,0.0000,earnings,ttm_growth,capital,,0.0151,,0.0397,,tier,,,,0.1000,0.0300,0.0880,32.6029,29.3426,35.8631,0.20,26.0823,14.26,11.24,0.8562,0.0000,18.9045,63.6260,54,hist12/cv5/term5/path20/legs12,10.2914,4.8787,9.5590,321309230,2026-08-14,shares_eps,0.000,1.00,0.000,1.1094,1.0000,0.000000,,off,0,0,,,,,operating,2021-12-31,2025-12-31,466327733.1000,723186505.1300,256858772.0300,46341674.5800,59503754.4700,0,,,0.0000,0.0000,2026-08-14,2026-06-30,,,,,,,,,,,,,
688516,奥特维,L2,2026-06-30,2026-08-25,2026-08-25,ok,,1.3800,0.1163,weightavg_ttm,11.5380,2.1773,0.1903,0.1903,,0.190300,normalized,,9,0.0071,0.0822,raw,,,55.0065,,,3.5525,0.3584,0.0042,0.7276,0.0622,0.0200,0.1871,2.1376,2.2736,-0.1443,40.7315,2.2121,growth,0.0000,earnings,"blend(λ=0.0,w=0.00,v=0.45)",capital,,-0.2256,,0.0030,,tier,,,,0.1000,0.0300,0.0822,38.5939,34.7346,42.4533,0.20,30.8752,10.86,27.97,0.7816,0.0000,19.8143,84.0725,61,hist12/cv12/term5/path20/legs12,7.9888,0.1360,3.4133,329006382,2026-08-25,shares_ref,0.000,0.00,0.455,0.9784,0.2809,0.000000,,off,0,0,,,,,operating,2021-12-31,2025-12-31,736379667.9200,1971887319.8400,1235507651.9200,710327953.2100,671941709.9100,0,,,0.0000,0.0000,2026-08-25,2026-06-30,,,,,,,,,,,,,
688617,惠泰医疗,L2,2026-06-30,2026-08-20,2026-08-20,ok,,6.6200,0.2918,weightavg_ttm,21.8140,7.6630,0.3101,0.2735,,0.273500,lift2(孰高),,9,0.2704,0.4669,raw,,,78.6720,,,6.9528,0.5352,0.5802,0.4571,0.0996,0.0490,0.1373,-8.8953,-12.1304,0.3383,75.8720,6.9389,growth,0.0000,earnings,"blend(λ=0.5,w=0.00,v=0.00)",capital,,0.2689,,0.1829,,tier,,,,0.1000,0.0300,0.1196,84.7674,76.2906,93.2441,0.20,67.8139,12.19,12.80,0.7450,0.0000,47.3185,164.8953,68,hist12/cv12/term12/path20/legs12,22.2377,-2.8967,2.4731,141030049,2026-08-20,shares_ref,0.000,0.50,0.000,1.1367,1.0000,0.000000,,off,0,0,,,,,operating,2021-12-31,2025-12-31,174721982.2300,243891369.4600,69169387.2300,0.0000,0.0000,0,,,0.0000,0.0000,2026-08-20,2026-06-30,,,,,,,,,,,,,
688692,达梦数据,L2,2026-06-30,2026-08-26,2026-08-26,ok,,4.7000,0.1451,weightavg_ttm,34.2257,6.1874,0.1840,0.2344,down,0.184036,normalized,,5,0.5433,-0.0302,raw,,,76.9921,,,4.6774,1.0284,0.1759,0.1346,0.0994,0.0450,0.0749,-29.9200,-29.5394,0.2236,32.9315,4.6423,growth,0.0000,earnings,ttm_growth,capital,,0.2675,,0.0237,,tier,,,,0.1000,0.0300,0.1194,62.8515,56.5663,69.1366,0.20,50.2812,13.44,13.37,0.4712,0.0000,51.3319,77.6980,76,hist12/cv12/term20/path20/legs12,20.2728,0.6041,13.3488,113240000,2026-08-26,shares_ref,0.000,1.00,0.000,1.0316,1.0000,0.000000,,off,0,0,,,,,operating,2021-12-31,2025-12-31,80702862.5900,-1206262.2200,-81909124.8100,1117000.0000,5508882.5200,0,,,0.0000,0.0000,2026-08-26,2026-06-30,,,,,,,,,,,,,
688708,佳驰科技,L2,2026-06-30,2026-08-27,2026-08-27,ok,,0.9900,0.1167,weightavg_ttm,8.4684,2.5364,0.3011,0.3011,,0.301100,normalized,,9,0.1916,0.0927,n/a,,,18.9400,,,1.4892,0.4539,0.1713,0.6528,0.1000,0.0287,0.1072,-4.0475,-4.0032,-0.0012,13.9229,0.1001,growth,0.0000,earnings,"blend(λ=0.0,w=0.00,v=0.76)",capital,,,,0.1118,,tier,,,,0.1000,0.0300,0.1200,17.9705,16.1734,19.7675,0.20,14.3764,12.07,18.15,0.7053,0.0000,12.1146,28.3122,68,hist12/cv12/term12/path20/legs12,5.5458,0.0444,2.8782,400010000,2026-08-27,shares_ref,0.000,0.00,0.758,0.8948,0.7256,0.000000,,off,0,0,,,,,operating,2021-12-31,2025-12-31,269706831.4800,1263095158.5800,993388327.1000,0.0000,0.0000,0,,,0.0000,0.0000,2026-08-27,2026-06-30,,,,,,,,,,,,,
688777,中控技术,L2,2026-06-30,2026-08-29,2026-08-29,ok,,0.3100,0.0248,weightavg_ttm,12.4555,2.0654,0.1644,0.1644,,0.164400,normalized,,9,0.3340,-0.0399,raw,,,19.1809,,,1.2464,0.2992,-0.0283,0.5894,0.0943,0.0385,0.0788,-6.0183,-6.4408,0.1336,10.2454,0.2734,growth,0.0189,earnings,trough_median,none,,-0.3754,,0.0000,,tier,,,,0.1000,0.0300,0.1143,16.2636,14.6373,17.8900,0.20,13.0109,13.05,52.46,0.6402,0.0000,13.2127,20.1810,54,hist12/cv5/term12/path20/legs5,7.4052,-0.1069,5.1572,791189527,2026-08-29,shares_ref,0.000,0.00,1.000,0.5492,0.2104,0.000000,,off,0,0,,,,,operating,2021-12-31,2025-12-31,511308936.0700,2219281577.5600,1707972641.4900,396786056.2500,296995918.7900,0,,,0.0000,0.0000,2026-08-29,2026-06-30,,,,,,,,,,,,,
688981,中芯国际,L2,2023-09-30,2023-10-31,2023-10-31,ok,,0.8000,0.0490,weightavg_ttm,17.9990,1.5019,0.0867,0.0650,up,0.086720,normalized,,5,0.5285,0.1427,n/a,,,6.9604,,,1.0501,0.0353,0.0994,2.9515,0.0814,0.0200,0.0072,5.9399,-2.3784,8.9974,,2.7919,zero_growth,0.0000,earnings,"blend(λ=0.5,w=0.45,v=0.00)",,,0.1986,,0.0000,,tier,,,,0.1000,0.0300,0.1200,6.9604,6.2644,7.6565,0.20,5.5684,6.63,8.70,1.0000,,5.5490,8.7672,37,hist12/cv5/term5/path10/legs5,11.5577,0.6791,5.7622,7912664696,2023-10-31,"shares_ref|book_break,shares_backfill",0.455,0.50,0.000,0.5290,1.0000,0.000000,,off,0,0,,,,,operating,2018-12-31,2022-12-31,4356333989.1800,-328597000.0000,-4684930989.1800,0.0000,0.0000,0,,,0.0000,0.0000,2026-08-28,2026-06-30,,,,,,,,,,,,,
920394,民士达,L2,2026-06-30,2026-08-20,2026-08-20,ok,,0.8400,0.1520,weightavg_ttm,5.7511,0.9115,0.1585,0.1585,,0.158500,normalized,,5,0.4817,0.1814,n/a,,,10.3506,,,0.8643,0.2541,0.1980,0.9500,0.0995,0.0200,0.1344,-1.6638,-1.7918,0.1280,10.4698,0.2789,growth,0.0000,earnings,"blend(λ=0.5,w=0.57,v=0.00)",capital,,0.1683,,0.1881,,tier,,,,0.1000,0.0300,0.1195,12.1336,10.9203,13.3470,0.20,9.7069,14.04,14.44,0.9077,0.0000,7.4183,21.9066,59,hist12/cv20/term5/path10/legs12,4.5671,-0.0000,1.1840,146250000,2026-08-20,shares_ref,0.574,0.50,0.000,0.9589,0.9589,0.000000,,off,0,0,,,,,operating,2021-12-31,2025-12-31,-22774691.0700,188010077.9800,210784769.0500,0.0000,34260225.8500,0,,,0.0000,0.0000,2026-08-20,2026-06-30,,,,,,,,,,,,,
920599,同力股份,L2,2026-06-30,2026-08-25,2026-08-25,ok,,2.0250,0.2578,weightavg_ttm,7.9443,2.2221,0.2782,0.2782,,0.278200,normalized,,9,0.2233,0.2581,n/a,,,25.2643,,,2.0579,0.4093,0.6188,0.1576,0.0974,0.0404,0.1277,-4.1491,-4.2823,0.0001,17.8330,0.6712,growth,0.0047,earnings,"blend(λ=0.5,w=0.00,v=0.00)",capital,,0.1689,,0.0630,,tier,,,,0.1000,0.0300,0.1174,21.9821,19.7839,24.1804,0.20,17.5857,10.68,10.86,0.6777,0.0000,15.3031,32.3714,76,hist12/cv20/term12/path20/legs12,7.0967,-0.0293,0.8769,462525000,2026-08-25,shares_ref,0.000,0.50,0.000,1.1005,1.0000,0.000000,,off,0,0,,,,,operating,2021-12-31,2025-12-31,1133288700.4400,1622365740.9300,489077040.4900,160565872.6200,16430892.0800,0,,,0.0000,0.0000,2026-08-25,2026-06-30,,,,,,,,,,,,,
