group,arm,metric,level_median,paired_delta_median,positive_starts,starts
U2,MC100M16SEP09,持仓数中位,7.0,0.0,1,14
U2,MC100M16SEP09,单票权重中位,0.6228538430287276,0.011006492203826768,13,14
U2,MC100M16SEP09,单票权重P90,0.7513236661447871,0.0378118614057959,13,14
U2,MC100M16SEP09,单票权重最大,0.9547322302393071,0.004712403222361494,10,14
U2,MC100M16SEP09,前三权重中位,1.3808161589469425,0.036415003321778494,13,14
U2,MC100M16SEP09,单票超60%天数占比,0.6548988447030437,0.07679913167857544,13,14
U2,MC100M16SEP09,滚动3年年化中位,0.4616939832610244,0.026343172940977322,13,14
U2,MC100M16SEP09,滚动3年回撤中位,0.5116535209165416,0.014907122521641614,12,14
U2,MC100M16SEP09,滚动3年Calmar中位,1.0009874535104855,0.007490786518824066,7,14
U2,MC100M16SEP09,滚动3年Sharpe中位,1.0790956727290895,0.026212037332888405,12,14
U2,MC100M16SEP09,滚动3年为负的窗口占比,0.0040650406504065045,0.0040650406504065045,7,14
U2,MC100M16SEP09,滚动5年年化中位,0.5025055195130079,0.04857483956177899,14,14
U2,MC100M16SEP09,滚动5年年化P25,0.3699667736212565,0.0009077836425172015,7,14
U2,MC100M16SEP09,滚动5年年化最差,0.1043000177892821,0.005368811023140796,7,14
U2,MC100M16SEP09,滚动5年回撤中位,0.54726663597915,0.0029307470873496944,12,14
U2,MC100M16SEP09,滚动5年Calmar中位,0.9189324434917915,0.06686097491094078,13,14
U2,MC100M16SEP09,滚动5年Sharpe中位,1.074333034268642,0.03426098112764697,13,14
U2,MC100M16SEP09,滚动5年为负的窗口占比,0.0,0.0,3,14
U2,MC100M16SEP09,滚动5年窗口数,102.0,0.0,0,14
U2,MC100M16SEP09,互不重叠5年块中位,0.5479470886420902,0.02796588880576334,14,14
U2,MC100M16SEP09,滚动10年年化中位,0.4436862738485525,0.026493504855316208,14,14
U2,MC100M16SEP09,滚动10年窗口数,42.0,0.0,0,14
U2,MC100M16SEP09,逐年收益中位,0.42156773531908487,0.023494606282462638,9,14
U2,MC100M16SEP09,逐年为正比例,0.8090909090909091,0.06666666666666665,9,14
U2,MC100M16SEP09,逐年最差,-0.23612911422014143,-0.00656721550462841,6,14
U2,MC100M16SEP09,完整自然年数,12.5,0.0,0,14
U2,MC100M16SEP09,强平次数,0.0,0.0,0,14
U2,MC100M16SEP09,最低担保比例,1.6755614699307786,-0.00450664895366748,6,14
U2,MC100M16SEP09,最低股票同跌缓冲,0.2241369834452797,-0.002084718956810616,6,14
U2,MC100M16SEP09,最低总资产冲击缓冲,0.2241369834452797,-0.0020847189568105606,6,14
U2,MC100M16SEP09,rf覆盖率,1.0,0.0,0,14
U2,MC100M16SEP09,年化_交易日口径,0.4317363656249733,0.017087307640782146,12,14
U2,MC100M16SEP09,最低担保比例日,20150825.0,0.0,3,14
U2,MC100M16SEP09,最低股票同跌缓冲日,20150825.0,0.0,3,14
U2,MC100M16SEP09,滚动5年年化最差窗口末日,20200430.0,0.0,2,14
U2,MC100M16SEP09,最大回撤起日,20150615.0,0.0,2,14
U2,MC100M16SEP09,最大回撤止日,20160229.0,0.0,3,14
U2,MC100M16SEP09,末次净值日,20260828.0,0.0,0,14
U3,BASE,年化,0.4656657925791243,0.0,0,14
U3,BASE,最大回撤,0.6924902538964675,0.0,0,14
U3,BASE,Sharpe,1.0405133100520636,0.0,0,14
U3,BASE,Calmar,0.6305890277306703,0.0,0,14
U3,BASE,平均仓位,1.5673783581594853,0.0,0,14
U3,BASE,年均换手,5.990882428273985,0.0,0,14
U3,BASE,持仓数中位,7.0,0.0,0,14
U3,BASE,单票权重中位,0.614235572321963,0.0,0,14
U3,BASE,单票权重P90,0.7079317839427444,0.0,0,14
U3,BASE,单票权重最大,0.972944318190889,0.0,0,14
U3,BASE,前三权重中位,1.3462761737613373,0.0,0,14
U3,BASE,单票超60%天数占比,0.6173365291328108,0.0,0,14
U3,BASE,滚动3年年化中位,0.4184887295596166,0.0,0,14
U3,BASE,滚动3年回撤中位,0.45507725992193665,0.0,0,14
U3,BASE,滚动3年Calmar中位,1.000810408135902,0.0,0,14
U3,BASE,滚动3年Sharpe中位,1.0169404307640941,0.0,0,14
U3,BASE,滚动3年为负的窗口占比,0.0328042328042328,0.0,0,14
U3,BASE,滚动5年年化中位,0.4283682359946426,0.0,0,14
U3,BASE,滚动5年年化P25,0.35170871390657676,0.0,0,14
U3,BASE,滚动5年年化最差,0.1036658641237137,0.0,0,14
U3,BASE,滚动5年回撤中位,0.5291496221146225,0.0,0,14
U3,BASE,滚动5年Calmar中位,0.8214821445217158,0.0,0,14
U3,BASE,滚动5年Sharpe中位,1.0284066246830212,0.0,0,14
U3,BASE,滚动5年为负的窗口占比,0.0,0.0,0,14
U3,BASE,滚动5年窗口数,102.0,0.0,0,14
U3,BASE,互不重叠5年块中位,0.5985965561599397,0.0,0,14
U3,BASE,滚动10年年化中位,0.41818689225464767,0.0,0,14
U3,BASE,滚动10年窗口数,42.0,0.0,0,14
U3,BASE,逐年收益中位,0.4044545368740867,0.0,0,14
U3,BASE,逐年为正比例,0.7386363636363636,0.0,0,14
U3,BASE,逐年最差,-0.20767268085104584,0.0,0,14
U3,BASE,完整自然年数,12.5,0.0,0,14
U3,BASE,强平次数,0.0,0.0,0,14
U3,BASE,最低担保比例,1.688620953635635,0.0,0,14
U3,BASE,最低股票同跌缓冲,0.23012887787466066,0.0,0,14
U3,BASE,最低总资产冲击缓冲,0.2301288778746607,0.0,0,14
U3,BASE,rf覆盖率,1.0,0.0,0,14
U3,BASE,年化_交易日口径,0.46717617990232674,0.0,0,14
U3,BASE,最低担保比例日,20175574.0,0.0,0,14
U3,BASE,最低股票同跌缓冲日,20175574.0,0.0,0,14
U3,BASE,滚动5年年化最差窗口末日,20200529.0,0.0,0,14
U3,BASE,最大回撤起日,20150615.0,0.0,0,14
U3,BASE,最大回撤止日,20160229.0,0.0,0,14
U3,BASE,末次净值日,20260828.0,0.0,0,14
U3,MC150M15SEP09,年化,0.4747906818111589,0.05781985866648576,12,14
U3,MC150M15SEP09,最大回撤,0.6401709096805106,-0.05136193042699011,3,14
U3,MC150M15SEP09,Sharpe,1.0463489986211711,0.11033862576564946,9,14
U3,MC150M15SEP09,Calmar,0.7655132598518342,0.10647272839346347,11,14
U3,MC150M15SEP09,平均仓位,1.6158165785383225,0.024473142806000214,14,14
U3,MC150M15SEP09,年均换手,6.001773605110873,-0.08021181522718601,4,14
U3,MC150M15SEP09,持仓数中位,7.0,0.0,2,14
U3,MC150M15SEP09,单票权重中位,0.6127380662870546,0.0022059413272199624,9,14
U3,MC150M15SEP09,单票权重P90,0.7399425882424433,0.03179652000246308,13,14
U3,MC150M15SEP09,单票权重最大,1.0225630947827402,0.0263047219753354,9,14
U3,MC150M15SEP09,前三权重中位,1.366096183306799,0.00464167758499856,7,14
U3,MC150M15SEP09,单票超60%天数占比,0.6196751791989887,0.03601792406052284,8,14
U3,MC150M15SEP09,滚动3年年化中位,0.48343541121503053,0.0768795901303242,14,14
U3,MC150M15SEP09,滚动3年回撤中位,0.5015214448709027,0.06041182558296876,14,14
U3,MC150M15SEP09,滚动3年Calmar中位,1.0491283460335314,0.07400138925548028,9,14
U3,MC150M15SEP09,滚动3年Sharpe中位,1.1196711535601132,0.18502249282390576,12,14
U3,MC150M15SEP09,滚动3年为负的窗口占比,0.007407407407407408,-0.003875968992248062,0,14
U3,MC150M15SEP09,滚动5年年化中位,0.5016750663073677,0.10253334811900139,12,14
U3,MC150M15SEP09,滚动5年年化P25,0.3837471800720118,0.05041154204954024,11,14
U3,MC150M15SEP09,滚动5年年化最差,0.10406583510725131,0.017826724667091454,8,14
U3,MC150M15SEP09,滚动5年回撤中位,0.5542977851653548,0.025148163050732364,14,14
U3,MC150M15SEP09,滚动5年Calmar中位,0.9037478400635566,0.11746583598290605,11,14
U3,MC150M15SEP09,滚动5年Sharpe中位,1.056998072644419,0.13298077956207965,12,14
U3,MC150M15SEP09,滚动5年为负的窗口占比,0.0,0.0,0,14
U3,MC150M15SEP09,滚动5年窗口数,102.0,0.0,0,14
U3,MC150M15SEP09,互不重叠5年块中位,0.637048441993932,0.047298341568873914,11,14
U3,MC150M15SEP09,滚动10年年化中位,0.4599909812972649,0.05408009934123548,12,14
U3,MC150M15SEP09,滚动10年窗口数,42.0,0.0,0,14
U3,MC150M15SEP09,逐年收益中位,0.4015709941376052,0.0401735233437841,9,14
U3,MC150M15SEP09,逐年为正比例,0.7596153846153846,0.0,3,14
U3,MC150M15SEP09,逐年最差,-0.2240647439626967,-0.03118155504398651,5,14
U3,MC150M15SEP09,完整自然年数,12.5,0.0,0,14
U3,MC150M15SEP09,强平次数,0.0,0.0,0,14
U3,MC150M15SEP09,最低担保比例,1.7215603446296535,0.028643620975664308,8,14
U3,MC150M15SEP09,最低股票同跌缓冲,0.24487089071374582,0.01259667239578699,8,14
U3,MC150M15SEP09,最低总资产冲击缓冲,0.24487089071374585,0.01259667239578699,8,14
U3,MC150M15SEP09,rf覆盖率,1.0,0.0,0,14
U3,MC150M15SEP09,年化_交易日口径,0.47641604089748557,0.058050240658246044,12,14
U3,MC150M15SEP09,最低担保比例日,20200323.0,0.0,5,14
U3,MC150M15SEP09,最低股票同跌缓冲日,20200323.0,0.0,5,14
U3,MC150M15SEP09,滚动5年年化最差窗口末日,20200430.0,0.0,0,14
U3,MC150M15SEP09,最大回撤起日,20150615.0,0.0,1,14
U3,MC150M15SEP09,最大回撤止日,20160229.0,0.0,3,14
U3,MC150M15SEP09,末次净值日,20260828.0,0.0,0,14
