market_type,security_code,symbol,exchange,security_name,listed_company_name,industry,current_attention_class,current_quality_tier,current_quality_tier_label,current_strategy_tag,latest_report_date,latest_report_type,last_quality_review_date,queue_priority,queue_reasons,required_authoritative_sources,as_of,generated_at_utc
A_SHARE,002281,002281.SZ,SZSE,光迅科技,光迅科技,C 制造业,boundary_pending,,,,2026-06-30,中报,2026-08-23,medium,boundary_pending_material_financial_change;profit_yoy_abs_ge_50pct;negative_cashflow_to_revenue,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,002283,002283.SZ,SZSE,天润工业,天润工业,C 制造业,boundary_pending,,,,2026-06-30,中报,2026-08-30,medium,boundary_pending_material_financial_change;revenue_yoy_abs_ge_30pct,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,002285,002285.SZ,SZSE,世联行,世联行,K 房地产,boundary_pending,,,,2026-06-30,中报,2026-08-30,medium,boundary_pending_material_financial_change;profit_yoy_abs_ge_50pct,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,002289,002289.SZ,SZSE,宇顺电子,宇顺电子,C 制造业,boundary_pending,,,,2026-06-30,中报,2026-08-30,medium,boundary_pending_material_financial_change;revenue_yoy_abs_ge_30pct;profit_yoy_abs_ge_50pct;high_net_margin,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,002291,002291.SZ,SZSE,遥望科技,遥望科技,I 信息技术,boundary_pending,,,,2026-06-30,中报,2026-08-30,medium,boundary_pending_material_financial_change;profit_yoy_abs_ge_50pct,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,002292,002292.SZ,SZSE,奥飞娱乐,奥飞娱乐,C 制造业,boundary_pending,,,,2026-06-30,中报,2026-08-30,medium,boundary_pending_material_financial_change;profit_yoy_abs_ge_50pct;high_gross_margin,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,002293,002293.SZ,SZSE,罗莱生活,罗莱生活,C 制造业,boundary_pending,,,,2026-06-30,中报,2026-08-23,medium,boundary_pending_material_financial_change;high_gross_margin,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,002294,002294.SZ,SZSE,信立泰,信立泰,C 制造业,boundary_pending,,,,2026-06-30,中报,2026-08-30,medium,boundary_pending_material_financial_change;high_gross_margin,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,002295,002295.SZ,SZSE,精艺股份,精艺股份,C 制造业,boundary_pending,,,,2026-06-30,中报,2026-08-30,medium,boundary_pending_material_financial_change;profit_yoy_abs_ge_50pct;negative_cashflow_to_revenue,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,002296,002296.SZ,SZSE,辉煌科技,辉煌科技,C 制造业,boundary_pending,,,,2026-06-30,中报,2026-08-09,medium,boundary_pending_material_financial_change;high_gross_margin;high_net_margin,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,002297,002297.SZ,SZSE,博云新材,博云新材,C 制造业,boundary_pending,,,,2026-06-30,中报,2026-08-30,medium,boundary_pending_material_financial_change;revenue_yoy_abs_ge_30pct;profit_yoy_abs_ge_50pct;high_net_margin;negative_cashflow_to_revenue,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,002298,002298.SZ,SZSE,中电鑫龙,中电鑫龙,C 制造业,boundary_pending,,,,2026-06-30,中报,2026-08-30,medium,boundary_pending_material_financial_change;profit_yoy_abs_ge_50pct;negative_cashflow_to_revenue,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,002300,002300.SZ,SZSE,太阳电缆,太阳电缆,C 制造业,boundary_pending,,,,2026-06-30,中报,2026-08-30,medium,boundary_pending_material_financial_change;profit_yoy_abs_ge_50pct;negative_cashflow_to_revenue,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,002302,002302.SZ,SZSE,西部建设,西部建设,C 制造业,boundary_pending,,,,2026-06-30,中报,2026-08-23,medium,boundary_pending_material_financial_change;profit_yoy_abs_ge_50pct,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,002304,002304.SZ,SZSE,洋河股份,洋河股份,C 制造业,boundary_pending,,,,2026-06-30,中报,2026-08-30,medium,boundary_pending_material_financial_change;high_gross_margin;high_net_margin,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,002305,002305.SZ,SZSE,*ST南置,*ST南置,K 房地产,boundary_pending,,,,2026-06-30,中报,2026-08-30,medium,boundary_pending_material_financial_change;revenue_yoy_abs_ge_30pct;profit_yoy_abs_ge_50pct;negative_cashflow_to_revenue,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,002306,002306.SZ,SZSE,ST云网,ST云网,H 住宿餐饮,boundary_pending,,,,2026-06-30,中报,2026-08-23,medium,boundary_pending_material_financial_change;revenue_yoy_abs_ge_30pct;negative_cashflow_to_revenue,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,002307,002307.SZ,SZSE,北新路桥,北新路桥,E 建筑业,boundary_pending,,,,2026-06-30,中报,2026-08-30,medium,boundary_pending_material_financial_change;profit_yoy_abs_ge_50pct;negative_cashflow_to_revenue,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,002309,002309.SZ,SZSE,中利集团,中利集团,C 制造业,boundary_pending,,,,2026-06-30,中报,2026-08-23,medium,boundary_pending_material_financial_change;revenue_yoy_abs_ge_30pct;profit_yoy_abs_ge_50pct;negative_cashflow_to_revenue,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,002310,002310.SZ,SZSE,东方新能,东方新能,D 水电煤气,boundary_pending,,,,2026-06-30,中报,2026-08-30,medium,boundary_pending_material_financial_change;revenue_yoy_abs_ge_30pct;profit_yoy_abs_ge_50pct;high_gross_margin;negative_cashflow_to_revenue,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,002313,002313.SZ,SZSE,日海智能,日海智能,C 制造业,boundary_pending,,,,2026-06-30,中报,2026-08-23,medium,boundary_pending_material_financial_change;profit_yoy_abs_ge_50pct;negative_cashflow_to_revenue,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,002314,002314.SZ,SZSE,南山控股,南山控股,K 房地产,boundary_pending,,,,2026-06-30,中报,2026-08-30,medium,boundary_pending_material_financial_change;revenue_yoy_abs_ge_30pct;profit_yoy_abs_ge_50pct,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,002315,002315.SZ,SZSE,焦点科技,焦点科技,I 信息技术,boundary_pending,,,,2026-06-30,中报,2026-08-30,medium,boundary_pending_material_financial_change;high_gross_margin;high_net_margin,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,002316,002316.SZ,SZSE,亚联发展,亚联发展,I 信息技术,boundary_pending,,,,2026-06-30,中报,2026-08-30,medium,boundary_pending_material_financial_change;profit_yoy_abs_ge_50pct;negative_cashflow_to_revenue,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,002317,002317.SZ,SZSE,众生药业,众生药业,C 制造业,boundary_pending,,,,2026-06-30,中报,2026-08-30,medium,boundary_pending_material_financial_change;high_gross_margin,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,002318,002318.SZ,SZSE,久立特材,久立特材,C 制造业,boundary_pending,,,,2026-06-30,中报,2026-08-30,medium,boundary_pending_material_financial_change;revenue_yoy_abs_ge_30pct;profit_yoy_abs_ge_50pct,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,002319,002319.SZ,SZSE,乐通股份,乐通股份,C 制造业,boundary_pending,,,,2026-06-30,中报,2026-08-30,medium,boundary_pending_material_financial_change;profit_yoy_abs_ge_50pct,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,002321,002321.SZ,SZSE,华英农业,华英农业,A 农林牧渔,boundary_pending,,,,2026-06-30,中报,2026-08-30,medium,boundary_pending_material_financial_change;negative_cashflow_to_revenue,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,002322,002322.SZ,SZSE,理工能科,理工能科,I 信息技术,boundary_pending,,,,2026-06-30,中报,2026-08-23,medium,boundary_pending_material_financial_change;high_gross_margin;high_net_margin,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,002323,002323.SZ,SZSE,*ST雅博,*ST雅博,E 建筑业,boundary_pending,,,,2026-06-30,中报,2026-08-30,medium,boundary_pending_material_financial_change;revenue_yoy_abs_ge_30pct;profit_yoy_abs_ge_50pct,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,002324,002324.SZ,SZSE,普利特,普利特,C 制造业,boundary_pending,,,,2026-06-30,中报,2026-08-30,medium,boundary_pending_material_financial_change;revenue_yoy_abs_ge_30pct;profit_yoy_abs_ge_50pct,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,002326,002326.SZ,SZSE,永太科技,永太科技,C 制造业,boundary_pending,,,,2026-06-30,中报,2026-08-30,medium,boundary_pending_material_financial_change;revenue_yoy_abs_ge_30pct;profit_yoy_abs_ge_50pct,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,002327,002327.SZ,SZSE,富安娜,富安娜,C 制造业,boundary_pending,,,,2026-06-30,中报,2026-08-30,medium,boundary_pending_material_financial_change;high_gross_margin,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,002328,002328.SZ,SZSE,新朋股份,新朋股份,C 制造业,boundary_pending,,,,2026-06-30,中报,2026-08-30,medium,boundary_pending_material_financial_change;profit_yoy_abs_ge_50pct;high_net_margin,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,002329,002329.SZ,SZSE,皇氏集团,皇氏集团,C 制造业,boundary_pending,,,,2026-06-30,中报,2026-08-30,medium,boundary_pending_material_financial_change;profit_yoy_abs_ge_50pct,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,002331,002331.SZ,SZSE,皖通科技,皖通科技,I 信息技术,boundary_pending,,,,2026-06-30,中报,2026-08-30,medium,boundary_pending_material_financial_change;revenue_yoy_abs_ge_30pct;profit_yoy_abs_ge_50pct;negative_cashflow_to_revenue,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,002332,002332.SZ,SZSE,仙琚制药,仙琚制药,C 制造业,boundary_pending,,,,2026-06-30,中报,2026-08-30,medium,boundary_pending_material_financial_change;high_gross_margin,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,002333,002333.SZ,SZSE,罗普斯金,罗普斯金,C 制造业,boundary_pending,,,,2026-06-30,中报,2026-08-30,medium,boundary_pending_material_financial_change;negative_cashflow_to_revenue,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,002334,002334.SZ,SZSE,英威腾,英威腾,C 制造业,boundary_pending,,,,2026-06-30,中报,2026-08-30,medium,boundary_pending_material_financial_change;profit_yoy_abs_ge_50pct;negative_cashflow_to_revenue,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,002335,002335.SZ,SZSE,科华数据,科华数据,C 制造业,boundary_pending,,,,2026-06-30,中报,2026-08-30,medium,boundary_pending_material_financial_change;profit_yoy_abs_ge_50pct,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,002338,002338.SZ,SZSE,奥普光电,奥普光电,C 制造业,boundary_pending,,,,2026-06-30,中报,2026-08-30,medium,boundary_pending_material_financial_change;profit_yoy_abs_ge_50pct;negative_cashflow_to_revenue,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,002339,002339.SZ,SZSE,积成电子,积成电子,C 制造业,boundary_pending,,,,2026-06-30,中报,2026-08-30,medium,boundary_pending_material_financial_change;negative_cashflow_to_revenue,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,002342,002342.SZ,SZSE,巨力索具,巨力索具,C 制造业,boundary_pending,,,,2026-06-30,中报,2026-08-23,medium,boundary_pending_material_financial_change;profit_yoy_abs_ge_50pct,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
A_SHARE,002343,002343.SZ,SZSE,慈文传媒,慈文传媒,R 文化传播,boundary_pending,,,,2026-06-30,中报,2026-08-30,medium,boundary_pending_material_financial_change;revenue_yoy_abs_ge_30pct;negative_cashflow_to_revenue,latest_annual_report;latest_interim_or_quarterly_report;official_announcement_or_ir;reputable_research_report_when_available,2026-08-31,2026-08-30T17:32:17+00:00
