market,security_code,security_name,period,fiscal_year,notice_date,report_currency,revenue,operating_income,pretax,income_tax,interest_expense,ebit,tax_rate,tax_rate_observed,nopat,total_equity,parent_equity,minority_equity,interest_debt,cash_like,excess_cash,invested_capital,capex,dep_amort,cfo,shares,buybacks,dividends_paid,tags_used,source,period_type,report_label,evidence_url
HK,00700,腾讯控股,2002-12-31,2002,2002-12-31,CNY,258825000.0,142894000.0,143765000.0,3058000.0,0.0,143765000.0,0.021271,1,140707000.0,197950000.0,197950000.0,0.0,0.0,112694000.0,107517500.0,90432500.0,28156000.0,6155000.0,91759000.0,9117991636.0,0.0,0.0,capex=cashflow:购建固定资产;cash=balance:现金及等价物;cfo=cashflow:经营业务现金净额;dep_amort=cashflow:加:折旧及摊销;deposits=balance:短期存款;income_tax=income:税项;operating_income=income:经营溢利;parent_equity=balance:股东权益;pretax=income:除税前溢利;revenue=income:营业额;total_equity=balance:总权益,"eastmoney HK F10 (RPT_HKF10_FN_*_PC, DATE_TYPE_CODE=001)",annual,年报（FY2002，截至 2002-12-31）,
HK,00700,腾讯控股,2003-12-31,2003,2003-12-31,CNY,729900000.0,336205000.0,338209000.0,16013000.0,0.0,338209000.0,0.047346,1,322196000.0,471957000.0,471957000.0,0.0,0.0,348897000.0,334299000.0,137658000.0,59459000.0,17188000.0,352409000.0,9117991636.0,37855000.0,10334000.0,buybacks=cashflow:回购股份;capex=cashflow:购建固定资产;cash=balance:现金及等价物;cfo=cashflow:经营业务现金净额;dep_amort=cashflow:加:折旧及摊销;deposits=balance:短期存款;dividends_paid=cashflow:已付股息(融资);income_tax=income:税项;operating_income=income:经营溢利;parent_equity=balance:股东权益;pretax=income:除税前溢利;revenue=income:营业额;total_equity=balance:总权益,"eastmoney HK F10 (RPT_HKF10_FN_*_PC, DATE_TYPE_CODE=001)",annual,年报（FY2003，截至 2003-12-31）,
HK,00700,腾讯控股,2004-12-31,2004,2004-12-31,CNY,1135032000.0,468696000.0,463653000.0,22534000.0,5043000.0,468696000.0,0.048601,1,445916905.15105045,2652238000.0,2652238000.0,0.0,0.0,1643895000.0,1621194360.0,1031043640.0,90536000.0,27809000.0,-207576000.0,9117991636.0,0.0,28790000.0,buybacks=cashflow:回购股份;capex=cashflow:购建固定资产;cash=balance:现金及等价物;cfo=cashflow:经营业务现金净额;dep_amort=cashflow:加:折旧及摊销;deposits=balance:短期存款;dividends_paid=cashflow:已付股息(融资);income_tax=income:税项;interest_expense=income:融资成本;operating_income=income:经营溢利;parent_equity=balance:股东权益;pretax=income:除税前溢利;revenue=income:营业额;total_equity=balance:总权益,"eastmoney HK F10 (RPT_HKF10_FN_*_PC, DATE_TYPE_CODE=001)",annual,年报（FY2004，截至 2004-12-31）,
HK,00700,腾讯控股,2005-12-31,2005,2005-12-31,CNY,1416771000.0,484359000.0,437055000.0,48307000.0,47304000.0,484359000.0,0.110528,1,430823563.4691286,2928413000.0,2928413000.0,0.0,0.0,2021769000.0,1993433580.0,934979420.0,255984000.0,0.0,993506000.0,9117991636.0,123086000.0,132181000.0,buybacks=cashflow:回购股份;capex=cashflow:购建固定资产;cash=balance:现金及等价物;cfo=cashflow:经营业务现金净额;dep_amort=cashflow:加:折旧及摊销;deposits=balance:短期存款;dividends_paid=cashflow:已付股息(融资);income_tax=income:税项;interest_expense=income:融资成本;operating_income=income:经营溢利;parent_equity=balance:股东权益;pretax=income:除税前溢利;revenue=income:营业额;total_equity=balance:总权益,"eastmoney HK F10 (RPT_HKF10_FN_*_PC, DATE_TYPE_CODE=001)",annual,年报（FY2005，截至 2005-12-31）,
HK,00700,腾讯控股,2006-12-31,2006,2006-12-31,CNY,2792141000.0,1163305000.0,1116771000.0,52971000.0,46534000.0,1163305000.0,0.047432,1,1108126786.0644662,3717756000.0,3717756000.0,0.0,0.0,2788695000.0,2732852180.0,984903820.0,313714000.0,0.0,1507458000.0,9117991636.0,241078000.0,145402000.0,buybacks=cashflow:回购股份;capex=cashflow:购建固定资产;cash=balance:现金及等价物;cfo=cashflow:经营业务现金净额;dep_amort=cashflow:加:折旧及摊销;deposits=balance:短期存款;dividends_paid=cashflow:已付股息(融资);income_tax=income:税项;interest_expense=income:融资成本;operating_income=income:经营溢利;parent_equity=balance:股东权益;pretax=income:除税前溢利;revenue=income:营业额;total_equity=balance:总权益,"eastmoney HK F10 (RPT_HKF10_FN_*_PC, DATE_TYPE_CODE=001)",annual,年报（FY2006，截至 2006-12-31）,
HK,00700,腾讯控股,2007-12-31,2007,2007-12-31,CNY,3814391000.0,1635026000.0,1534503000.0,33505000.0,100192000.0,1634695000.0,0.021834,1,1599002364.6809423,5235057000.0,5170396000.0,64661000.0,292184000.0,3553243000.0,3476955180.0,2050285820.0,566781000.0,0.0,1835704000.0,9117991636.0,107254000.0,210211000.0,buybacks=cashflow:回购股份;capex=cashflow:购建固定资产;cash=balance:现金及等价物;cfo=cashflow:经营业务现金净额;dep_amort=cashflow:加:折旧及摊销;deposits=balance:短期存款;dividends_paid=cashflow:已付股息(融资);income_tax=income:税项;interest_expense=income:融资成本;minority_equity=balance:少数股东权益;operating_income=income:经营溢利;parent_equity=balance:股东权益;pretax=income:除税前溢利;revenue=income:营业额;st_loan=balance:短期贷款;total_equity=balance:总权益,"eastmoney HK F10 (RPT_HKF10_FN_*_PC, DATE_TYPE_CODE=001)",annual,年报（FY2007，截至 2007-12-31）,
HK,00700,腾讯控股,2008-12-31,2008,2008-12-31,CNY,7140007000.0,3140758000.0,3104895000.0,289245000.0,140732000.0,3245627000.0,0.093158,1,2943271724.985869,,,0.0,0.0,4730429000.0,4587628860.0,,1333008000.0,0.0,3579627000.0,9117991636.0,387586000.0,257803000.0,buybacks=cashflow:回购股份;capex=cashflow:购建固定资产;cash=balance:现金及等价物;cfo=cashflow:经营业务现金净额;dep_amort=cashflow:加:折旧及摊销;deposits=balance:短期存款;dividends_paid=cashflow:已付股息(融资);income_tax=income:税项;interest_expense=income:融资成本;minority_equity=balance:少数股东权益;operating_income=income:经营溢利;parent_equity=balance:股东权益;pretax=income:除税前溢利;revenue=income:营业额;st_loan=balance:短期贷款;total_equity=balance:总权益,"eastmoney HK F10 (RPT_HKF10_FN_*_PC, DATE_TYPE_CODE=001)",annual,年报（FY2008，截至 2008-12-31）,
HK,00700,腾讯控股,2009-12-31,2009,2009-12-31,CNY,12398481000.0,5884464000.0,6040731000.0,819120000.0,1953000.0,6042684000.0,0.135599,1,5223299174.209876,12298653000.0,12178507000.0,120146000.0,202322000.0,11353864000.0,11105894380.0,1395080620.0,788824000.0,0.0,8398365000.0,9117991636.0,74570000.0,586692000.0,buybacks=cashflow:回购股份;capex=cashflow:购建固定资产;cash=balance:现金及等价物;cfo=cashflow:经营业务现金净额;dep_amort=cashflow:加:折旧及摊销;deposits=balance:短期存款;dividends_paid=cashflow:已付股息(融资);income_tax=income:税项;interest_expense=income:融资成本;minority_equity=balance:少数股东权益;operating_income=income:经营溢利;parent_equity=balance:股东权益;pretax=income:除税前溢利;revenue=income:营业额;st_loan=balance:短期贷款;total_equity=balance:总权益,"eastmoney HK F10 (RPT_HKF10_FN_*_PC, DATE_TYPE_CODE=001)",annual,年报（FY2009，截至 2009-12-31）,
HK,00700,腾讯控股,2010-12-31,2010,2010-12-31,CNY,19570754000.0,9582291000.0,9913133000.0,1797924000.0,838000.0,9913971000.0,0.181368,1,8115895013.70949,21840858000.0,21756946000.0,83912000.0,5298947000.0,22134000000.0,21742584920.0,5397220080.0,1488220000.0,0.0,12319293000.0,9117991636.0,310222000.0,705987000.0,buybacks=cashflow:回购股份;capex=cashflow:购建固定资产;cash=balance:现金及等价物;cfo=cashflow:经营业务现金净额;dep_amort=cashflow:加:折旧及摊销;deposits=balance:短期存款;dividends_paid=cashflow:已付股息(融资);income_tax=income:税项;interest_expense=income:融资成本;minority_equity=balance:少数股东权益;operating_income=income:经营溢利;parent_equity=balance:股东权益;pretax=income:除税前溢利;revenue=income:营业额;st_loan=balance:短期贷款;total_equity=balance:总权益,"eastmoney HK F10 (RPT_HKF10_FN_*_PC, DATE_TYPE_CODE=001)",annual,年报（FY2010，截至 2010-12-31）,
HK,00700,腾讯控股,2011-12-31,2011,2011-12-31,CNY,28305815000.0,11784560000.0,12099069000.0,1874238000.0,-35505000.0,12063564000.0,0.154908,1,10194825995.097971,29088344000.0,28463834000.0,624510000.0,11732771000.0,26328180000.0,25762063700.0,15059051300.0,4059717000.0,1939407000.0,13358107000.0,9117991636.0,1485747000.0,894821000.0,buybacks=cashflow:回购股份;capex=cashflow:购建固定资产;cash=balance:现金及等价物;cfo=cashflow:经营业务现金净额;dep_amort=cashflow:加:折旧及摊销;deposits=balance:短期存款;dividends_paid=cashflow:已付股息(融资);income_tax=income:税项;interest_expense=income:融资成本;minority_equity=balance:少数股东权益;notes_nc=balance:应付票据(非流动);operating_income=income:经营溢利;parent_equity=balance:股东权益;pretax=income:除税前溢利;revenue=income:营业额;st_loan=balance:短期贷款;total_equity=balance:总权益,"eastmoney HK F10 (RPT_HKF10_FN_*_PC, DATE_TYPE_CODE=001)",annual,年报（FY2011，截至 2011-12-31）,
HK,00700,腾讯控股,2012-12-31,2012,2012-12-31,CNY,43528000000.0,14643000000.0,15051000000.0,2266000000.0,348000000.0,15399000000.0,0.150555,1,13080606936.416183,42148000000.0,41298000000.0,850000000.0,10700000000.0,27189000000.0,26318440000.0,26529560000.0,3657000000.0,2621000000.0,19429000000.0,9117991636.0,141000000.0,1225000000.0,buybacks=cashflow:回购股份;capex=cashflow:购建固定资产;cash=balance:现金及等价物;cfo=cashflow:经营业务现金净额;dep_amort=cashflow:加:折旧及摊销;deposits=balance:短期存款;dividends_paid=cashflow:已付股息(融资);income_tax=income:税项;interest_expense=income:融资成本;lt_loan=balance:长期贷款;minority_equity=balance:少数股东权益;notes_nc=balance:应付票据(非流动);operating_income=income:经营溢利;parent_equity=balance:股东权益;pretax=income:除税前溢利;revenue=income:营业额;st_loan=balance:短期贷款;total_equity=balance:总权益,"eastmoney HK F10 (RPT_HKF10_FN_*_PC, DATE_TYPE_CODE=001)",annual,年报（FY2012，截至 2012-12-31）,
HK,00700,腾讯控股,2013-12-31,2013,2013-12-31,CNY,59815000000.0,17880000000.0,19281000000.0,3718000000.0,84000000.0,19365000000.0,0.192832,1,15630802084.9541,58463000000.0,57945000000.0,518000000.0,15053000000.0,39851000000.0,38654700000.0,34861300000.0,4788000000.0,3606000000.0,24374000000.0,9117991636.0,1603000000.0,1541000000.0,buybacks=cashflow:回购股份;capex=cashflow:购建固定资产;cash=balance:现金及等价物;cfo=cashflow:经营业务现金净额;dep_amort=cashflow:加:折旧及摊销;deposits=balance:短期存款;dividends_paid=cashflow:已付股息(融资);income_tax=income:税项;interest_expense=income:融资成本;lt_loan=balance:长期贷款;minority_equity=balance:少数股东权益;notes_nc=balance:应付票据(非流动);operating_income=income:经营溢利;parent_equity=balance:股东权益;pretax=income:除税前溢利;revenue=income:营业额;st_loan=balance:短期贷款;total_equity=balance:总权益,"eastmoney HK F10 (RPT_HKF10_FN_*_PC, DATE_TYPE_CODE=001)",annual,年报（FY2013，截至 2013-12-31）,
HK,00700,腾讯控股,2014-12-31,2014,2014-12-31,CNY,71618000000.0,28866000000.0,29013000000.0,5125000000.0,1182000000.0,30195000000.0,0.176645,1,24861205666.425396,82124000000.0,80013000000.0,2111000000.0,35584000000.0,53511000000.0,52078640000.0,65629360000.0,4296000000.0,4818000000.0,32711000000.0,9117991636.0,590000000.0,1919000000.0,buybacks=cashflow:回购股份;capex=cashflow:购建固定资产;cash=balance:现金及等价物;cfo=cashflow:经营业务现金净额;dep_amort=cashflow:加:折旧及摊销;deposits=balance:短期存款;dividends_paid=cashflow:已付股息(融资);income_tax=income:税项;interest_expense=income:融资成本;lt_loan=balance:长期贷款;minority_equity=balance:少数股东权益;notes_c=balance:应付票据;notes_nc=balance:应付票据(非流动);operating_income=income:经营溢利;parent_equity=balance:股东权益;pretax=income:除税前溢利;revenue=income:营业额;st_loan=balance:短期贷款;total_equity=balance:总权益,"eastmoney HK F10 (RPT_HKF10_FN_*_PC, DATE_TYPE_CODE=001)",annual,年报（FY2014，截至 2014-12-31）,
HK,00700,腾讯控股,2015-12-31,2015,2015-12-31,CNY,98137000000.0,38300000000.0,36216000000.0,7108000000.0,1618000000.0,37834000000.0,0.196267,1,30408440247.404465,122100000000.0,120035000000.0,2065000000.0,65329000000.0,80769000000.0,78806260000.0,108622740000.0,5440000000.0,6674000000.0,,9117991636.0,652000000.0,3189000000.0,buybacks=cashflow:回购股份;capex=cashflow:购建固定资产;cash=balance:现金及等价物;cfo=cashflow:经营业务现金净额;dep_amort=cashflow:加:折旧及摊销;deposits=balance:短期存款;dividends_paid=cashflow:已付股息(融资);income_tax=income:税项;interest_expense=income:融资成本;lt_loan=balance:长期贷款;minority_equity=balance:少数股东权益;notes_c=balance:应付票据;notes_nc=balance:应付票据(非流动);operating_income=income:经营溢利;parent_equity=balance:股东权益;pretax=income:除税前溢利;revenue=income:营业额;st_loan=balance:短期贷款;total_equity=balance:总权益,"eastmoney HK F10 (RPT_HKF10_FN_*_PC, DATE_TYPE_CODE=001)",annual,年报（FY2015，截至 2015-12-31）,
HK,00700,腾讯控股,2016-12-31,2016,2016-12-31,CNY,134780000000.0,,51640000000.0,10193000000.0,1955000000.0,53595000000.0,0.197386,1,43016110863.67157,186247000000.0,174624000000.0,11623000000.0,109497000000.0,122222000000.0,119526400000.0,176217600000.0,8399000000.0,12741000000.0,65518000000.0,9117991636.0,1936000000.0,4606000000.0,buybacks=cashflow:回购股份;capex=cashflow:购建固定资产;cash=balance:现金及等价物;cfo=cashflow:经营业务现金净额;dep_amort=cashflow:加:折旧及摊销;deposits=balance:短期存款;dividends_paid=cashflow:已付股息(融资);income_tax=income:税项;interest_expense=income:融资成本;lt_loan=balance:长期贷款;minority_equity=balance:少数股东权益;notes_c=balance:应付票据;notes_nc=balance:应付票据(非流动);operating_income=income:经营溢利;parent_equity=balance:股东权益;pretax=income:除税前溢利;revenue=income:营业额;st_loan=balance:短期贷款;total_equity=balance:总权益,"eastmoney HK F10 (RPT_HKF10_FN_*_PC, DATE_TYPE_CODE=001)",annual,年报（FY2016，截至 2016-12-31）,
HK,00700,腾讯控股,2017-12-31,2017,2017-12-31,CNY,194422000000.0,86362000000.0,88215000000.0,15744000000.0,2908000000.0,91123000000.0,0.178473,1,74860000374.08604,277093000000.0,256074000000.0,21019000000.0,131905000000.0,142421000000.0,138532560000.0,270465440000.0,12108000000.0,23611000000.0,106140000000.0,9117991636.0,2232000000.0,5998000000.0,buybacks=cashflow:回购股份;capex=cashflow:购建固定资产;cash=balance:现金及等价物;cfo=cashflow:经营业务现金净额;dep_amort=cashflow:加:折旧及摊销;deposits=balance:短期存款;dividends_paid=cashflow:已付股息(融资);income_tax=income:税项;interest_expense=income:融资成本;lt_loan=balance:长期贷款;minority_equity=balance:少数股东权益;notes_c=balance:应付票据;notes_nc=balance:应付票据(非流动);operating_income=income:经营溢利;parent_equity=balance:股东权益;pretax=income:除税前溢利;revenue=income:营业额;st_loan=balance:短期贷款;total_equity=balance:总权益,"eastmoney HK F10 (RPT_HKF10_FN_*_PC, DATE_TYPE_CODE=001)",annual,年报（FY2017，截至 2017-12-31）,
HK,00700,腾讯控股,2018-12-31,2018,2018-12-31,CNY,307863000000.0,93079000000.0,94466000000.0,14482000000.0,4669000000.0,99135000000.0,0.153304,1,83937224398.19617,356207000000.0,323510000000.0,32697000000.0,179289000000.0,160732000000.0,154574740000.0,380921260000.0,19743000000.0,34248000000.0,110936000000.0,9117991636.0,2750000000.0,7396000000.0,buybacks=cashflow:回购股份;capex=cashflow:购建固定资产;cash=balance:现金及等价物;cfo=cashflow:经营业务现金净额;dep_amort=cashflow:加:折旧及摊销;deposits=balance:短期存款;dividends_paid=cashflow:已付股息(融资);income_tax=income:税项;interest_expense=income:融资成本;lt_loan=balance:长期贷款;minority_equity=balance:少数股东权益;notes_c=balance:应付票据;notes_nc=balance:应付票据(非流动);operating_income=income:经营溢利;parent_equity=balance:股东权益;pretax=income:除税前溢利;revenue=income:营业额;st_loan=balance:短期贷款;total_equity=balance:总权益,"eastmoney HK F10 (RPT_HKF10_FN_*_PC, DATE_TYPE_CODE=001)",annual,年报（FY2018，截至 2018-12-31）,
HK,00700,腾讯控股,2019-12-31,2019,2019-12-31,CNY,369723000000.0,112380000000.0,109400000000.0,13512000000.0,7613000000.0,117013000000.0,0.12351,1,102560717952.468,488824000000.0,432706000000.0,56118000000.0,220813000000.0,179902000000.0,172507540000.0,537129460000.0,22766000000.0,44673000000.0,148590000000.0,9117991636.0,2452000000.0,9453000000.0,buybacks=cashflow:回购股份;capex=cashflow:购建固定资产;cash=balance:现金及等价物;cfo=cashflow:经营业务现金净额;dep_amort=cashflow:加:折旧及摊销;deposits=balance:短期存款;dividends_paid=cashflow:已付股息(融资);income_tax=income:税项;interest_expense=income:融资成本;lt_loan=balance:长期贷款;minority_equity=balance:少数股东权益;notes_c=balance:应付票据;notes_nc=balance:应付票据(非流动);operating_income=income:经营溢利;parent_equity=balance:股东权益;pretax=income:除税前溢利;revenue=income:营业额;st_loan=balance:短期贷款;total_equity=balance:总权益,"eastmoney HK F10 (RPT_HKF10_FN_*_PC, DATE_TYPE_CODE=001)",annual,年报（FY2019，截至 2019-12-31）,
HK,00700,腾讯控股,2020-12-31,2020,2020-12-31,CNY,474569000000.0,177280000000.0,180022000000.0,19897000000.0,7887000000.0,187909000000.0,0.110525,1,167140286326.1157,778043000000.0,703984000000.0,74059000000.0,248444000000.0,221285000000.0,211793620000.0,814693380000.0,34070000000.0,50774000000.0,194119000000.0,9117991636.0,1865000000.0,11418000000.0,buybacks=cashflow:回购股份;capex=cashflow:购建固定资产;cash=balance:现金及等价物;cfo=cashflow:经营业务现金净额;dep_amort=cashflow:加:折旧及摊销;deposits=balance:短期存款;dividends_paid=cashflow:已付股息(融资);income_tax=income:税项;interest_expense=income:融资成本;lt_loan=balance:长期贷款;minority_equity=balance:少数股东权益;notes_c=balance:应付票据;notes_nc=balance:应付票据(非流动);operating_income=income:经营溢利;parent_equity=balance:股东权益;pretax=income:除税前溢利;revenue=income:营业额;st_loan=balance:短期贷款;total_equity=balance:总权益,"eastmoney HK F10 (RPT_HKF10_FN_*_PC, DATE_TYPE_CODE=001)",annual,年报（FY2020，截至 2020-12-31）,
HK,00700,腾讯控股,2021-12-31,2021,2021-12-31,CNY,552433000000.0,264970000000.0,,20252000000.0,7114000000.0,264970000000.0,0.165,0,221249950000.0,876693000000.0,806299000000.0,70394000000.0,301529000000.0,251779000000.0,240730340000.0,937491660000.0,29302000000.0,57670000000.0,175186000000.0,9117991636.0,4997000000.0,13906000000.0,buybacks=cashflow:回购股份;capex=cashflow:购建固定资产;cash=balance:现金及等价物;cfo=cashflow:经营业务现金净额;dep_amort=cashflow:加:折旧及摊销;deposits=balance:短期存款;dividends_paid=cashflow:已付股息(融资);income_tax=income:税项;interest_expense=income:融资成本;lt_loan=balance:长期贷款;minority_equity=balance:少数股东权益;notes_c=balance:应付票据;notes_nc=balance:应付票据(非流动);operating_income=income:经营溢利;parent_equity=balance:股东权益;pretax=income:除税前溢利;revenue=income:营业额;st_loan=balance:短期贷款;total_equity=balance:总权益,"eastmoney HK F10 (RPT_HKF10_FN_*_PC, DATE_TYPE_CODE=001)",annual,年报（FY2021，截至 2021-12-31）,
HK,00700,腾讯控股,2022-12-31,2022,2022-12-31,CNY,547358000000.0,110827000000.0,210225000000.0,21516000000.0,9352000000.0,219577000000.0,0.102347,1,197103846321.79807,782860000000.0,721391000000.0,61469000000.0,334363000000.0,261515000000.0,250567840000.0,866655160000.0,22679000000.0,61216000000.0,146091000000.0,9117991636.0,32189000000.0,15117000000.0,buybacks=cashflow:回购股份;capex=cashflow:购建固定资产;cash=balance:现金及等价物;cfo=cashflow:经营业务现金净额;dep_amort=cashflow:加:折旧及摊销;deposits=balance:短期存款;dividends_paid=cashflow:已付股息(融资);income_tax=income:税项;interest_expense=income:融资成本;lt_loan=balance:长期贷款;minority_equity=balance:少数股东权益;notes_c=balance:应付票据;notes_nc=balance:应付票据(非流动);operating_income=income:经营溢利;parent_equity=balance:股东权益;pretax=income:除税前溢利;revenue=income:营业额;st_loan=balance:短期贷款;total_equity=balance:总权益,"eastmoney HK F10 (RPT_HKF10_FN_*_PC, DATE_TYPE_CODE=001)",annual,年报（FY2022，截至 2022-12-31）,
HK,00700,腾讯控股,2023-12-31,2023,2023-12-31,CNY,603620000000.0,160074000000.0,161324000000.0,43276000000.0,12268000000.0,173592000000.0,0.268255,1,127025045349.73097,873681000000.0,808591000000.0,65090000000.0,348618000000.0,358303000000.0,346230600000.0,876068400000.0,21008000000.0,59008000000.0,221962000000.0,9117991636.0,48145000000.0,21788000000.0,buybacks=cashflow:回购股份;capex=cashflow:购建固定资产;cash=balance:现金及等价物;cfo=cashflow:经营业务现金净额;dep_amort=cashflow:加:折旧及摊销;deposits=balance:短期存款;dividends_paid=cashflow:已付股息(融资);income_tax=income:税项;interest_expense=income:融资成本;lt_loan=balance:长期贷款;minority_equity=balance:少数股东权益;notes_c=balance:应付票据;notes_nc=balance:应付票据(非流动);operating_income=income:经营溢利;parent_equity=balance:股东权益;pretax=income:除税前溢利;revenue=income:营业额;st_loan=balance:短期贷款;total_equity=balance:总权益,"eastmoney HK F10 (RPT_HKF10_FN_*_PC, DATE_TYPE_CODE=001)",annual,年报（FY2023，截至 2023-12-31）,
HK,00700,腾讯控股,2024-12-31,2024,2024-12-31,CNY,652498000000.0,208099000000.0,241485000000.0,45018000000.0,11981000000.0,253466000000.0,0.186422,1,206214483806.44763,1053896000000.0,973548000000.0,80348000000.0,338615000000.0,325496000000.0,312446040000.0,1080064960000.0,62927000000.0,56213000000.0,258521000000.0,9117991636.0,105751000000.0,31244000000.0,buybacks=cashflow:回购股份;capex=cashflow:购建固定资产;cash=balance:现金及等价物;cfo=cashflow:经营业务现金净额;dep_amort=cashflow:加:折旧及摊销;deposits=balance:短期存款;dividends_paid=cashflow:已付股息(融资);income_tax=income:税项;interest_expense=income:融资成本;lt_loan=balance:长期贷款;minority_equity=balance:少数股东权益;notes_c=balance:应付票据;notes_nc=balance:应付票据(非流动);operating_income=income:经营溢利;parent_equity=balance:股东权益;pretax=income:除税前溢利;revenue=income:营业额;st_loan=balance:短期贷款;total_equity=balance:总权益,"eastmoney HK F10 (RPT_HKF10_FN_*_PC, DATE_TYPE_CODE=001)",annual,年报（FY2024，截至 2024-12-31）,
