security_code,security_name,quality_tier,report_date,notice_date,available_at,status,reason,eps_ttm,roe_ttm,roe_source,bps,eps0,roe0,roe_anchor,roe_trend,growth_confirmed,roe_window,roe_efficiency,incremental_roe,payout,g_trailing,g_sustainable,g0,g0_capped,r_mode,rf,erp,beta,r,g_terminal,roe_terminal,intrinsic_value,band_low,band_high,mos,max_buy_price,implied_pe,pe_on_ttm_eps,terminal_share,min_payout
300394,天孚通信,L2,2024-09-30,2024-10-23,2024-10-23,ok,,1.4670,0.3672,weightavg_ttm,6.9868,1.1389,0.1630,0.1630,,,9,0.2607,0.1771,0.5837,0.6588,0.0679,0.0679,,market,0.0215,0.0514,1.00,0.0729,0.0215,0.1029,16.6989,15.0290,18.3688,0.20,13.3591,14.66,11.38,0.8018,0.2556
300394,天孚通信,L2,2024-12-31,2025-04-21,2025-04-21,ok,,1.7282,0.3674,weightavg_ttm,7.1837,1.5811,0.2201,0.2201,,,5,0.4833,0.2632,0.5109,0.6368,0.1076,0.1076,,market,0.0181,0.0514,1.00,0.0696,0.0181,0.0996,24.2209,21.7988,26.6430,0.20,19.3767,15.32,14.02,0.9116,0.0000
300394,天孚通信,L2,2025-03-31,2025-04-24,2025-04-24,ok,,1.6581,0.3653,weightavg_ttm,7.8281,1.7230,0.2201,0.2201,,,5,0.4833,0.2632,0.5109,0.6380,0.1076,0.1076,,market,0.0181,0.0514,1.00,0.0696,0.0181,0.0996,26.3936,23.7542,29.0329,0.20,21.1149,15.32,15.92,0.9116,0.0000
300394,天孚通信,L2,2025-06-30,2025-08-26,2025-08-26,ok,,2.0416,0.3804,weightavg_ttm,6.0291,1.3270,0.2201,0.2201,,,5,0.4833,0.2632,0.5109,0.6693,0.1076,0.1076,,market,0.0170,0.0514,1.00,0.0685,0.0170,0.0985,20.4689,18.4220,22.5158,0.20,16.3751,15.42,10.03,0.9140,0.0000
300394,天孚通信,L2,2025-09-30,2025-10-30,2025-10-30,ok,,2.3544,0.4065,weightavg_ttm,6.2747,1.3811,0.2201,0.2201,,,5,0.4833,0.2632,0.5109,0.7037,0.1076,0.1076,,market,0.0186,0.0514,1.00,0.0700,0.0186,0.1000,21.0923,18.9831,23.2016,0.20,16.8739,15.27,8.96,0.9105,0.0000
300394,天孚通信,L2,2025-12-31,2026-04-08,2026-04-08,ok,,2.5958,0.4191,weightavg_ttm,7.0824,2.4036,0.3394,0.2508,up,,5,0.6359,0.5427,0.4388,0.7107,0.1904,0.1904,,market,0.0182,0.0514,1.00,0.0696,0.0182,0.0996,40.3217,36.2895,44.3538,0.20,32.2573,16.78,15.53,0.9411,0.0000
300394,天孚通信,L2,2026-03-31,2026-04-21,2026-04-21,ok,,2.7946,0.4235,weightavg_ttm,7.6920,2.6104,0.3394,0.2508,up,,5,0.6359,0.5427,0.4388,0.7401,0.1904,0.1904,,market,0.0182,0.0514,1.00,0.0696,0.0182,0.0996,43.7920,39.4128,48.1713,0.20,35.0336,16.78,15.67,0.9411,0.0000
300395,菲利华,L2,2024-03-31,2024-04-27,2024-04-27,ok,,0.9828,0.1491,weightavg_ttm,7.6834,1.2624,0.1643,0.1643,,,5,0.2375,0.1662,0.2372,0.1922,0.1253,0.1253,,market,0.0229,0.0514,1.00,0.0743,0.0229,0.1043,20.4827,18.4344,22.5310,0.20,16.3861,16.23,20.84,0.9068,0.0424
300395,菲利华,L2,2024-06-30,2024-08-23,2024-08-23,ok,,0.8258,0.1232,weightavg_ttm,7.6311,1.2538,0.1643,0.1643,,,5,0.2375,0.1662,0.2372,0.0817,0.1253,0.1253,,market,0.0215,0.0514,1.00,0.0729,0.0215,0.1029,20.5656,18.5090,22.6221,0.20,16.4524,16.40,24.90,0.9133,0.0371
300395,菲利华,L2,2024-09-30,2024-10-22,2024-10-22,ok,,0.7069,0.1052,weightavg_ttm,7.8175,1.2844,0.1643,0.1643,,,5,0.2375,0.1662,0.2372,-0.0025,0.1253,0.1253,,market,0.0215,0.0514,1.00,0.0729,0.0215,0.1029,21.0640,18.9576,23.1704,0.20,16.8512,16.40,29.80,0.9132,0.0371
300395,菲利华,L2,2024-12-31,2025-04-22,2025-04-22,ok,,0.6050,0.0839,weightavg_ttm,7.9056,1.2870,0.1628,0.1628,,,9,0.2513,0.0352,0.2038,-0.0531,0.1296,0.1296,,market,0.0181,0.0514,1.00,0.0696,0.0181,0.0996,21.8930,19.7037,24.0823,0.20,17.5144,17.01,36.19,0.9358,0.0000
300395,菲利华,L2,2025-03-31,2025-04-26,2025-04-26,ok,,0.6787,0.0894,weightavg_ttm,8.1246,1.3227,0.1628,0.1628,,,9,0.2513,0.0352,0.2038,-0.0392,0.1296,0.1296,,market,0.0181,0.0514,1.00,0.0696,0.0181,0.0996,22.4995,20.2495,24.7494,0.20,17.9996,17.01,33.15,0.9358,0.0000
300395,菲利华,L2,2025-06-30,2025-08-27,2025-08-27,ok,,0.6994,0.0931,weightavg_ttm,8.2149,1.3374,0.1628,0.1628,,,9,0.2513,0.0352,0.2038,-0.0599,0.1296,0.1296,,market,0.0170,0.0514,1.00,0.0685,0.0170,0.0985,22.9418,20.6476,25.2360,0.20,18.3534,17.15,32.80,0.9408,0.0000
300395,菲利华,L2,2025-09-30,2025-10-24,2025-10-24,ok,,0.7942,0.1029,weightavg_ttm,8.7134,1.4185,0.1628,0.1628,,,9,0.2513,0.0352,0.2038,-0.0308,0.1296,0.1296,,market,0.0186,0.0514,1.00,0.0700,0.0186,0.1000,24.0417,21.6375,26.4459,0.20,19.2334,16.95,30.27,0.9336,0.0000
300395,菲利华,L2,2025-12-31,2026-04-24,2026-04-24,ok,,0.8513,0.1015,weightavg_ttm,8.8604,1.4425,0.1628,0.1628,,,9,0.1651,0.0911,0.1381,-0.0322,0.1403,0.1403,,market,0.0182,0.0514,1.00,0.0696,0.0182,0.0996,24.8473,22.3625,27.3320,0.20,19.8778,17.23,29.19,0.9501,0.0000
300395,菲利华,L2,2026-03-31,2026-04-24,2026-04-24,ok,,0.9048,0.1070,weightavg_ttm,9.1549,1.4904,0.1628,0.1628,,,9,0.1651,0.0911,0.1381,-0.0190,0.1403,0.1403,,market,0.0182,0.0514,1.00,0.0696,0.0182,0.0996,25.6730,23.1057,28.2403,0.20,20.5384,17.23,28.37,0.9501,0.0000
300408,三环集团,L2,2024-03-31,2024-04-27,2024-04-27,ok,,0.8800,0.0960,weightavg_ttm,9.7247,1.1465,0.1179,0.1179,,,5,0.5226,0.0615,0.3163,-0.0098,0.0806,0.0806,,market,0.0229,0.0514,1.00,0.0743,0.0229,0.1043,18.6473,16.7826,20.5121,0.20,14.9179,16.26,21.19,0.7500,0.2591
300408,三环集团,L2,2024-06-30,2024-08-30,2024-08-30,ok,,0.9800,0.1060,weightavg_ttm,9.7523,1.1498,0.1179,0.1179,,,5,0.5226,0.0615,0.3163,-0.0150,0.0806,0.0806,,market,0.0217,0.0514,1.00,0.0731,0.0217,0.1031,18.8554,16.9699,20.7410,0.20,15.0843,16.40,19.24,0.7552,0.2506
300408,三环集团,L2,2024-09-30,2024-10-30,2024-10-30,ok,,1.0600,0.1093,weightavg_ttm,10.0724,1.1875,0.1179,0.1179,,,5,0.5226,0.0615,0.3163,-0.0161,0.0806,0.0806,,market,0.0215,0.0514,1.00,0.0729,0.0215,0.1029,19.4996,17.5496,21.4495,0.20,15.5997,16.42,18.40,0.7560,0.2493
300408,三环集团,L2,2024-12-31,2025-04-24,2025-04-24,ok,,1.1400,0.1150,weightavg_ttm,10.3658,1.1921,0.1150,0.1150,,,5,0.3977,0.0725,0.3304,0.0289,0.0770,0.0770,,market,0.0181,0.0514,1.00,0.0696,0.0181,0.0996,20.0878,18.0790,22.0966,0.20,16.0702,16.85,17.62,0.7580,0.2548
300408,三环集团,L2,2025-03-31,2025-04-29,2025-04-29,ok,,1.1900,0.1164,weightavg_ttm,10.6519,1.2250,0.1150,0.1150,,,5,0.3977,0.0725,0.3304,0.0430,0.0770,0.0770,,market,0.0181,0.0514,1.00,0.0696,0.0181,0.0996,20.6422,18.5780,22.7064,0.20,16.5138,16.85,17.35,0.7580,0.2548
300408,三环集团,L2,2025-06-30,2025-08-29,2025-08-29,ok,,1.2500,0.1171,weightavg_ttm,10.5828,1.2170,0.1150,0.1150,,,5,0.3977,0.0725,0.3304,0.0868,0.0770,0.0770,,market,0.0184,0.0514,1.00,0.0698,0.0184,0.0998,20.4720,18.4248,22.5191,0.20,16.3776,16.82,16.38,0.7568,0.2567
300408,三环集团,L2,2025-09-30,2025-10-30,2025-10-30,ok,,1.3200,0.1253,weightavg_ttm,10.9580,1.2602,0.1150,0.1150,,,5,0.3977,0.0725,0.3304,0.1807,0.0770,0.0770,,market,0.0186,0.0514,1.00,0.0700,0.0186,0.1000,21.1640,19.0476,23.2804,0.20,16.9312,16.79,16.03,0.7558,0.2584
300408,三环集团,L2,2025-12-31,2026-03-28,2026-03-28,ok,,1.3700,0.1262,weightavg_ttm,11.3012,1.4262,0.1262,0.1262,,,9,0.2706,0.0946,0.3344,0.2028,0.0840,0.0840,,market,0.0178,0.0514,1.00,0.0692,0.0178,0.0992,23.6920,21.3228,26.0612,0.20,18.9536,16.61,17.29,0.7960,0.2001
300408,三环集团,L2,2026-03-31,2026-04-24,2026-04-24,ok,,1.5000,0.1357,weightavg_ttm,11.6863,1.4748,0.1262,0.1262,,,9,0.2706,0.0946,0.3344,0.2942,0.0840,0.0840,,market,0.0182,0.0514,1.00,0.0696,0.0182,0.0996,24.4247,21.9822,26.8672,0.20,19.5397,16.56,16.28,0.7941,0.2028
300413,芒果超媒,L2,2024-03-31,2024-04-22,2024-04-22,ok,,1.8600,0.1667,weightavg_ttm,11.7413,1.9044,0.1622,0.1622,,,9,0.1467,0.1892,0.1119,0.1521,0.1440,0.1440,,market,0.0229,0.0514,1.00,0.0743,0.0229,0.1043,31.8456,28.6610,35.0301,0.20,25.4765,16.72,17.12,0.9347,0.0000
300413,芒果超媒,L2,2024-06-30,2024-08-22,2024-08-22,ok,,1.8000,0.1577,weightavg_ttm,11.8948,1.9293,0.1622,0.1622,,,9,0.1467,0.1892,0.1119,0.1299,0.1440,0.1440,,market,0.0215,0.0514,1.00,0.0729,0.0215,0.1029,32.5775,29.3198,35.8353,0.20,26.0620,16.89,18.10,0.9401,0.0000
300413,芒果超媒,L2,2024-09-30,2024-10-26,2024-10-26,ok,,1.7200,0.1489,weightavg_ttm,12.0643,1.9568,0.1622,0.1622,,,9,0.1467,0.1892,0.1119,0.1104,0.1440,0.1440,,market,0.0215,0.0514,1.00,0.0729,0.0215,0.1029,33.0362,29.7326,36.3398,0.20,26.4290,16.88,19.21,0.9400,0.0000
300413,芒果超媒,L2,2024-12-31,2025-04-26,2025-04-26,ok,,0.7300,0.0621,weightavg_ttm,12.0215,1.9499,0.1622,0.1622,,,9,0.2834,-0.0626,0.1754,-0.1358,0.1338,0.1338,,market,0.0181,0.0514,1.00,0.0696,0.0181,0.0996,33.3815,30.0433,36.7196,0.20,26.7052,17.12,45.73,0.9415,0.0000
300413,芒果超媒,L2,2025-03-31,2025-04-26,2025-04-26,ok,,0.6800,0.0571,weightavg_ttm,12.2444,1.9860,0.1622,0.1622,,,9,0.2834,-0.0626,0.1754,-0.1174,0.1338,0.1338,,market,0.0181,0.0514,1.00,0.0696,0.0181,0.0996,34.0002,30.6002,37.4002,0.20,27.2001,17.12,50.00,0.9415,0.0000
300413,芒果超媒,L2,2025-06-30,2025-08-23,2025-08-23,ok,,0.5700,0.0471,weightavg_ttm,12.2299,1.9837,0.1622,0.1622,,,9,0.2834,-0.0626,0.1754,-0.1692,0.1338,0.1338,,market,0.0170,0.0514,1.00,0.0685,0.0170,0.0985,34.2361,30.8125,37.6597,0.20,27.3889,17.26,60.06,0.9462,0.0000
300413,芒果超媒,L2,2025-09-30,2025-10-25,2025-10-25,ok,,0.5000,0.0411,weightavg_ttm,12.3789,2.0078,0.1622,0.1622,,,9,0.2834,-0.0626,0.1754,-0.1977,0.1338,0.1338,,market,0.0186,0.0514,1.00,0.0700,0.0186,0.1000,34.2526,30.8273,37.6778,0.20,27.4021,17.06,68.51,0.9394,0.0000
300413,芒果超媒,L2,2025-12-31,2026-04-25,2026-04-25,ok,,0.6600,0.0536,weightavg_ttm,12.4918,1.2704,0.1017,0.1017,,,5,0.3518,-0.1490,0.2633,-0.1301,0.0749,0.0749,,market,0.0182,0.0514,1.00,0.0696,0.0182,0.0996,22.2816,20.0534,24.5097,0.20,17.8252,17.54,33.76,0.7214,0.2974
300413,芒果超媒,L2,2026-03-31,2026-04-25,2026-04-25,ok,,0.5700,0.0454,weightavg_ttm,12.5983,1.2813,0.1017,0.1017,,,5,0.3518,-0.1490,0.2633,-0.1807,0.0749,0.0749,,market,0.0182,0.0514,1.00,0.0696,0.0182,0.0996,22.4716,20.2245,24.7188,0.20,17.9773,17.54,39.42,0.7214,0.2974
300415,伊之密,L2,2024-03-31,2024-04-19,2024-04-19,ok,,1.0800,0.1965,weightavg_ttm,5.6781,1.0186,0.1794,0.1794,,,9,0.1597,0.2274,0.4076,0.0495,0.1063,0.1063,,market,0.0229,0.0514,1.00,0.0743,0.0229,0.1043,15.6622,14.0960,17.2284,0.20,12.5298,15.38,14.50,0.8840,0.1371
300415,伊之密,L2,2024-06-30,2024-08-23,2024-08-23,ok,,1.1200,0.2005,weightavg_ttm,5.6815,1.0193,0.1794,0.1794,,,9,0.1597,0.2274,0.4076,0.0324,0.1063,0.1063,,market,0.0215,0.0514,1.00,0.0729,0.0215,0.1029,15.8404,14.2564,17.4245,0.20,12.6723,15.54,14.14,0.8904,0.1192
300415,伊之密,L2,2024-09-30,2024-10-29,2024-10-29,ok,,1.2700,0.2240,weightavg_ttm,6.0705,1.0890,0.1794,0.1794,,,9,0.1597,0.2274,0.4076,0.0396,0.1063,0.1063,,market,0.0215,0.0514,1.00,0.0729,0.0215,0.1029,16.9216,15.2294,18.6137,0.20,13.5373,15.54,13.32,0.8903,0.1195
300415,伊之密,L2,2024-12-31,2025-04-23,2025-04-23,ok,,1.3200,0.2208,weightavg_ttm,6.3221,1.1949,0.1890,0.1890,,,9,0.1533,0.2116,0.3926,0.0561,0.1148,0.1148,,market,0.0181,0.0514,1.00,0.0696,0.0181,0.0996,19.2402,17.3162,21.1643,0.20,15.3922,16.10,14.58,0.9293,0.0000
300415,伊之密,L2,2025-03-31,2025-04-23,2025-04-23,ok,,1.3500,0.2190,weightavg_ttm,6.6202,1.2512,0.1890,0.1890,,,9,0.1533,0.2116,0.3926,0.0634,0.1148,0.1148,,market,0.0181,0.0514,1.00,0.0696,0.0181,0.0996,20.1473,18.1326,22.1621,0.20,16.1179,16.10,14.92,0.9293,0.0000
300415,伊之密,L2,2025-06-30,2025-08-27,2025-08-27,ok,,1.4200,0.2133,weightavg_ttm,6.5205,1.2324,0.1890,0.1890,,,9,0.1533,0.2116,0.3926,0.0991,0.1148,0.1148,,market,0.0170,0.0514,1.00,0.0685,0.0170,0.0985,20.0054,18.0048,22.0059,0.20,16.0043,16.23,14.09,0.9335,0.0000
300415,伊之密,L2,2025-09-30,2025-10-29,2025-10-29,ok,,1.5200,0.2128,weightavg_ttm,6.6553,1.2578,0.1890,0.1890,,,9,0.1533,0.2116,0.3926,0.1875,0.1148,0.1148,,market,0.0186,0.0514,1.00,0.0700,0.0186,0.1000,20.1827,18.1644,22.2010,0.20,16.1462,16.05,13.28,0.9275,0.0000
300415,伊之密,L2,2025-12-31,2026-04-17,2026-04-17,ok,,1.5400,0.2283,weightavg_ttm,6.9522,1.5350,0.2208,0.2208,,,9,0.1515,0.1570,0.3869,0.2046,0.1354,0.1354,,market,0.0182,0.0514,1.00,0.0696,0.0182,0.0996,24.9217,22.4295,27.4139,0.20,19.9374,16.24,16.18,0.9560,0.0000
300415,伊之密,L2,2026-03-31,2026-04-17,2026-04-17,ok,,1.5500,0.2252,weightavg_ttm,7.2421,1.5991,0.2208,0.2208,,,9,0.1515,0.1570,0.3869,0.2274,0.1354,0.1354,,market,0.0182,0.0514,1.00,0.0696,0.0182,0.0996,25.9611,23.3650,28.5572,0.20,20.7689,16.24,16.75,0.9560,0.0000
300435,中泰股份,L2,2024-03-31,2024-04-24,2024-04-24,ok,,0.9200,0.1144,weightavg_ttm,8.4277,0.9098,0.1080,0.1021,up,,5,0.3863,0.2339,0.1410,0.1670,0.0927,0.0927,,market,0.0229,0.0514,1.00,0.0743,0.0229,0.1043,15.5472,13.9925,17.1019,0.20,12.4377,17.09,16.90,0.7514,0.1718
300435,中泰股份,L2,2024-06-30,2024-08-27,2024-08-27,ok,,0.7800,0.0919,weightavg_ttm,8.3282,0.8991,0.1080,0.1021,up,,5,0.3863,0.2339,0.1410,0.0629,0.0927,0.0927,,market,0.0215,0.0514,1.00,0.0729,0.0215,0.1029,15.5135,13.9621,17.0648,0.20,12.4108,17.25,19.89,0.7576,0.1599
300435,中泰股份,L2,2024-09-30,2024-10-24,2024-10-24,ok,,0.7600,0.0871,weightavg_ttm,8.4937,0.9169,0.1080,0.1021,up,,5,0.3863,0.2339,0.1410,0.0618,0.0927,0.0927,,market,0.0215,0.0514,1.00,0.0729,0.0215,0.1029,15.8191,14.2372,17.4010,0.20,12.6553,17.25,20.81,0.7575,0.1601
300435,中泰股份,L2,2024-12-31,2025-04-18,2025-04-18,ok,,-0.2000,-0.0254,weightavg_ttm,7.7202,0.4613,0.0598,0.1021,down,,5,0.5527,-0.4355,0.1500,,0.0508,0.0508,,market,0.0181,0.0514,1.00,0.0696,0.0181,0.0598,6.1894,5.5705,6.8083,0.20,4.9515,13.42,,0.7244,0.2047
300435,中泰股份,L2,2025-03-31,2025-04-22,2025-04-22,ok,,-0.1200,-0.0142,weightavg_ttm,7.9849,0.4771,0.0598,0.1021,down,,5,0.5527,-0.4355,0.1500,,0.0508,0.0508,,market,0.0181,0.0514,1.00,0.0696,0.0181,0.0598,6.4016,5.7614,7.0418,0.20,5.1213,13.42,,0.7244,0.2047
300435,中泰股份,L2,2025-06-30,2025-08-26,2025-08-26,ok,,-0.1900,-0.0182,weightavg_ttm,8.0709,0.4823,0.0598,0.1021,down,,5,0.5527,-0.4355,0.1500,,0.0508,0.0508,,market,0.0170,0.0514,1.00,0.0685,0.0170,0.0598,6.6538,5.9884,7.3192,0.20,5.3231,13.80,,0.7252,0.2065
300435,中泰股份,L2,2025-09-30,2025-10-28,2025-10-28,ok,,0.1500,0.0287,weightavg_ttm,8.5872,0.5131,0.0598,0.1021,down,,5,0.5527,-0.4355,0.1500,-0.3750,0.0508,0.0508,,market,0.0186,0.0514,1.00,0.0700,0.0186,0.0598,6.7993,6.1193,7.4792,0.20,5.4394,13.25,45.33,0.7240,0.2039
300435,中泰股份,L2,2025-12-31,2026-04-21,2026-04-21,ok,,1.1700,0.1408,weightavg_ttm,8.8744,0.7916,0.0892,0.0892,,,9,0.1590,0.2356,0.1884,0.1745,0.0724,0.0724,,market,0.0182,0.0514,1.00,0.0696,0.0182,0.0892,13.3130,11.9817,14.6443,0.20,10.6504,16.82,11.38,0.7249,0.2492
300435,中泰股份,L2,2026-03-31,2026-04-21,2026-04-21,ok,,1.0200,0.1201,weightavg_ttm,8.9780,0.8008,0.0892,0.0892,,,9,0.1590,0.2356,0.1884,0.1123,0.0724,0.0724,,market,0.0182,0.0514,1.00,0.0696,0.0182,0.0892,13.4684,12.1216,14.8153,0.20,10.7747,16.82,13.20,0.7249,0.2492
300450,先导智能,L2,2024-03-31,2024-04-25,2024-04-25,ok,,1.1311,-0.0014,weightavg_ttm,7.9312,1.0953,0.1381,0.2086,down,,5,0.4891,0.1238,0.3518,0.2665,0.0895,0.0895,,market,0.0229,0.0514,1.00,0.0743,0.0229,0.1043,17.2624,15.5362,18.9887,0.20,13.8100,15.76,15.26,0.8037,0.2035
300450,先导智能,L2,2024-06-30,2024-08-29,2024-08-29,ok,,0.6547,-0.0657,weightavg_ttm,7.5366,1.0408,0.1381,0.2086,down,,5,0.4891,0.1238,0.3518,-0.0023,0.0895,0.0895,,market,0.0215,0.0514,1.00,0.0729,0.0215,0.1029,16.5706,14.9136,18.2277,0.20,13.2565,15.92,25.31,0.8100,0.1961
300450,先导智能,L2,2024-09-30,2024-10-30,2024-10-30,ok,,0.0375,-0.1436,weightavg_ttm,7.6319,1.0540,0.1381,0.2086,down,,5,0.4891,0.1238,0.3518,-0.6255,0.0895,0.0895,,market,0.0215,0.0514,1.00,0.0729,0.0215,0.1029,16.7773,15.0995,18.4550,0.20,13.4218,15.92,447.39,0.8099,0.1963
300450,先导智能,L2,2024-12-31,2025-04-29,2025-04-29,ok,,0.1800,0.0244,weightavg_ttm,7.4051,1.2270,0.1657,0.1657,,,5,0.6669,-0.0453,0.3256,-0.4348,0.1118,0.1118,,market,0.0181,0.0514,1.00,0.0696,0.0181,0.0996,20.0770,18.0693,22.0847,0.20,16.0616,16.36,111.54,0.9039,0.1055
300450,先导智能,L2,2025-03-31,2025-04-29,2025-04-29,ok,,0.0503,0.0090,weightavg_ttm,7.6535,1.2682,0.1657,0.1657,,,5,0.6669,-0.0453,0.3256,-0.6311,0.1118,0.1118,,market,0.0181,0.0514,1.00,0.0696,0.0181,0.0996,20.7505,18.6755,22.8256,0.20,16.6004,16.36,412.54,0.9039,0.1055
300450,先导智能,L2,2025-06-30,2025-08-29,2025-08-29,ok,,0.3700,0.0476,weightavg_ttm,7.8553,1.3016,0.1657,0.1657,,,5,0.6669,-0.0453,0.3256,-0.3312,0.1118,0.1118,,market,0.0184,0.0514,1.00,0.0698,0.0184,0.0998,21.2561,19.1305,23.3817,0.20,17.0048,16.33,57.45,0.9027,0.1064
300450,先导智能,L2,2025-09-30,2025-10-30,2025-10-30,ok,,0.5500,0.0706,weightavg_ttm,8.1366,1.3482,0.1657,0.1657,,,5,0.6669,-0.0453,0.3256,-0.2728,0.1118,0.1118,,market,0.0186,0.0514,1.00,0.0700,0.0186,0.1000,21.9781,19.7803,24.1759,0.20,17.5825,16.30,39.96,0.9017,0.1072
300450,先导智能,L2,2025-12-31,2026-03-31,2026-03-31,ok,,1.0100,0.1265,weightavg_ttm,8.3899,1.0613,0.1265,0.1265,,,5,0.3679,-0.1168,0.2995,-0.1230,0.0886,0.0886,,market,0.0182,0.0514,1.00,0.0696,0.0182,0.0996,17.7089,15.9380,19.4798,0.20,14.1671,16.69,17.53,0.8037,0.1694
300450,先导智能,L2,2026-03-31,2026-04-29,2026-04-29,ok,,1.0400,0.1258,weightavg_ttm,10.6733,1.3502,0.1265,0.1265,,,5,0.3679,-0.1168,0.2995,-0.1415,0.0886,0.0886,,market,0.0182,0.0514,1.00,0.0696,0.0182,0.0996,22.5286,20.2758,24.7815,0.20,18.0229,16.69,21.66,0.8037,0.1694
300454,深信服,L2,2024-03-31,2024-04-26,2024-04-26,ok,,0.3000,0.0204,weightavg_ttm,19.5043,3.2299,0.1656,0.1656,,,9,0.3370,-0.1407,0.0703,-0.4890,0.1540,0.1540,,market,0.0229,0.0514,1.00,0.0743,0.0229,0.1043,54.3258,48.8932,59.7584,0.20,43.4606,16.82,181.09,0.9489,0.0000
300454,深信服,L2,2024-06-30,2024-08-23,2024-08-23,ok,,0.3900,0.0261,weightavg_ttm,19.2379,3.1858,0.1656,0.1656,,,9,0.3370,-0.1407,0.0703,-0.4164,0.1540,0.1540,,market,0.0215,0.0514,1.00,0.0729,0.0215,0.1029,54.0877,48.6789,59.4965,0.20,43.2702,16.98,138.69,0.9539,0.0000
300454,深信服,L2,2024-09-30,2024-10-25,2024-10-25,ok,,0.4000,0.0259,weightavg_ttm,19.5258,3.2335,0.1656,0.1656,,,9,0.3370,-0.1407,0.0703,-0.3541,0.1540,0.1540,,market,0.0215,0.0514,1.00,0.0729,0.0215,0.1029,54.8883,49.3995,60.3772,0.20,43.9107,16.98,137.22,0.9538,0.0000
300454,深信服,L2,2024-12-31,2025-03-29,2025-03-29,ok,,0.4700,0.0222,weightavg_ttm,21.4863,2.8383,0.1321,0.1321,,,9,0.1732,-0.2677,0.0801,-0.1031,0.1215,0.1215,,market,0.0172,0.0514,1.00,0.0686,0.0172,0.0986,49.8623,44.8761,54.8485,0.20,39.8898,17.57,106.09,0.8811,0.0000
300454,深信服,L2,2025-03-31,2025-04-25,2025-04-25,ok,,1.0400,0.0517,weightavg_ttm,21.0930,2.7864,0.1321,0.1321,,,9,0.1732,-0.2677,0.0801,,0.1215,0.1215,,market,0.0181,0.0514,1.00,0.0696,0.0181,0.0996,48.6125,43.7512,53.4737,0.20,38.8900,17.45,46.74,0.8770,0.0000
300454,深信服,L2,2025-06-30,2025-08-22,2025-08-22,ok,,1.3400,0.0670,weightavg_ttm,21.1630,2.7956,0.1321,0.1321,,,9,0.1732,-0.2677,0.0801,,0.1215,0.1215,,market,0.0170,0.0514,1.00,0.0685,0.0170,0.0985,49.1497,44.2348,54.0647,0.20,39.3198,17.58,36.68,0.8815,0.0000
300454,深信服,L2,2025-09-30,2025-10-28,2025-10-28,ok,,1.6600,0.0815,weightavg_ttm,21.5798,2.8507,0.1321,0.1321,,,9,0.1732,-0.2677,0.0801,,0.1215,0.1215,,market,0.0186,0.0514,1.00,0.0700,0.0186,0.1000,49.5683,44.6114,54.5251,0.20,39.6546,17.39,29.86,0.8751,0.0000
300454,深信服,L2,2025-12-31,2026-04-01,2026-04-01,rejected,ROE_T=2.60% 距 g_T=1.82% 不足 2.0%：可分配现金趋零、估值对分母任意敏感，须走 §6.5.5.2 逐票建档,0.9300,0.0417,weightavg_ttm,22.8053,0.5929,0.0260,0.0260,,,5,0.9004,0.0497,,0.2647,,,,market,0.0182,0.0514,1.00,0.0696,0.0182,0.0260,,,,0.20,,,,,
300454,深信服,L2,2026-03-31,2026-04-28,2026-04-28,rejected,ROE_T=2.60% 距 g_T=1.82% 不足 2.0%：可分配现金趋零、估值对分母任意敏感，须走 §6.5.5.2 逐票建档,1.3700,0.0628,weightavg_ttm,25.1852,0.6548,0.0260,0.0260,,,5,0.9004,0.0497,,0.2443,,,,market,0.0182,0.0514,1.00,0.0696,0.0182,0.0260,,,,0.20,,,,,
300470,中密控股,L2,2024-03-31,2024-04-25,2024-04-25,ok,,1.6996,0.1374,weightavg_ttm,12.6585,1.7545,0.1386,0.1386,,,5,0.0316,0.0996,0.3276,0.1438,0.0932,0.0932,,market,0.0229,0.0514,1.00,0.0743,0.0229,0.1043,27.8090,25.0281,30.5899,0.20,22.2472,15.85,16.36,0.8117,0.1797
300470,中密控股,L2,2024-06-30,2024-08-30,2024-08-30,ok,,1.7453,0.1394,weightavg_ttm,12.2626,1.6996,0.1386,0.1386,,,5,0.0316,0.0996,0.3276,0.1230,0.0932,0.0932,,market,0.0217,0.0514,1.00,0.0731,0.0217,0.1031,27.1737,24.4563,29.8911,0.20,21.7390,15.99,15.57,0.8170,0.1734
300470,中密控股,L2,2024-09-30,2024-10-29,2024-10-29,ok,,1.8042,0.1422,weightavg_ttm,12.2516,1.6981,0.1386,0.1386,,,5,0.0316,0.0996,0.3276,0.1091,0.0932,0.0932,,market,0.0215,0.0514,1.00,0.0729,0.0215,0.1029,27.1861,24.4675,29.9047,0.20,21.7489,16.01,15.07,0.8178,0.1725
300470,中密控股,L2,2024-12-31,2025-04-15,2025-04-15,ok,,1.9216,0.1491,weightavg_ttm,12.8422,1.7799,0.1386,0.1386,,,5,0.2656,0.1632,0.2960,0.1094,0.0976,0.0976,,market,0.0181,0.0514,1.00,0.0696,0.0181,0.0996,29.4593,26.5133,32.4052,0.20,23.5674,16.55,15.33,0.8420,0.1255
