TW025|2015-11-01|0.418863|0.469479|0.833237|0.892187|1.677636|4.108349|5.000000|0.627714|0.742179|0.941480|1.502367|0.689970|0.485569|0.467707|1.059037|0.908894|0.000000|0.481693|0.426573|0.353321|0.469479|1.026017|0.911781|0.000000|69.000000|0.500380|9.000000|0.405313|0.800000|-0.233985|10.000000
TW025|2016-05-01|0.525386|0.467586|1.063501|1.123614|1.686289|4.207606|6.000000|0.648079|0.752764|0.867095|1.464107|0.818653|0.509204|0.450620|1.176927|1.000279|0.000000|0.510284|0.459303|0.339734|0.467586|1.091316|0.990906|0.000000|63.000000|0.506847|3.000000|0.468413|0.888889|-0.161277|9.000000
TW025|2016-11-01|0.549088|0.483359|1.083980|1.135983|1.688451|4.040625|6.000000|0.654715|0.743989|0.869646|1.467861|0.836265|0.596935|0.478926|1.337905|1.189986|0.000000|0.657022|0.593167|0.347496|0.483359|1.367004|1.193703|0.000000|57.000000|nan|0.000000|0.480412|0.888889|-0.193574|9.000000
TW025|2017-05-01|0.446334|0.494695|0.873487|0.902241|1.708224|4.270994|5.000000|0.622886|0.728810|0.969899|1.475820|0.711954|0.451441|0.464999|0.959221|0.822582|0.000000|0.435033|0.400903|0.334638|0.494695|0.918691|0.848949|0.000000|51.000000|nan|0.000000|0.398349|0.875000|-0.297096|8.000000
TW025|2017-11-01|0.411742|0.464768|0.793216|0.885910|1.639861|5.100770|5.000000|0.639152|0.739673|0.856542|1.483086|0.806346|0.516650|0.442601|1.137514|0.983749|0.000000|0.484640|0.466342|0.315806|0.464768|1.042757|0.956185|0.000000|45.000000|nan|0.000000|0.384406|0.875000|-0.194669|8.000000
TW025|2018-05-01|0.430350|0.496168|0.832377|0.867348|1.607480|4.442350|6.000000|0.643999|0.718921|0.797805|1.472959|0.805985|0.620385|0.467043|1.374307|1.248562|0.000000|0.580732|0.521788|0.326164|0.496168|1.243422|1.168772|0.000000|39.000000|nan|0.000000|0.454765|1.000000|0.109591|7.000000
TW025|2018-11-01|0.547576|0.496372|1.061362|1.103157|1.653151|4.631429|6.000000|0.643780|0.722844|0.802047|1.472166|0.818520|0.591408|0.466910|1.292299|1.227779|0.000000|0.589371|0.522557|0.312820|0.466910|1.252994|1.185867|0.000000|33.000000|nan|0.000000|0.443660|1.000000|0.121240|7.000000
TW025|2019-05-01|0.296755|0.491230|0.565201|0.604106|1.629128|6.110271|6.000000|0.635165|0.731250|0.904358|1.432698|0.798857|0.325103|0.484789|0.706960|0.621457|0.000000|0.343918|0.298917|0.179433|0.484789|0.700115|0.648695|0.000000|27.000000|nan|0.000000|0.314026|0.833333|-0.175226|6.000000
TW025|2019-11-01|0.400550|0.481328|0.760054|0.832178|1.684798|4.957874|6.000000|0.648034|0.732787|0.906366|1.454852|0.820652|0.385482|0.397065|0.835144|0.726804|0.000000|0.418749|0.335468|0.254801|0.481328|0.869988|0.831408|0.000000|21.000000|nan|0.000000|0.392985|0.833333|-0.045429|6.000000
TW025|2020-05-01|0.565875|0.482567|1.058294|1.172635|1.692131|4.350651|6.000000|0.639174|0.717768|0.803480|1.479944|0.825945|0.499215|0.464297|1.075206|1.064350|0.000000|0.562269|0.509814|0.400949|0.482567|1.165162|1.042482|0.000000|15.000000|nan|0.000000|0.395580|1.000000|0.294349|5.000000
TW025|2020-11-01|0.452579|0.418140|0.935519|1.082362|1.674326|5.019527|6.000000|0.643317|0.709174|0.939754|1.430285|0.737624|0.463203|0.380099|1.192449|1.098033|0.000000|0.509444|0.475839|0.333312|0.418140|1.218358|1.126634|0.000000|9.000000|nan|0.000000|0.481211|1.000000|0.314785|5.000000
TW050|2009-11-01|0.392645|0.621466|0.762538|0.631804|1.611333|4.397565|5.000000|0.648446|0.991972|1.263606|1.503768|0.806404|0.485107|0.492009|1.074306|0.932402|0.103030|0.552987|0.377956|-0.035357|0.492009|0.996124|1.025761|0.007092|141.000000|0.535410|81.000000|0.340957|0.812500|-0.282566|16.000000
TW050|2010-05-01|0.369037|0.674323|0.677084|0.547270|1.679541|3.890863|5.000000|0.659176|1.039503|1.263039|1.523270|0.818321|0.454304|0.491787|0.935922|0.826972|0.081761|0.492067|0.384901|-0.037995|0.491787|0.982771|0.906700|0.007407|135.000000|0.495346|75.000000|0.382598|0.800000|-0.282542|15.000000
TW050|2010-11-01|0.379307|0.622097|0.719658|0.609724|1.651541|4.401318|5.000000|0.655758|0.920224|1.047997|1.516999|0.820380|0.510254|0.492884|1.082672|0.979427|0.084967|0.573548|0.435254|-0.068556|0.492884|1.106761|1.053118|0.038760|129.000000|0.542292|69.000000|0.339732|0.800000|-0.241902|15.000000
TW050|2011-05-01|0.400002|0.622271|0.771757|0.642810|1.603348|4.321349|5.000000|0.650215|0.922376|1.078241|1.514846|0.787086|0.535026|0.436100|1.158471|1.045263|0.040816|0.584562|0.465096|0.035147|0.492296|1.122355|1.057011|0.000000|123.000000|0.551479|63.000000|0.364158|0.785714|-0.115593|14.000000
TW050|2011-11-01|0.435429|0.622092|0.831894|0.699943|1.650630|4.381209|5.000000|0.652113|0.923002|1.075376|1.513953|0.800450|0.546842|0.453825|1.155666|1.058075|0.000000|0.597684|0.491977|0.158393|0.492447|1.209532|1.094952|0.000000|117.000000|0.563931|57.000000|0.365831|0.785714|-0.116007|14.000000
TW050|2012-05-01|0.391278|0.642928|0.721062|0.608587|1.698855|3.869892|6.000000|0.646161|0.794687|1.058286|1.505668|0.776180|0.490144|0.493946|1.069840|0.951259|0.000000|0.527868|0.445033|0.211994|0.493946|1.058147|0.972483|0.000000|111.000000|0.499122|51.000000|0.342409|0.846154|-0.186560|13.000000
