group,arm,ref,metric,level_median,paired_delta_median,positive_starts
full,CM14,BM14,滚动5年Calmar中位,1.1385437254993316,0.08353192252577124,10
full,CM14,BM14,滚动5年Sharpe中位,1.0418951404839905,-0.0206235871296071,6
full,CM14,BM14,滚动5年为负的窗口占比,0.0,0.0,0
full,CM14,BM14,滚动5年窗口数,102.0,0.0,0
full,CM14,BM14,互不重叠5年块中位,0.6101301217660537,-0.005719143380186031,5
full,CM14,BM14,滚动10年年化中位,0.47981671450789753,-0.006261838247107021,6
full,CM14,BM14,滚动10年窗口数,42.0,0.0,0
full,CM14,BM14,逐年收益中位,0.4092971817879612,0.04726279061654781,10
full,CM14,BM14,逐年为正比例,0.8,0.0,1
full,CM14,BM14,逐年最差,-0.17635267299003832,-0.0024937101737107503,6
full,CM14,BM14,完整自然年数,12.5,0.0,0
full,CM14,BM14,强平次数,0.0,0.0,0
full,CM14,BM14,最低担保比例,1.869218068613436,-0.0038418908888473435,3
full,CM14,BM14,最低股票同跌缓冲,0.30452158765787324,-0.0014176504185281213,3
full,CM14,BM14,最低总资产冲击缓冲,0.3045215876578733,-0.0014176504185280936,3
full,CM14,BM14,rf覆盖率,1.0,0.0,0
full,CM14,BM14,年化_交易日口径,0.46212978803279525,0.00810327409592837,8
full,CM14,BM14,最低担保比例日,20200323.0,0.0,1
full,CM14,BM14,最低股票同跌缓冲日,20200323.0,0.0,1
full,CM14,BM14,滚动5年年化最差窗口末日,20181228.0,0.0,2
full,CM14,BM14,最大回撤起日,20175664.0,5402.5,7
full,CM14,BM14,最大回撤止日,20180468.0,5602.5,9
full,CM14,BM14,末次净值日,20260828.0,0.0,0
full,CM14,BM14,最低现金,0.0,0.0,5
full,CM14,BM14,负现金日数,0.0,0.0,0
full,CM14,BM14,最低现金日,20130814.0,0.0,3
full,CM14,BM14,滚动5年窗口年化,,-0.03153251419999997,4
full,BM16,BASE,年化,0.48379438783070505,0.011847349144462616,8
full,BM16,BASE,最大回撤,0.5370262137145507,-0.002130475790535047,5
full,BM16,BASE,Sharpe,1.0322488712486266,0.012905325794287936,9
full,BM16,BASE,Calmar,0.8198187889518124,0.030303107308456145,9
full,BM16,BASE,平均仓位,1.6234041906379986,0.0013026238466847806,9
full,BM16,BASE,年均换手,6.383178183933621,-0.055429770932025946,7
full,BM16,BASE,持仓数中位,7.0,0.0,2
full,BM16,BASE,单票权重中位,0.6314489565334267,0.00027665140078458883,7
full,BM16,BASE,单票权重P90,0.7459691999226641,-0.0011887376821790308,6
full,BM16,BASE,单票权重最大,0.954949810921627,8.509078669499681e-05,7
full,BM16,BASE,前三权重中位,1.4165305734657605,-0.00636691350884766,6
full,BM16,BASE,单票超60%天数占比,0.7219152716885877,0.007193620159938907,9
full,BM16,BASE,滚动3年年化中位,0.5213297395137806,0.019716953785914537,8
full,BM16,BASE,滚动3年回撤中位,0.4411708430804364,0.005098053552883897,8
full,BM16,BASE,滚动3年Calmar中位,1.2005306766832398,0.0050205827259751645,7
full,BM16,BASE,滚动3年Sharpe中位,1.0910907404581238,0.0150480868470928,11
full,BM16,BASE,滚动3年为负的窗口占比,0.0,0.0,1
full,BM16,BASE,滚动5年年化中位,0.5316509855884782,0.005758071399683096,8
full,BM16,BASE,滚动5年年化P25,0.46175349374810615,0.003045440434941038,9
full,BM16,BASE,滚动5年年化最差,0.2141065791474338,0.006286772492377302,8
full,BM16,BASE,滚动5年回撤中位,0.45900064931430834,-0.001622155298059036,4
full,BM16,BASE,滚动5年Calmar中位,1.1476062448459907,0.002407547132271537,8
full,BM16,BASE,滚动5年Sharpe中位,1.0792995621555483,0.01622937173287542,10
full,BM16,BASE,滚动5年为负的窗口占比,0.0,0.0,1
full,BM16,BASE,滚动5年窗口数,102.0,0.0,0
full,BM16,BASE,互不重叠5年块中位,0.6409336537808868,0.01738398375816863,9
full,BM16,BASE,滚动10年年化中位,0.4874394376988239,0.006875345710370073,8
full,BM16,BASE,滚动10年窗口数,42.0,0.0,0
full,BM16,BASE,逐年收益中位,0.378540396201279,0.0044567499994535575,8
full,BM16,BASE,逐年为正比例,0.80625,0.0,5
full,BM16,BASE,逐年最差,-0.16505994224785908,0.0,5
full,BM16,BASE,完整自然年数,12.5,0.0,0
full,BM16,BASE,强平次数,0.0,0.0,0
full,BM16,BASE,最低担保比例,1.8712874542923101,0.0,6
full,BM16,BASE,最低股票同跌缓冲,0.3052904584380387,0.0,6
full,BM16,BASE,最低总资产冲击缓冲,0.30529045843803876,0.0,6
full,BM16,BASE,rf覆盖率,1.0,0.0,0
full,BM16,BASE,年化_交易日口径,0.48571186556148993,0.011886101987111375,8
full,BM16,BASE,最低担保比例日,20200323.0,0.0,1
full,BM16,BASE,最低股票同跌缓冲日,20200323.0,0.0,1
full,BM16,BASE,滚动5年年化最差窗口末日,20181228.0,0.0,2
full,BM16,BASE,最大回撤起日,20150612.0,0.0,4
full,BM16,BASE,最大回撤止日,20160365.5,0.0,3
full,BM16,BASE,末次净值日,20260828.0,0.0,0
full,BM16,BASE,最低现金,0.0,0.0,4
full,BM16,BASE,负现金日数,0.0,0.0,0
full,BM16,BASE,最低现金日,20151069.0,0.0,6
full,BM16,BASE,滚动5年窗口年化,,0.009744301899999946,9
full,CM16,BASE,年化,0.4611663349444348,0.010357167595150818,8
full,CM16,BASE,最大回撤,0.4688844206538794,-0.08579937994940395,1
full,CM16,BASE,Sharpe,1.0250337701507557,0.022410918107459488,9
full,CM16,BASE,Calmar,0.9583012582758217,0.14090398496791723,12
full,CM16,BASE,平均仓位,1.575845944024314,-0.04281565725696734,0
full,CM16,BASE,年均换手,6.1190797916657615,-0.14076795661138153,5
full,CM16,BASE,持仓数中位,7.0,0.0,1
full,CM16,BASE,单票权重中位,0.6271647034824473,-0.0029981913232737245,4
full,CM16,BASE,单票权重P90,0.7344222161072811,-0.010174464773053837,5
full,CM16,BASE,单票权重最大,0.910675901388057,-0.002252770116711711,5
full,CM16,BASE,前三权重中位,1.414022960717741,-0.01195091140815463,6
full,CM16,BASE,单票超60%天数占比,0.6894699642176603,-0.027678227229485874,2
full,CM16,BASE,滚动3年年化中位,0.46363225383819573,-0.015523472700207486,6
full,CM16,BASE,滚动3年回撤中位,0.42754062181490676,-0.0023635373697843964,3
full,CM16,BASE,滚动3年Calmar中位,1.1471300536239224,0.05597983431578185,9
full,CM16,BASE,滚动3年Sharpe中位,1.0073460304870285,0.0025852383954954594,7
full,CM16,BASE,滚动3年为负的窗口占比,0.0,0.0,2
full,CM16,BASE,滚动5年年化中位,0.47452142014989873,-0.020539559013278863,6
full,CM16,BASE,滚动5年年化P25,0.4095999581779627,-0.00245181625770452,7
full,CM16,BASE,滚动5年年化最差,0.2777069727006687,0.019978098749759032,9
full,CM16,BASE,滚动5年回撤中位,0.44814362177851613,-0.026973617251476012,4
full,CM16,BASE,滚动5年Calmar中位,1.1138001569626226,0.08034769402337821,10
full,CM16,BASE,滚动5年Sharpe中位,1.0430900033209682,0.016314843499649012,8
full,CM16,BASE,滚动5年为负的窗口占比,0.0,0.0,0
full,CM16,BASE,滚动5年窗口数,102.0,0.0,0
full,CM16,BASE,互不重叠5年块中位,0.5898910682357364,-0.020858491154742753,6
full,CM16,BASE,滚动10年年化中位,0.4586970015442283,-0.019014127815138226,6
full,CM16,BASE,滚动10年窗口数,42.0,0.0,0
full,CM16,BASE,逐年收益中位,0.393123683310119,0.029389547473697097,10
full,CM16,BASE,逐年为正比例,0.8,0.0,2
full,CM16,BASE,逐年最差,-0.1725116818608302,-2.2277478045229504e-05,7
full,CM16,BASE,完整自然年数,12.5,0.0,0
full,CM16,BASE,强平次数,0.0,0.0,0
full,CM16,BASE,最低担保比例,1.8675458566761614,0.0,5
full,CM16,BASE,最低股票同跌缓冲,0.30389928088639273,0.0,5
full,CM16,BASE,最低总资产冲击缓冲,0.30389928088639273,0.0,5
full,CM16,BASE,rf覆盖率,1.0,0.0,0
full,CM16,BASE,年化_交易日口径,0.46244150831207276,0.010401004866721686,8
full,CM16,BASE,最低担保比例日,20165470.0,0.0,1
full,CM16,BASE,最低股票同跌缓冲日,20165470.0,0.0,1
full,CM16,BASE,滚动5年年化最差窗口末日,20181228.0,0.0,5
full,CM16,BASE,最大回撤起日,20151225.0,303.5,7
full,CM16,BASE,最大回撤止日,20160571.5,206.0,7
full,CM16,BASE,末次净值日,20260828.0,0.0,0
full,CM16,BASE,最低现金,0.0,0.0,6
full,CM16,BASE,负现金日数,0.0,0.0,0
full,CM16,BASE,最低现金日,20150309.5,0.0,3
full,CM16,BASE,滚动5年窗口年化,,-0.012063476699999964,5
full,CM16,BM16,年化,0.4611663349444348,-0.005949516138909261,6
full,CM16,BM16,最大回撤,0.4688844206538794,-0.0633056048744226,0
full,CM16,BM16,Sharpe,1.0250337701507557,0.010490408695538744,8
full,CM16,BM16,Calmar,0.9583012582758217,0.1361501161397745,11
full,CM16,BM16,平均仓位,1.575845944024314,-0.04271912716842896,0
full,CM16,BM16,年均换手,6.1190797916657615,-0.2048834498791452,6
full,CM16,BM16,持仓数中位,7.0,0.0,2
full,CM16,BM16,单票权重中位,0.6271647034824473,-0.0044744176064042684,2
full,CM16,BM16,单票权重P90,0.7344222161072811,-0.004988510830193527,5
full,CM16,BM16,单票权重最大,0.910675901388057,-0.009543648101937863,3
full,CM16,BM16,前三权重中位,1.414022960717741,0.003971731491268504,8
full,CM16,BM16,单票超60%天数占比,0.6894699642176603,-0.04035717660925081,1
full,CM16,BM16,滚动3年年化中位,0.46363225383819573,-0.02458570018496986,5
full,CM16,BM16,滚动3年回撤中位,0.42754062181490676,-0.011710601459636316,0
full,CM16,BM16,滚动3年Calmar中位,1.1471300536239224,0.007803804515369384,7
full,CM16,BM16,滚动3年Sharpe中位,1.0073460304870285,-0.008396826470816965,6
full,CM16,BM16,滚动3年为负的窗口占比,0.0,0.0,1
full,CM16,BM16,滚动5年年化中位,0.47452142014989873,-0.02557399294623164,5
full,CM16,BM16,滚动5年年化P25,0.4095999581779627,-0.020080878480403186,5
full,CM16,BM16,滚动5年年化最差,0.2777069727006687,0.023721562220570924,9
full,CM16,BM16,滚动5年回撤中位,0.44814362177851613,-0.025351461953416976,4
full,CM16,BM16,滚动5年Calmar中位,1.1138001569626226,0.060203306420850033,9
full,CM16,BM16,滚动5年Sharpe中位,1.0430900033209682,-0.011848650488347823,6
full,CM16,BM16,滚动5年为负的窗口占比,0.0,0.0,0
full,CM16,BM16,滚动5年窗口数,102.0,0.0,0
full,CM16,BM16,互不重叠5年块中位,0.5898910682357364,-0.04196409989135941,5
full,CM16,BM16,滚动10年年化中位,0.4586970015442283,-0.010537403903267961,6
full,CM16,BM16,滚动10年窗口数,42.0,0.0,0
full,CM16,BM16,逐年收益中位,0.393123683310119,0.039875280086856035,11
full,CM16,BM16,逐年为正比例,0.8,0.0,2
full,CM16,BM16,逐年最差,-0.1725116818608302,0.0021548193920409853,9
full,CM16,BM16,完整自然年数,12.5,0.0,0
full,CM16,BM16,强平次数,0.0,0.0,0
full,CM16,BM16,最低担保比例,1.8675458566761614,0.0,5
full,CM16,BM16,最低股票同跌缓冲,0.30389928088639273,0.0,5
full,CM16,BM16,最低总资产冲击缓冲,0.30389928088639273,0.0,5
full,CM16,BM16,rf覆盖率,1.0,0.0,0
full,CM16,BM16,年化_交易日口径,0.46244150831207276,-0.0059729612423832235,6
full,CM16,BM16,最低担保比例日,20165470.0,0.0,1
full,CM16,BM16,最低股票同跌缓冲日,20165470.0,0.0,1
full,CM16,BM16,滚动5年年化最差窗口末日,20181228.0,0.0,4
full,CM16,BM16,最大回撤起日,20151225.0,-1.5,6
full,CM16,BM16,最大回撤止日,20160571.5,0.0,6
full,CM16,BM16,末次净值日,20260828.0,0.0,0
full,CM16,BM16,最低现金,0.0,0.0,6
full,CM16,BM16,负现金日数,0.0,0.0,0
full,CM16,BM16,最低现金日,20150309.5,0.0,6
full,CM16,BM16,滚动5年窗口年化,,-0.011235858350000016,5
full,BM17,BASE,年化,0.47784371321938246,0.004169062947417701,8
full,BM17,BASE,最大回撤,0.5383879620278991,-0.000996483954634364,6
full,BM17,BASE,Sharpe,1.0361237610165115,-0.0005867004274691112,7
full,BM17,BASE,Calmar,0.8461903595575571,0.0022346615173264306,8
full,BM17,BASE,平均仓位,1.6233337082863093,0.002035740856039858,9
full,BM17,BASE,年均换手,6.466177445578205,-0.1147867982222337,5
full,BM17,BASE,持仓数中位,7.0,0.0,4
full,BM17,BASE,单票权重中位,0.6264602766773012,-0.005025056700089681,3
full,BM17,BASE,单票权重P90,0.7479794909375139,9.019711359442573e-05,7
full,BM17,BASE,单票权重最大,0.9551468972173658,-0.0037122554127618224,5
full,BM17,BASE,前三权重中位,1.416782577900889,-0.003454806536241639,6
full,BM17,BASE,单票超60%天数占比,0.6971089733653892,-0.024052835272047324,4
full,BM17,BASE,滚动3年年化中位,0.49579318009765616,0.009605549720440698,7
full,BM17,BASE,滚动3年回撤中位,0.44586544644049586,0.008332967050773521,9
full,BM17,BASE,滚动3年Calmar中位,1.1363270200417825,-0.007667038030480022,6
full,BM17,BASE,滚动3年Sharpe中位,1.0309569086014094,0.01637593332147269,9
full,BM17,BASE,滚动3年为负的窗口占比,0.0,0.0,1
full,BM17,BASE,滚动5年年化中位,0.5145986614155275,0.009260041052178924,9
full,BM17,BASE,滚动5年年化P25,0.4084041216823351,0.011356494741072698,8
full,BM17,BASE,滚动5年年化最差,0.20932574157385497,0.0012655064202748978,7
full,BM17,BASE,滚动5年回撤中位,0.4684605192057968,0.0029282029836469325,8
full,BM17,BASE,滚动5年Calmar中位,1.1039228768696496,0.006056544937417696,8
full,BM17,BASE,滚动5年Sharpe中位,1.0644434098943312,0.018499899691345356,8
full,BM17,BASE,滚动5年为负的窗口占比,0.0,0.0,0
full,BM17,BASE,滚动5年窗口数,102.0,0.0,0
full,BM17,BASE,互不重叠5年块中位,0.6187389232728726,0.0068146639162507405,8
full,BM17,BASE,滚动10年年化中位,0.4937245855374265,0.011438867732427305,9
full,BM17,BASE,滚动10年窗口数,42.0,0.0,0
full,BM17,BASE,逐年收益中位,0.37137907364798933,0.017381476832305398,9
full,BM17,BASE,逐年为正比例,0.8,0.0,3
full,BM17,BASE,逐年最差,-0.15672933196015615,0.0020972672251037827,8
full,BM17,BASE,完整自然年数,12.5,0.0,0
full,BM17,BASE,强平次数,0.0,0.0,0
full,BM17,BASE,最低担保比例,1.865156337299918,-0.010094060783449321,3
full,BM17,BASE,最低股票同跌缓冲,0.3030038794064329,-0.003625028793570295,3
full,BM17,BASE,最低总资产冲击缓冲,0.3030038794064329,-0.0036250287935703507,3
full,BM17,BASE,rf覆盖率,1.0,0.0,0
full,BM17,BASE,年化_交易日口径,0.4795378201132804,0.004184872261351447,8
full,BM17,BASE,最低担保比例日,20200323.0,5396.5,7
full,BM17,BASE,最低股票同跌缓冲日,20200323.0,5396.5,7
full,BM17,BASE,滚动5年年化最差窗口末日,20181228.0,0.0,3
full,BM17,BASE,最大回撤起日,20150612.0,0.0,6
full,BM17,BASE,最大回撤止日,20160365.5,0.0,3
full,BM17,BASE,末次净值日,20260828.0,0.0,0
full,BM17,BASE,最低现金,0.0,0.0,5
full,BM17,BASE,负现金日数,0.0,0.0,0
full,BM17,BASE,最低现金日,20135812.5,0.0,2
full,BM17,BASE,滚动5年窗口年化,,0.008890773799999974,9
full,CM17,BASE,年化,0.4448518551950217,0.004301687268663756,8
full,CM17,BASE,最大回撤,0.46274792896484235,-0.08808000574755409,1
full,CM17,BASE,Sharpe,1.0087587279002523,0.016270411611564506,9
full,CM17,BASE,Calmar,0.9459193820624565,0.14077283256712858,12
full,CM17,BASE,平均仓位,1.5744307781768179,-0.043353124936456044,0
full,CM17,BASE,年均换手,6.16821882573554,-0.3111024757350993,4
full,CM17,BASE,持仓数中位,7.0,0.0,3
full,CM17,BASE,单票权重中位,0.6251335423261184,-0.004893695172034973,3
full,CM17,BASE,单票权重P90,0.7302642444296328,-0.007078491597517722,5
full,CM17,BASE,单票权重最大,0.9075764275844251,-0.02161188765834554,5
full,CM17,BASE,前三权重中位,1.4065939247002335,-0.006795935181305834,5
full,CM17,BASE,单票超60%天数占比,0.6774793316046415,-0.04188829457488391,2
full,CM17,BASE,滚动3年年化中位,0.46462612653856694,-0.008139876949168068,6
full,CM17,BASE,滚动3年回撤中位,0.4284575745186139,-0.0013167111303993284,6
full,CM17,BASE,滚动3年Calmar中位,1.0945197310070696,0.011161990327696103,8
full,CM17,BASE,滚动3年Sharpe中位,1.0074635196163242,-0.0012713706446035866,7
full,CM17,BASE,滚动3年为负的窗口占比,0.0,0.0,1
full,CM17,BASE,滚动5年年化中位,0.46283054209692354,-0.007914531340805775,6
full,CM17,BASE,滚动5年年化P25,0.409323264853238,-0.004461336635134594,7
full,CM17,BASE,滚动5年年化最差,0.2852780175277745,0.021457651564965152,10
full,CM17,BASE,滚动5年回撤中位,0.45368713441090697,-0.022695473236997554,4
full,CM17,BASE,滚动5年Calmar中位,1.066174984845878,0.038029946056417296,9
full,CM17,BASE,滚动5年Sharpe中位,1.013895701261472,0.011814463938904729,8
full,CM17,BASE,滚动5年为负的窗口占比,0.0,0.0,0
full,CM17,BASE,滚动5年窗口数,102.0,0.0,0
full,CM17,BASE,互不重叠5年块中位,0.5785669855322653,-0.021287722504231166,5
full,CM17,BASE,滚动10年年化中位,0.44699838361169064,-0.004151295343468586,7
full,CM17,BASE,滚动10年窗口数,42.0,0.0,0
full,CM17,BASE,逐年收益中位,0.428413855026769,0.06444174947106995,11
full,CM17,BASE,逐年为正比例,0.8,0.0,2
full,CM17,BASE,逐年最差,-0.17275232662958062,-0.007896298343249841,5
full,CM17,BASE,完整自然年数,12.5,0.0,0
full,CM17,BASE,强平次数,0.0,0.0,0
full,CM17,BASE,最低担保比例,1.8687377538030168,-0.003704420537585018,3
full,CM17,BASE,最低股票同跌缓冲,0.30434325854987154,-0.00138155589668576,3
full,CM17,BASE,最低总资产冲击缓冲,0.30434325854987154,-0.00138155589668576,3
full,CM17,BASE,rf覆盖率,1.0,0.0,0
full,CM17,BASE,年化_交易日口径,0.4466126958474551,0.004316732896858966,8
full,CM17,BASE,最低担保比例日,20200323.0,0.0,2
full,CM17,BASE,最低股票同跌缓冲日,20200323.0,0.0,2
full,CM17,BASE,滚动5年年化最差窗口末日,20181228.0,0.0,4
full,CM17,BASE,最大回撤起日,20150518.0,-92.5,6
full,CM17,BASE,最大回撤止日,20160571.5,206.0,7
full,CM17,BASE,末次净值日,20260828.0,0.0,0
full,CM17,BASE,最低现金,0.0,0.0,5
full,CM17,BASE,负现金日数,0.0,0.0,0
full,CM17,BASE,最低现金日,20150419.0,0.0,6
full,CM17,BASE,滚动5年窗口年化,,-0.00794904804999999,5
full,CM17,BM17,年化,0.4448518551950217,0.0034361344841865593,7
full,CM17,BM17,最大回撤,0.46274792896484235,-0.07013474231292666,0
full,CM17,BM17,Sharpe,1.0087587279002523,0.032299080474667896,9
full,CM17,BM17,Calmar,0.9459193820624565,0.07726402719763387,11
full,CM17,BM17,平均仓位,1.5744307781768179,-0.04815499838879522,0
full,CM17,BM17,年均换手,6.16821882573554,-0.11617784252868502,6
full,CM17,BM17,持仓数中位,7.0,0.0,1
full,CM17,BM17,单票权重中位,0.6251335423261184,-0.0007880063006944771,6
full,CM17,BM17,单票权重P90,0.7302642444296328,-0.008394352036535213,5
full,CM17,BM17,单票权重最大,0.9075764275844251,-0.004961788071056739,4
full,CM17,BM17,前三权重中位,1.4065939247002335,-0.013852977209797501,4
full,CM17,BM17,单票超60%天数占比,0.6774793316046415,-0.020408078787032824,3
full,CM17,BM17,滚动3年年化中位,0.46462612653856694,-0.0032180912970959374,6
full,CM17,BM17,滚动3年回撤中位,0.4284575745186139,-0.007393531434145895,4
full,CM17,BM17,滚动3年Calmar中位,1.0945197310070696,0.025058457231492137,8
full,CM17,BM17,滚动3年Sharpe中位,1.0074635196163242,-2.0864266727094183e-06,7
full,CM17,BM17,滚动3年为负的窗口占比,0.0,0.0,1
full,CM17,BM17,滚动5年年化中位,0.46283054209692354,-0.01549379315592847,3
full,CM17,BM17,滚动5年年化P25,0.409323264853238,-0.013811400772090754,3
full,CM17,BM17,滚动5年年化最差,0.2852780175277745,0.016650190027634904,10
full,CM17,BM17,滚动5年回撤中位,0.45368713441090697,-0.023722538960434192,3
full,CM17,BM17,滚动5年Calmar中位,1.066174984845878,0.030055041491758194,8
full,CM17,BM17,滚动5年Sharpe中位,1.013895701261472,-0.002365372712195668,6
full,CM17,BM17,滚动5年为负的窗口占比,0.0,0.0,0
full,CM17,BM17,滚动5年窗口数,102.0,0.0,0
full,CM17,BM17,互不重叠5年块中位,0.5785669855322653,-0.017745426558162636,4
