group,bucket,code,n,median
trend_stop_episode,all_cheap,600015,8,0.12477318218706179
trend_stop_episode,all_cheap,600016,16,-0.07820996998463309
trend_stop_episode,all_cheap,600031,6,0.15058524166629506
trend_stop_episode,all_cheap,600036,2,1.11486783019936
trend_stop_episode,all_cheap,600066,2,0.4046790757097215
trend_stop_episode,all_cheap,600176,1,0.8451368066933675
trend_stop_episode,all_cheap,600188,4,-0.30688716891766255
trend_stop_episode,all_cheap,600309,4,0.24980370854225298
trend_stop_episode,all_cheap,600426,5,0.10620131609781436
trend_stop_episode,all_cheap,600519,1,0.4355740492681801
trend_stop_episode,all_cheap,600566,4,-0.1473771357708072
trend_stop_episode,all_cheap,600585,8,0.12016437377823441
trend_stop_episode,all_cheap,600660,5,0.07929788682381145
trend_stop_episode,all_cheap,600690,1,0.6600166131112406
trend_stop_episode,all_cheap,600750,1,0.15790768965070856
trend_stop_episode,all_cheap,600887,1,0.38660153373446904
trend_stop_episode,all_cheap,600897,6,0.14555702178874597
trend_stop_episode,all_cheap,600908,2,-0.0008517358740937064
trend_stop_episode,all_cheap,600919,4,0.09921895977325978
trend_stop_episode,all_cheap,600926,1,0.2734099778922672
trend_stop_episode,all_cheap,600928,4,0.015096624695478345
trend_stop_episode,all_cheap,600938,4,0.3452332231171712
trend_stop_episode,all_cheap,600970,4,-0.044415747004109773
trend_stop_episode,all_cheap,601009,1,1.7091168045575968
trend_stop_episode,all_cheap,601077,12,0.12886134788719605
trend_stop_episode,all_cheap,601088,10,-0.06546388865664882
trend_stop_episode,all_cheap,601166,9,0.06130515824710803
trend_stop_episode,all_cheap,601169,2,0.06326581908575024
trend_stop_episode,all_cheap,601187,6,0.10960626411352781
trend_stop_episode,all_cheap,601225,2,0.35387870874791827
trend_stop_episode,all_cheap,601229,8,0.032888703088141846
trend_stop_episode,all_cheap,601288,2,0.4069353874362245
trend_stop_episode,all_cheap,601328,2,1.1705134087859657
trend_stop_episode,all_cheap,601398,3,-0.0571700482966675
trend_stop_episode,all_cheap,601528,1,-0.07283726331167095
trend_stop_episode,all_cheap,601577,2,0.06654654585726816
trend_stop_episode,all_cheap,601658,1,-0.00017943594168456922
trend_stop_episode,all_cheap,601665,1,0.541798295844383
trend_stop_episode,all_cheap,601818,4,1.5620255440540751
trend_stop_episode,all_cheap,601825,2,-0.008352213781837092
trend_stop_episode,all_cheap,601838,1,0.8205602001036607
trend_stop_episode,all_cheap,601857,9,0.14754514741966984
trend_stop_episode,all_cheap,601899,4,0.9433710407800032
trend_stop_episode,all_cheap,601916,3,0.12858863149859334
trend_stop_episode,all_cheap,601939,1,0.09898897058823652
trend_stop_episode,all_cheap,601963,3,0.06061802157398266
trend_stop_episode,all_cheap,601988,4,0.017102315663732548
trend_stop_episode,all_cheap,601997,9,0.013127413127413945
trend_stop_episode,all_cheap,601998,4,0.23057128317405828
trend_stop_episode,all_cheap,603067,2,0.7273181709673623
trend_stop_episode,all_cheap,603156,3,0.18414149330238683
trend_stop_episode,all_cheap,603259,2,1.2974317454857047
trend_stop_episode,all_cheap,603508,1,0.4847642151328031
trend_stop_episode,all_cheap,603993,2,0.06014899871748014
trend_stop_episode,all_cheap,605305,1,0.4566086336905639
trend_stop_episode,all_cheap,688516,2,-0.023649078265102985
