group,code,signal_date,pv,bucket,execution_date,end_date,break_date,return_250d,cash_return_250d,complete,price_end
trend_ma60_episode,601088,2023-11-09,0.8875,"[0.8,1.0454]",2023-11-10,2024-11-22,2023-12-07,0.34641447227003397,0.3524115755627011,True,2026-08-07
trend_ma60_episode,601088,2023-12-11,0.8979,"[0.8,1.0454]",2023-12-12,2024-12-24,2023-12-13,0.40526591055786376,0.4079999999999999,True,2026-08-07
trend_ma60_episode,601088,2023-12-20,0.8965,"[0.8,1.0454]",2023-12-21,2025-01-03,2023-12-21,0.4384709769069999,0.44068898277543056,True,2026-08-07
trend_ma60_episode,601088,2023-12-22,0.9066,"[0.8,1.0454]",2023-12-25,2025-01-07,2024-07-26,0.3614992805655164,0.36523929471032734,True,2026-08-07
trend_ma60_episode,601088,2025-04-11,1.0399,"[0.8,1.0454]",2025-04-14,2026-05-13,2025-07-11,0.2581370914151664,0.24455958549222778,True,2026-08-07
trend_stop_episode,601088,2011-11-09,0.8314,"[0.8,1.0454]",2011-11-10,2012-11-21,2011-11-22,-0.1656049020104311,-0.16215213358070502,True,2026-08-07
trend_stop_episode,601088,2012-02-02,0.8209,"[0.8,1.0454]",2012-02-03,2013-02-08,2012-03-23,-0.05796834527152239,-0.058866544789762276,True,2026-08-07
trend_stop_episode,601088,2012-05-29,0.7959,"[0.6,0.8)",2012-05-30,2013-06-14,2012-05-30,-0.2492608876483503,-0.24214907302307975,True,2026-08-07
trend_stop_episode,601088,2012-10-09,0.6627,"[0.6,0.8)",2012-10-10,2013-10-28,2012-11-15,-0.25008359533958013,-0.25152571926765477,True,2026-08-07
trend_stop_episode,601088,2012-12-25,0.6672,"[0.6,0.8)",2012-12-26,2014-01-14,2013-02-25,-0.3560229823053608,-0.35338034010783903,True,2026-08-07
trend_stop_episode,601088,2013-09-02,0.5402,"(0,0.6)",2013-09-03,2014-09-12,2013-10-10,-0.033475855045114744,-0.0394814378314674,True,2026-08-07
trend_stop_episode,601088,2013-10-21,0.5509,"(0,0.6)",2013-10-22,2014-10-29,2013-10-24,-0.07295943204177524,-0.07656065959952885,True,2026-08-07
trend_stop_episode,601088,2013-12-10,0.53,"(0,0.6)",2013-12-11,2014-12-18,2013-12-11,0.16334299645607642,0.14675560946027888,True,2026-08-07
trend_stop_episode,601088,2014-04-15,0.4406,"(0,0.6)",2014-04-16,2015-04-24,2014-05-06,0.6650541412621749,0.6246575342465752,True,2026-08-07
trend_stop_episode,601088,2014-05-12,0.4326,"(0,0.6)",2014-05-13,2015-05-20,,0.5085844555105448,0.4785318559556788,True,2026-08-07
trend_ma60_nonoverlap,601088,2011-11-09,0.8314,"[0.8,1.0454]",2011-11-10,2012-11-21,2011-11-22,-0.1656049020104311,-0.16215213358070502,True,2026-08-07
trend_ma60_nonoverlap,601088,2012-12-25,0.6672,"[0.6,0.8)",2012-12-26,2014-01-14,2013-02-21,-0.3560229823053608,-0.35338034010783903,True,2026-08-07
trend_ma60_nonoverlap,601088,2014-04-15,0.4406,"(0,0.6)",2014-04-16,2015-04-24,2014-05-06,0.6650541412621749,0.6246575342465752,True,2026-08-07
trend_ma60_nonoverlap,601088,2015-05-25,0.739,"[0.6,0.8)",2015-05-26,2016-06-01,2015-05-28,-0.3549773136422686,-0.3414414414414413,True,2026-08-07
trend_ma60_nonoverlap,601088,2016-07-12,0.5928,"(0,0.6)",2016-07-13,2017-10-27,2016-09-28,0.4152716112531969,0.41605351170568583,True,2026-08-07
trend_ma60_nonoverlap,601088,2020-05-28,0.5861,"(0,0.6)",2020-05-29,2021-06-09,2020-06-15,0.3621133600599722,0.3308913308913308,True,2026-08-07
trend_ma60_nonoverlap,601088,2021-06-25,0.7352,"[0.6,0.8)",2021-06-28,2022-07-08,2021-06-28,0.877156423564478,0.79440203562341,True,2026-08-07
trend_ma60_nonoverlap,601088,2022-07-18,1.0006,"[0.8,1.0454]",2022-07-19,2023-07-28,2022-07-21,0.0276207771831809,0.02891326021934204,True,2026-08-07
trend_ma60_nonoverlap,601088,2023-08-23,0.7156,"[0.6,0.8)",2023-08-24,2024-09-04,2023-11-06,0.5004026035193407,0.507371449119022,True,2026-08-07
trend_ma60_nonoverlap,601088,2025-04-11,1.0399,"[0.8,1.0454]",2025-04-14,2026-05-13,2025-07-11,0.2581370914151664,0.24455958549222778,True,2026-08-07
trend_ma60_episode,601128,2026-05-06,1.0021,"[0.8,1.0454]",2026-05-07,,2026-05-07,,,False,2026-08-07
trend_ma60_episode,601128,2026-05-12,1.0062,"[0.8,1.0454]",2026-05-13,,2026-05-15,,,False,2026-08-07
trend_ma60_episode,601128,2026-06-01,0.9918,"[0.8,1.0454]",2026-06-02,,2026-06-03,,,False,2026-08-07
trend_stop_episode,601128,2026-05-06,1.0021,"[0.8,1.0454]",2026-05-07,,2026-05-07,,,False,2026-08-07
trend_stop_episode,601128,2026-05-12,1.0062,"[0.8,1.0454]",2026-05-13,,2026-05-15,,,False,2026-08-07
trend_stop_episode,601128,2026-06-01,0.9918,"[0.8,1.0454]",2026-06-02,,2026-06-03,,,False,2026-08-07
trend_ma60_nonoverlap,601128,2026-05-06,1.0021,"[0.8,1.0454]",2026-05-07,,2026-05-07,,,False,2026-08-07
trend_ma60_episode,601166,2020-06-04,1.0034,"[0.8,1.0454]",2020-06-05,2021-06-17,2020-06-10,0.3433658600328795,0.33016656384947574,True,2026-08-07
trend_ma60_episode,601166,2022-07-05,0.964,"[0.8,1.0454]",2022-07-06,2023-07-17,2022-07-07,-0.13548465695805645,-0.13470861268695233,True,2026-08-07
trend_ma60_episode,601166,2022-12-02,0.8639,"[0.8,1.0454]",2022-12-05,2023-12-14,2023-02-03,-0.13908957920274778,-0.1329983249581238,True,2026-08-07
trend_ma60_episode,601166,2023-04-25,0.7055,"[0.6,0.8)",2023-04-26,2024-05-13,2023-05-04,0.0696275573422922,0.06365217391304334,True,2026-08-07
trend_ma60_episode,601166,2023-05-05,0.6891,"[0.6,0.8)",2023-05-08,2024-05-20,2023-05-23,0.08926498063602151,0.08043108338060145,True,2026-08-07
trend_ma60_episode,601166,2023-08-01,0.6842,"[0.6,0.8)",2023-08-02,2024-08-13,2023-08-21,0.060699090905032005,0.06112469437652801,True,2026-08-07
trend_ma60_episode,601166,2023-08-28,0.6665,"[0.6,0.8)",2023-08-29,2024-09-09,2023-08-30,0.06130515824710803,0.06312499999999988,True,2026-08-07
trend_ma60_episode,601166,2023-09-04,0.6528,"[0.6,0.8)",2023-09-05,2024-09-18,2023-10-19,0.05672309315470647,0.058132343846629464,True,2026-08-07
trend_ma60_episode,601166,2024-01-18,0.6062,"[0.6,0.8)",2024-01-19,2025-02-10,2024-03-29,0.42825950276098856,0.411881188118812,True,2026-08-07
trend_ma60_episode,601166,2024-05-10,0.7062,"[0.6,0.8)",2024-05-13,2025-05-23,2024-07-26,0.4133943252932899,0.3898601398601398,True,2026-08-07
trend_ma60_episode,601166,2024-07-31,0.6972,"[0.6,0.8)",2024-08-01,2025-08-13,2024-08-02,0.43290404543642924,0.43389423076923084,True,2026-08-07
trend_ma60_episode,601166,2024-08-23,0.7209,"[0.6,0.8)",2024-08-26,2025-09-05,2024-08-30,0.3012280504143896,0.30491990846681905,True,2026-08-07
trend_ma60_episode,601166,2024-10-08,0.8334,"[0.8,1.0454]",2024-10-09,2025-10-20,2024-11-22,0.13848850925134593,0.14562063406770553,True,2026-08-07
trend_ma60_episode,601166,2024-12-03,0.7431,"[0.6,0.8)",2024-12-04,2025-12-15,2024-12-13,0.17464449732681642,0.18078175895765436,True,2026-08-07
trend_ma60_episode,601166,2024-12-30,0.7875,"[0.6,0.8)",2024-12-31,2026-01-13,2025-04-07,0.14674308883288223,0.15187891440501056,True,2026-08-07
trend_ma60_episode,601166,2025-04-18,0.7694,"[0.6,0.8)",2025-04-21,2026-05-06,2025-04-23,-0.09099354833232987,-0.07898481973434535,True,2026-08-07
trend_ma60_episode,601166,2025-04-24,0.7608,"[0.6,0.8)",2025-04-25,2026-05-12,2025-04-25,-0.08697366543535312,-0.07473734479465144,True,2026-08-07
trend_ma60_episode,601166,2025-05-13,0.771,"[0.6,0.8)",2025-05-14,2026-05-26,2025-07-29,-0.16245353002506446,-0.1515481901439163,True,2026-08-07
trend_ma60_episode,601166,2025-11-21,0.795,"[0.6,0.8)",2025-11-24,,2025-12-09,,,False,2026-08-07
trend_ma60_episode,601166,2025-12-18,0.7891,"[0.6,0.8)",2025-12-19,,2026-01-09,,,False,2026-08-07
trend_ma60_episode,601166,2026-01-13,0.7931,"[0.6,0.8)",2026-01-14,,2026-01-14,,,False,2026-08-07
trend_ma60_episode,601166,2026-06-17,0.6317,"[0.6,0.8)",2026-06-18,,2026-06-18,,,False,2026-08-07
trend_ma60_episode,601166,2026-07-27,0.6523,"[0.6,0.8)",2026-07-28,,,,,False,2026-08-07
trend_stop_episode,601166,2020-06-04,1.0034,"[0.8,1.0454]",2020-06-05,2021-06-17,2020-06-10,0.3433658600328795,0.33016656384947574,True,2026-08-07
trend_stop_episode,601166,2022-07-05,0.964,"[0.8,1.0454]",2022-07-06,2023-07-17,2022-07-07,-0.13548465695805645,-0.13470861268695233,True,2026-08-07
trend_stop_episode,601166,2022-12-02,0.8639,"[0.8,1.0454]",2022-12-05,2023-12-14,2023-03-14,-0.13908957920274778,-0.1329983249581238,True,2026-08-07
trend_stop_episode,601166,2023-04-25,0.7055,"[0.6,0.8)",2023-04-26,2024-05-13,2023-05-04,0.0696275573422922,0.06365217391304334,True,2026-08-07
trend_stop_episode,601166,2023-05-05,0.6891,"[0.6,0.8)",2023-05-08,2024-05-20,2023-05-23,0.08926498063602151,0.08043108338060145,True,2026-08-07
trend_stop_episode,601166,2023-08-01,0.6842,"[0.6,0.8)",2023-08-02,2024-08-13,2023-08-21,0.060699090905032005,0.06112469437652801,True,2026-08-07
trend_stop_episode,601166,2023-08-28,0.6665,"[0.6,0.8)",2023-08-29,2024-09-09,2023-08-30,0.06130515824710803,0.06312499999999988,True,2026-08-07
trend_stop_episode,601166,2023-09-04,0.6528,"[0.6,0.8)",2023-09-05,2024-09-18,2023-10-19,0.05672309315470647,0.058132343846629464,True,2026-08-07
trend_stop_episode,601166,2024-01-18,0.6062,"[0.6,0.8)",2024-01-19,2025-02-10,,0.42825950276098856,0.411881188118812,True,2026-08-07
trend_ma60_nonoverlap,601166,2020-06-04,1.0034,"[0.8,1.0454]",2020-06-05,2021-06-17,2020-06-10,0.3433658600328795,0.33016656384947574,True,2026-08-07
trend_ma60_nonoverlap,601166,2022-07-05,0.964,"[0.8,1.0454]",2022-07-06,2023-07-17,2022-07-07,-0.13548465695805645,-0.13470861268695233,True,2026-08-07
trend_ma60_nonoverlap,601166,2023-08-01,0.6842,"[0.6,0.8)",2023-08-02,2024-08-13,2023-08-21,0.060699090905032005,0.06112469437652801,True,2026-08-07
trend_ma60_nonoverlap,601166,2024-08-23,0.7209,"[0.6,0.8)",2024-08-26,2025-09-05,2024-08-30,0.3012280504143896,0.30491990846681905,True,2026-08-07
trend_ma60_nonoverlap,601166,2025-11-21,0.795,"[0.6,0.8)",2025-11-24,,2025-12-09,,,False,2026-08-07
trend_ma60_episode,601169,2020-06-01,0.7606,"[0.6,0.8)",2020-06-02,2021-06-11,2020-06-15,0.06757937782258217,0.06795131845841795,True,2026-08-07
trend_ma60_episode,601169,2020-06-19,0.7559,"[0.6,0.8)",2020-06-22,2021-07-02,2020-09-02,0.05895226034891832,0.06032719836400813,True,2026-08-07
trend_ma60_episode,601169,2020-11-27,0.8814,"[0.8,1.0454]",2020-11-30,2021-12-09,2020-12-11,-0.02362186993334514,-0.022540983606557208,True,2026-08-07
trend_ma60_episode,601169,2021-01-04,0.8604,"[0.8,1.0454]",2021-01-05,2022-01-14,2021-01-11,-0.006743256743256709,-0.006198347107438051,True,2026-08-07
trend_ma60_episode,601169,2021-03-15,0.8955,"[0.8,1.0454]",2021-03-16,2022-03-25,2021-03-23,-0.038483965014577515,-0.036734693877550906,True,2026-08-07
trend_ma60_episode,601169,2021-05-18,0.8452,"[0.8,1.0454]",2021-05-19,2022-05-31,2021-07-09,-0.03057025279247516,-0.028806584362139898,True,2026-08-07
trend_ma60_episode,601169,2021-10-08,0.7623,"[0.6,0.8)",2021-10-11,2022-10-20,2021-11-02,-0.017398852657004693,-0.01674107142857184,True,2026-08-07
trend_ma60_episode,601169,2021-11-11,0.7746,"[0.6,0.8)",2021-11-12,2022-11-23,2021-11-17,0.022775106051188487,0.021444695259593693,True,2026-08-07
trend_ma60_episode,601169,2021-11-19,0.7746,"[0.6,0.8)",2021-11-22,2022-12-01,2021-11-22,0.04209292412617249,0.039592760180995334,True,2026-08-07
trend_ma60_episode,601169,2021-11-23,0.7728,"[0.6,0.8)",2021-11-24,2022-12-05,2021-11-26,0.049489707098402835,0.04617117117117098,True,2026-08-07
trend_ma60_episode,601169,2021-12-15,0.7486,"[0.6,0.8)",2021-12-16,2022-12-27,2021-12-17,0.03739881185533411,0.03490990990990972,True,2026-08-07
trend_ma60_episode,601169,2021-12-21,0.752,"[0.6,0.8)",2021-12-22,2023-01-03,2021-12-24,0.03974056989563968,0.03724604966139955,True,2026-08-07
trend_ma60_episode,601169,2021-12-28,0.752,"[0.6,0.8)",2021-12-29,2023-01-10,2022-02-28,0.01830278806785035,0.01681614349775784,True,2026-08-07
trend_ma60_episode,601169,2022-04-18,0.7694,"[0.6,0.8)",2022-04-19,2023-04-27,2022-04-25,0.09449702232217305,0.0851293103448274,True,2026-08-07
trend_ma60_episode,601169,2022-07-05,0.716,"[0.6,0.8)",2022-07-06,2023-07-17,2022-07-14,0.17908862656378477,0.16039823008849563,True,2026-08-07
trend_ma60_episode,601169,2022-07-20,0.7024,"[0.6,0.8)",2022-07-21,2023-08-01,2022-07-29,0.19520418382107496,0.18899521531100505,True,2026-08-07
trend_ma60_episode,601169,2022-11-25,0.6817,"[0.6,0.8)",2022-11-28,2023-12-07,2023-02-03,0.14289161913119686,0.13915094339622613,True,2026-08-07
trend_ma60_episode,601169,2023-03-06,0.7385,"[0.6,0.8)",2023-03-07,2024-03-18,2023-06-19,0.33340043439105616,0.3143507972665147,True,2026-08-07
trend_ma60_episode,601169,2023-07-25,0.7165,"[0.6,0.8)",2023-07-26,2024-08-06,2023-08-14,0.22001738580685726,0.22368421052631615,True,2026-08-07
trend_ma60_episode,601169,2023-08-28,0.7237,"[0.6,0.8)",2023-08-29,2024-09-09,2023-08-30,0.18457657657657545,0.191111111111111,True,2026-08-07
trend_ma60_episode,601169,2023-09-01,0.6978,"[0.6,0.8)",2023-09-04,2024-09-13,2023-10-11,0.12663533098315627,0.13478260869565228,True,2026-08-07
trend_ma60_episode,601169,2023-10-12,0.7341,"[0.6,0.8)",2023-10-13,2024-10-25,2023-10-19,0.30278003325213443,0.3004291845493561,True,2026-08-07
trend_ma60_episode,601169,2024-01-10,0.719,"[0.6,0.8)",2024-01-11,2025-01-23,2024-06-11,0.377607607166385,0.37149028077753776,True,2026-08-07
trend_ma60_episode,601169,2024-07-04,0.7781,"[0.6,0.8)",2024-07-05,2025-07-17,2024-07-25,0.3109758819779036,0.2918825561312606,True,2026-08-07
trend_ma60_episode,601169,2024-08-28,0.7549,"[0.6,0.8)",2024-08-29,2025-09-10,2024-08-29,0.1781892948449153,0.1824953445065176,True,2026-08-07
trend_ma60_episode,601169,2024-10-16,0.8014,"[0.8,1.0454]",2024-10-17,2025-10-28,2025-02-25,0.03132824831211001,0.03754266211604085,True,2026-08-07
trend_ma60_episode,601169,2025-03-05,0.7317,"[0.6,0.8)",2025-03-06,2026-03-18,2025-03-07,-0.03820285176217353,-0.03061224489795933,True,2026-08-07
trend_ma60_episode,601169,2025-03-26,0.7427,"[0.6,0.8)",2025-03-27,2026-04-09,2025-04-07,-0.08070490515209316,-0.07284768211920523,True,2026-08-07
trend_ma60_episode,601169,2025-04-08,0.757,"[0.6,0.8)",2025-04-09,2026-04-21,2025-04-30,-0.05959174403088874,-0.051926298157453976,True,2026-08-07
trend_stop_episode,601169,2020-06-01,0.7606,"[0.6,0.8)",2020-06-02,2021-06-11,2020-06-15,0.06757937782258217,0.06795131845841795,True,2026-08-07
trend_stop_episode,601169,2020-06-19,0.7559,"[0.6,0.8)",2020-06-22,2021-07-02,,0.05895226034891832,0.06032719836400813,True,2026-08-07
trend_ma60_nonoverlap,601169,2020-06-01,0.7606,"[0.6,0.8)",2020-06-02,2021-06-11,2020-06-15,0.06757937782258217,0.06795131845841795,True,2026-08-07
trend_ma60_nonoverlap,601169,2021-10-08,0.7623,"[0.6,0.8)",2021-10-11,2022-10-20,2021-11-02,-0.017398852657004693,-0.01674107142857184,True,2026-08-07
trend_ma60_nonoverlap,601169,2022-11-25,0.6817,"[0.6,0.8)",2022-11-28,2023-12-07,2023-02-03,0.14289161913119686,0.13915094339622613,True,2026-08-07
trend_ma60_nonoverlap,601169,2024-01-10,0.719,"[0.6,0.8)",2024-01-11,2025-01-23,2024-06-11,0.377607607166385,0.37149028077753776,True,2026-08-07
trend_ma60_nonoverlap,601169,2025-03-05,0.7317,"[0.6,0.8)",2025-03-06,2026-03-18,2025-03-07,-0.03820285176217353,-0.03061224489795933,True,2026-08-07
trend_ma60_episode,601187,2023-05-12,0.9541,"[0.8,1.0454]",2023-05-15,2024-05-27,2023-05-24,0.08819129704130124,0.08219178082191791,True,2026-08-07
trend_ma60_episode,601187,2023-06-08,0.9119,"[0.8,1.0454]",2023-06-09,2024-06-24,2023-06-12,0.015769212763736995,0.016885553470919357,True,2026-08-07
trend_ma60_episode,601187,2023-08-03,0.964,"[0.8,1.0454]",2023-08-04,2024-08-15,2023-10-11,-0.05124826954329187,-0.05052264808362372,True,2026-08-07
trend_ma60_episode,601187,2023-10-13,0.9471,"[0.8,1.0454]",2023-10-16,2024-10-28,2023-10-19,-0.012651435411634715,-0.012544802867383353,True,2026-08-07
trend_ma60_episode,601187,2024-01-29,0.8673,"[0.8,1.0454]",2024-01-30,2025-02-19,2024-01-31,0.1721591127608435,0.16699029126213571,True,2026-08-07
trend_ma60_episode,601187,2024-02-07,0.8414,"[0.8,1.0454]",2024-02-08,2025-02-28,2024-06-12,0.13102123118575437,0.12713472485768507,True,2026-08-07
trend_ma60_episode,601187,2024-06-28,0.7549,"[0.6,0.8)",2024-07-01,2025-07-11,2024-07-05,0.48069999865403124,0.46753246753246747,True,2026-08-07
trend_ma60_episode,601187,2024-10-23,0.7238,"[0.6,0.8)",2024-10-24,2025-11-04,2025-01-06,0.5274589459799479,0.5145067698259187,True,2026-08-07
trend_ma60_episode,601187,2025-03-06,0.7027,"[0.6,0.8)",2025-03-07,2026-03-19,2025-08-14,0.4284095617877095,0.4236983842010771,True,2026-08-07
trend_ma60_episode,601187,2025-08-21,0.8467,"[0.8,1.0454]",2025-08-22,,2025-08-22,,,False,2026-08-07
trend_ma60_episode,601187,2025-10-31,0.8804,"[0.8,1.0454]",2025-11-03,,2026-01-08,,,False,2026-08-07
trend_ma60_episode,601187,2026-03-05,0.943,"[0.8,1.0454]",2026-03-06,,2026-03-09,,,False,2026-08-07
trend_ma60_episode,601187,2026-03-16,0.9695,"[0.8,1.0454]",2026-03-17,,2026-03-23,,,False,2026-08-07
trend_ma60_episode,601187,2026-03-24,0.9531,"[0.8,1.0454]",2026-03-25,,2026-05-08,,,False,2026-08-07
trend_stop_episode,601187,2023-05-12,0.9541,"[0.8,1.0454]",2023-05-15,2024-05-27,2023-05-24,0.08819129704130124,0.08219178082191791,True,2026-08-07
trend_stop_episode,601187,2023-06-08,0.9119,"[0.8,1.0454]",2023-06-09,2024-06-24,2023-06-12,0.015769212763736995,0.016885553470919357,True,2026-08-07
trend_stop_episode,601187,2023-08-03,0.964,"[0.8,1.0454]",2023-08-04,2024-08-15,2023-11-08,-0.05124826954329187,-0.05052264808362372,True,2026-08-07
trend_stop_episode,601187,2024-01-29,0.8673,"[0.8,1.0454]",2024-01-30,2025-02-19,2024-01-31,0.1721591127608435,0.16699029126213571,True,2026-08-07
trend_stop_episode,601187,2024-02-07,0.8414,"[0.8,1.0454]",2024-02-08,2025-02-28,2024-09-03,0.13102123118575437,0.12713472485768507,True,2026-08-07
trend_stop_episode,601187,2024-10-23,0.7238,"[0.6,0.8)",2024-10-24,2025-11-04,,0.5274589459799479,0.5145067698259187,True,2026-08-07
trend_ma60_nonoverlap,601187,2023-05-12,0.9541,"[0.8,1.0454]",2023-05-15,2024-05-27,2023-05-24,0.08819129704130124,0.08219178082191791,True,2026-08-07
trend_ma60_nonoverlap,601187,2024-06-28,0.7549,"[0.6,0.8)",2024-07-01,2025-07-11,2024-07-05,0.48069999865403124,0.46753246753246747,True,2026-08-07
trend_ma60_nonoverlap,601187,2025-08-21,0.8467,"[0.8,1.0454]",2025-08-22,,2025-08-22,,,False,2026-08-07
trend_ma60_episode,601225,2016-05-03,0.6788,"[0.6,0.8)",2016-05-04,2017-05-15,2016-05-09,0.11377245508982092,0.11377245508982048,True,2026-08-07
trend_ma60_episode,601225,2016-06-27,0.7419,"[0.6,0.8)",2016-06-28,2017-07-07,2016-09-12,0.5939849624060156,0.593984962406015,True,2026-08-07
trend_ma60_episode,601225,2016-10-25,0.9559,"[0.8,1.0454]",2016-10-26,2017-11-02,2016-11-29,0.20153675181024178,0.20300751879699241,True,2026-08-07
trend_ma60_episode,601225,2017-02-17,0.7748,"[0.6,0.8)",2017-02-20,2018-02-27,2017-05-04,0.5366347510905825,0.5364583333333333,True,2026-08-07
trend_ma60_episode,601225,2019-05-16,0.7408,"[0.6,0.8)",2019-05-17,2020-05-27,2019-05-17,-0.15768477043672902,-0.15117581187010087,True,2026-08-07
trend_ma60_episode,601225,2019-07-05,0.7554,"[0.6,0.8)",2019-07-08,2020-07-17,2019-08-29,-0.1037813769431587,-0.0984682713347923,True,2026-08-07
trend_ma60_episode,601225,2019-09-02,0.7463,"[0.6,0.8)",2019-09-03,2020-09-14,2019-09-20,-0.040363380557017825,-0.04333694474539529,True,2026-08-07
trend_ma60_episode,601225,2019-12-20,0.6672,"[0.6,0.8)",2019-12-23,2021-01-04,2020-01-21,0.15537771037422976,0.1463133640552996,True,2026-08-07
trend_ma60_episode,601225,2020-07-07,0.6557,"[0.6,0.8)",2020-07-08,2021-07-16,2020-12-14,0.499095449054868,0.4695340501792118,True,2026-08-07
trend_ma60_episode,601225,2021-01-19,0.8167,"[0.8,1.0454]",2021-01-20,2022-02-07,2021-02-01,0.25610190766941865,0.23771224307417338,True,2026-08-07
trend_ma60_episode,601225,2021-02-18,0.8359,"[0.8,1.0454]",2021-02-19,2022-03-02,2021-03-24,0.2836684326260204,0.2560192616372392,True,2026-08-07
trend_ma60_episode,601225,2021-03-29,0.8374,"[0.8,1.0454]",2021-03-30,2022-04-12,2021-04-12,0.6684425668000304,0.6210621062106212,True,2026-08-07
trend_ma60_episode,601225,2021-04-15,0.8219,"[0.8,1.0454]",2021-04-16,2022-04-28,2021-05-20,0.647397146325106,0.6000000000000001,True,2026-08-07
trend_ma60_episode,601225,2021-05-31,0.7979,"[0.6,0.8)",2021-06-01,2022-06-14,2021-06-21,0.9559471153614725,0.8825978351373855,True,2026-08-07
trend_ma60_episode,601225,2021-06-23,0.8073,"[0.8,1.0454]",2021-06-24,2022-07-06,2021-07-02,0.9144964468477388,0.8436724565756824,True,2026-08-07
trend_ma60_episode,601225,2021-08-27,0.8332,"[0.8,1.0454]",2021-08-30,2022-09-09,2021-10-28,1.1442210680768516,1.1171749598715892,True,2026-08-07
trend_ma60_episode,601225,2022-01-19,0.8171,"[0.8,1.0454]",2022-01-20,2023-02-07,2022-03-15,0.5694625882577165,0.5742879137798309,True,2026-08-07
trend_ma60_episode,601225,2022-03-21,0.9385,"[0.8,1.0454]",2022-03-22,2023-03-31,2022-08-05,0.420870003894678,0.41950261780104725,True,2026-08-07
trend_ma60_episode,601225,2022-08-08,0.9717,"[0.8,1.0454]",2022-08-09,2023-08-18,2022-10-13,-0.10645154322483252,-0.10206084396467119,True,2026-08-07
trend_ma60_episode,601225,2023-02-28,0.8902,"[0.8,1.0454]",2023-03-01,2024-03-12,2023-03-16,0.4383448199629012,0.3821178821178821,True,2026-08-07
trend_ma60_episode,601225,2023-03-27,0.8711,"[0.8,1.0454]",2023-03-28,2024-04-10,2023-03-29,0.49904959906784807,0.4395661157024795,True,2026-08-07
trend_ma60_episode,601225,2023-03-30,0.9071,"[0.8,1.0454]",2023-03-31,2024-04-15,2023-04-11,0.48736266339567913,0.42379547689282204,True,2026-08-07
