group,horizon,code,signal_date,exec_date,pv,held,break_date,end_date,calendar_days,return,corrected_return,complete,missing_reason
rank1_ma60_nonoverlap,250,002152,2018-09-13,2018-09-14,0.8869,0,2018-10-16,2019-09-26,377,0.284110417331328,0.28411041733132825,True,
rank1_daily,750,002152,2018-09-13,2018-09-14,0.8869,0,,2021-10-25,1137,0.8251902803734186,0.8251902803734252,True,
rank1_daily,750,002152,2018-09-14,2018-09-17,0.8854,0,,2021-10-26,1135,0.8477902620632853,0.8477902620632922,True,
rank1_daily,750,002152,2018-09-17,2018-09-18,0.8779,0,,2021-10-27,1135,0.7823242649489401,0.7823242649489472,True,
rank1_daily,750,002152,2018-09-18,2018-09-19,0.8884,0,,2021-10-28,1135,0.772540560747262,0.7725405607472688,True,
rank1_daily,750,002152,2018-09-19,2018-09-20,0.8854,0,,2021-10-29,1135,0.8367546821629677,0.8367546821629752,True,
rank1_daily,750,002152,2018-09-20,2018-09-21,0.8764,0,,2021-11-01,1137,0.7894707181143967,0.7894707181144043,True,
rank1_daily,750,002152,2018-09-21,2018-09-25,0.9048,0,,2021-11-02,1134,0.7769468926542664,0.7769468926542737,True,
rank1_daily,750,002152,2018-09-25,2018-09-26,0.9033,0,,2021-11-03,1134,0.7356240800211049,0.7356240800211122,True,
rank1_daily,750,002152,2018-09-27,2018-09-28,0.9317,0,,2021-11-05,1134,0.7258567141874288,0.7258567141874357,True,
rank1_daily,750,002152,2018-10-19,2018-10-22,0.8959,0,,2021-11-22,1127,0.7864674431046259,0.7864674431046335,True,
rank1_daily,750,002152,2018-10-22,2018-10-23,0.9272,0,,2021-11-23,1127,0.8309717617806045,0.830971761780612,True,
rank1_daily,750,002152,2018-10-23,2018-10-24,0.9182,0,,2021-11-24,1127,0.8564470693681987,0.8564470693682062,True,
rank1_daily,750,002152,2018-10-24,2018-10-25,0.9048,0,,2021-11-25,1127,0.8722310851449286,0.8722310851449366,True,
rank1_daily,750,002152,2018-11-02,2018-11-05,0.8886,0,,2021-12-06,1127,0.9727926761693502,0.9727926761693586,True,
rank1_daily,750,002152,2018-11-05,2018-11-06,0.8812,0,,2021-12-07,1127,1.0368679973110222,1.0368679973110306,True,
rank1_daily,750,002152,2018-11-14,2018-11-15,0.8901,1,,2021-12-16,1127,0.9829504843037997,0.9829504843038082,True,
rank1_daily,750,002152,2018-11-15,2018-11-16,0.9094,1,,2021-12-17,1127,0.9667216012355622,0.9667216012355704,True,
rank1_daily,750,002152,2018-11-16,2018-11-19,0.9153,1,,2021-12-20,1127,0.9412905488079328,0.9412905488079408,True,
rank1_daily,750,002152,2018-11-20,2018-11-21,0.8827,1,,2021-12-22,1127,0.996143391741491,0.9961433917414992,True,
rank1_daily,750,002152,2018-11-26,2018-11-27,0.8797,1,,2021-12-28,1127,1.056849046728506,1.056849046728514,True,
rank1_daily,750,002152,2018-11-28,2018-11-29,0.8886,0,,2021-12-30,1127,1.1011565090552762,1.101156509055285,True,
rank1_ma60_episode,750,002152,2018-09-13,2018-09-14,0.8869,0,2018-10-16,2021-10-25,1137,0.8251902803734186,0.8251902803734252,True,
rank1_ma60_episode,750,002152,2018-10-19,2018-10-22,0.8959,0,2018-10-29,2021-11-22,1127,0.7864674431046259,0.7864674431046335,True,
rank1_ma60_episode,750,002152,2018-11-02,2018-11-05,0.8886,0,2018-11-08,2021-12-06,1127,0.9727926761693502,0.9727926761693586,True,
rank1_ma60_episode,750,002152,2018-11-14,2018-11-15,0.8901,1,2018-11-29,2021-12-16,1127,0.9829504843037997,0.9829504843038082,True,
rank1_stop_episode,750,002152,2018-09-13,2018-09-14,0.8869,0,2018-10-16,2021-10-25,1137,0.8251902803734186,0.8251902803734252,True,
rank1_stop_episode,750,002152,2018-10-19,2018-10-22,0.8959,0,2018-10-29,2021-11-22,1127,0.7864674431046259,0.7864674431046335,True,
rank1_stop_episode,750,002152,2018-11-02,2018-11-05,0.8886,0,2018-11-08,2021-12-06,1127,0.9727926761693502,0.9727926761693586,True,
rank1_stop_episode,750,002152,2018-11-14,2018-11-15,0.8901,1,2018-11-29,2021-12-16,1127,0.9829504843037997,0.9829504843038082,True,
rank1_ma60_nonoverlap,750,002152,2018-09-13,2018-09-14,0.8869,0,2018-10-16,2021-10-25,1137,0.8251902803734186,0.8251902803734252,True,
rank1_daily,250,002158,2024-08-15,2024-08-16,0.6371,0,,2025-08-28,377,0.5051117589893102,0.5051117589893095,True,
rank1_daily,250,002158,2024-08-30,2024-09-02,0.6515,0,,2025-09-12,375,0.6258438186538842,0.6258438186538839,True,
rank1_daily,250,002158,2024-09-05,2024-09-06,0.6414,0,,2025-09-18,377,0.7783233532934128,0.7783233532934122,True,
rank1_daily,250,002158,2024-12-03,2024-12-04,0.6777,0,,2025-12-15,376,0.22083122149011625,0.22083122149011603,True,
rank1_daily,250,002158,2024-12-04,2024-12-05,0.6613,0,,2025-12-16,376,0.19946073474890458,0.19946073474890458,True,
rank1_daily,250,002158,2024-12-05,2024-12-06,0.6629,0,,2025-12-17,376,0.2630205720020069,0.2630205720020069,True,
rank1_daily,250,002158,2024-12-19,2024-12-20,0.6452,0,,2025-12-31,376,0.3415110650069155,0.3415110650069162,True,
rank1_daily,250,002158,2024-12-20,2024-12-23,0.6462,0,,2026-01-05,378,0.4024986709197236,0.402498670919724,True,
rank1_ma60_episode,250,002158,2024-08-15,2024-08-16,0.6371,0,2024-08-16,2025-08-28,377,0.5051117589893102,0.5051117589893095,True,
rank1_ma60_episode,250,002158,2024-08-30,2024-09-02,0.6515,0,2024-09-02,2025-09-12,375,0.6258438186538842,0.6258438186538839,True,
rank1_ma60_episode,250,002158,2024-09-05,2024-09-06,0.6414,0,2024-09-06,2025-09-18,377,0.7783233532934128,0.7783233532934122,True,
rank1_ma60_episode,250,002158,2024-12-03,2024-12-04,0.6777,0,2024-12-23,2025-12-15,376,0.22083122149011625,0.22083122149011603,True,
rank1_stop_episode,250,002158,2024-08-15,2024-08-16,0.6371,0,2024-08-16,2025-08-28,377,0.5051117589893102,0.5051117589893095,True,
rank1_stop_episode,250,002158,2024-08-30,2024-09-02,0.6515,0,2024-09-02,2025-09-12,375,0.6258438186538842,0.6258438186538839,True,
rank1_stop_episode,250,002158,2024-09-05,2024-09-06,0.6414,0,2024-09-06,2025-09-18,377,0.7783233532934128,0.7783233532934122,True,
rank1_stop_episode,250,002158,2024-12-03,2024-12-04,0.6777,0,2025-01-02,2025-12-15,376,0.22083122149011625,0.22083122149011603,True,
rank1_ma60_nonoverlap,250,002158,2024-08-15,2024-08-16,0.6371,0,2024-08-16,2025-08-28,377,0.5051117589893102,0.5051117589893095,True,
rank1_daily,750,002158,2024-08-15,2024-08-16,0.6371,0,,,,,,False,forward_incomplete
rank1_daily,750,002158,2024-08-30,2024-09-02,0.6515,0,,,,,,False,forward_incomplete
rank1_daily,750,002158,2024-09-05,2024-09-06,0.6414,0,,,,,,False,forward_incomplete
rank1_daily,750,002158,2024-12-03,2024-12-04,0.6777,0,,,,,,False,forward_incomplete
rank1_daily,750,002158,2024-12-04,2024-12-05,0.6613,0,,,,,,False,forward_incomplete
rank1_daily,750,002158,2024-12-05,2024-12-06,0.6629,0,,,,,,False,forward_incomplete
rank1_daily,750,002158,2024-12-19,2024-12-20,0.6452,0,,,,,,False,forward_incomplete
rank1_daily,750,002158,2024-12-20,2024-12-23,0.6462,0,,,,,,False,forward_incomplete
rank1_ma60_episode,750,002158,2024-08-15,2024-08-16,0.6371,0,2024-08-16,,,,,False,forward_incomplete
rank1_ma60_episode,750,002158,2024-08-30,2024-09-02,0.6515,0,2024-09-02,,,,,False,forward_incomplete
rank1_ma60_episode,750,002158,2024-09-05,2024-09-06,0.6414,0,2024-09-06,,,,,False,forward_incomplete
rank1_ma60_episode,750,002158,2024-12-03,2024-12-04,0.6777,0,2024-12-23,,,,,False,forward_incomplete
rank1_stop_episode,750,002158,2024-08-15,2024-08-16,0.6371,0,2024-08-16,,,,,False,forward_incomplete
rank1_stop_episode,750,002158,2024-08-30,2024-09-02,0.6515,0,2024-09-02,,,,,False,forward_incomplete
rank1_stop_episode,750,002158,2024-09-05,2024-09-06,0.6414,0,2024-09-06,,,,,False,forward_incomplete
rank1_stop_episode,750,002158,2024-12-03,2024-12-04,0.6777,0,2025-01-02,,,,,False,forward_incomplete
rank1_ma60_nonoverlap,750,002158,2024-08-15,2024-08-16,0.6371,0,2024-08-16,,,,,False,forward_incomplete
rank1_daily,250,002236,2024-12-06,2024-12-09,0.6063,0,,2025-12-18,374,0.1422451066611803,0.14224510666118073,True,
rank1_daily,250,002236,2024-12-09,2024-12-10,0.6049,0,,2025-12-19,374,0.13981381825589523,0.13981381825589567,True,
rank1_daily,250,002236,2024-12-10,2024-12-11,0.6120,0,,2025-12-22,376,0.15568422774762558,0.1556842277476258,True,
rank1_daily,250,002236,2024-12-13,2024-12-16,0.5991,0,,2025-12-25,374,0.20234584947029077,0.20234584947029077,True,
rank1_daily,250,002236,2024-12-18,2024-12-19,0.5973,0,,2025-12-30,376,0.17134286194440773,0.17134286194440795,True,
rank1_daily,250,002236,2025-02-20,2025-02-21,0.6196,0,,2026-03-05,377,0.06555300162987954,0.06555300162987909,True,
rank1_daily,250,002236,2025-02-21,2025-02-24,0.6361,0,,2026-03-06,375,0.05363118390023591,0.05363118390023547,True,
rank1_daily,250,002236,2025-02-25,2025-02-26,0.6376,0,,2026-03-10,377,0.07989628152533879,0.07989628152533812,True,
rank1_ma60_episode,250,002236,2024-12-06,2024-12-09,0.6063,0,2024-12-17,2025-12-18,374,0.1422451066611803,0.14224510666118073,True,
rank1_ma60_episode,250,002236,2024-12-18,2024-12-19,0.5973,0,2024-12-23,2025-12-30,376,0.17134286194440773,0.17134286194440795,True,
rank1_ma60_episode,250,002236,2025-02-20,2025-02-21,0.6196,0,2025-04-03,2026-03-05,377,0.06555300162987954,0.06555300162987909,True,
rank1_stop_episode,250,002236,2024-12-06,2024-12-09,0.6063,0,2024-12-31,2025-12-18,374,0.1422451066611803,0.14224510666118073,True,
rank1_stop_episode,250,002236,2025-02-20,2025-02-21,0.6196,0,2025-04-07,2026-03-05,377,0.06555300162987954,0.06555300162987909,True,
rank1_ma60_nonoverlap,250,002236,2024-12-06,2024-12-09,0.6063,0,2024-12-17,2025-12-18,374,0.1422451066611803,0.14224510666118073,True,
rank1_daily,750,002236,2024-12-06,2024-12-09,0.6063,0,,,,,,False,forward_incomplete
rank1_daily,750,002236,2024-12-09,2024-12-10,0.6049,0,,,,,,False,forward_incomplete
rank1_daily,750,002236,2024-12-10,2024-12-11,0.6120,0,,,,,,False,forward_incomplete
rank1_daily,750,002236,2024-12-13,2024-12-16,0.5991,0,,,,,,False,forward_incomplete
rank1_daily,750,002236,2024-12-18,2024-12-19,0.5973,0,,,,,,False,forward_incomplete
rank1_daily,750,002236,2025-02-20,2025-02-21,0.6196,0,,,,,,False,forward_incomplete
rank1_daily,750,002236,2025-02-21,2025-02-24,0.6361,0,,,,,,False,forward_incomplete
rank1_daily,750,002236,2025-02-25,2025-02-26,0.6376,0,,,,,,False,forward_incomplete
rank1_ma60_episode,750,002236,2024-12-06,2024-12-09,0.6063,0,2024-12-17,,,,,False,forward_incomplete
rank1_ma60_episode,750,002236,2024-12-18,2024-12-19,0.5973,0,2024-12-23,,,,,False,forward_incomplete
rank1_ma60_episode,750,002236,2025-02-20,2025-02-21,0.6196,0,2025-04-03,,,,,False,forward_incomplete
rank1_stop_episode,750,002236,2024-12-06,2024-12-09,0.6063,0,2024-12-31,,,,,False,forward_incomplete
rank1_stop_episode,750,002236,2025-02-20,2025-02-21,0.6196,0,2025-04-07,,,,,False,forward_incomplete
rank1_ma60_nonoverlap,750,002236,2024-12-06,2024-12-09,0.6063,0,2024-12-17,,,,,False,forward_incomplete
rank1_daily,250,002304,2014-02-13,2014-02-14,0.4833,0,,2015-02-17,368,0.6834243324401266,0.6834243324401261,True,
rank1_daily,250,002304,2014-02-14,2014-02-17,0.5250,0,,2015-02-25,373,0.5089686780381013,0.5089686780381009,True,
rank1_daily,250,002304,2014-02-17,2014-02-18,0.5558,0,,2015-02-26,373,0.550233078604798,0.5502330786047971,True,
rank1_daily,250,002304,2014-02-18,2014-02-19,0.5532,0,,2015-02-27,373,0.5328015803165389,0.5328015803165378,True,
rank1_daily,250,002304,2014-02-19,2014-02-20,0.5732,1,,2015-03-02,375,0.5166471267284629,0.516647126728462,True,
rank1_daily,250,002304,2014-02-20,2014-02-21,0.5649,1,,2015-03-03,375,0.5599416392446588,0.5599416392446581,True,
rank1_daily,250,002304,2014-02-21,2014-02-24,0.5385,1,,2015-03-04,373,0.5529954125499388,0.5529954125499381,True,
rank1_daily,250,002304,2014-02-24,2014-02-25,0.5437,1,,2015-03-05,373,0.6326128993787545,0.6326128993787534,True,
rank1_daily,250,002304,2014-02-25,2014-02-26,0.5125,1,,2015-03-06,373,0.5810125498847978,0.5810125498847967,True,
rank1_daily,250,002304,2014-02-26,2014-02-27,0.5246,1,,2015-03-09,375,0.6256017862639491,0.6256017862639478,True,
rank1_daily,250,002304,2014-02-27,2014-02-28,0.5164,1,,2015-03-10,375,0.5414931594106442,0.5414931594106431,True,
rank1_daily,250,002304,2014-02-28,2014-03-03,0.5361,1,,2015-03-11,373,0.5879866817923474,0.5879866817923465,True,
rank1_daily,250,002304,2014-03-03,2014-03-04,0.5247,1,,2015-03-12,373,0.6195516407269643,0.6195516407269632,True,
rank1_daily,250,002304,2014-03-04,2014-03-05,0.5175,1,,2015-03-13,373,0.5342487225617776,0.5342487225617767,True,
rank1_daily,250,002304,2014-03-05,2014-03-06,0.5448,1,,2015-03-16,375,0.5381410234925608,0.5381410234925599,True,
rank1_daily,250,002304,2014-03-06,2014-03-07,0.5522,1,,2015-03-17,375,0.5923351605021696,0.5923351605021687,True,
rank1_daily,250,002304,2014-03-07,2014-03-10,0.5431,1,,2015-03-18,373,0.6654476223096306,0.6654476223096302,True,
rank1_daily,250,002304,2014-03-11,2014-03-12,0.5332,1,,2015-03-20,373,0.6347709022751609,0.6347709022751604,True,
rank1_daily,250,002304,2014-03-13,2014-03-14,0.5684,1,,2015-03-24,375,0.6058659106295035,0.605865910629503,True,
rank1_daily,250,002304,2014-03-14,2014-03-17,0.5612,1,,2015-03-25,373,0.5521529780575691,0.5521529780575689,True,
rank1_daily,250,002304,2014-03-17,2014-03-18,0.5648,1,,2015-03-26,373,0.5513682804513418,0.5513682804513413,True,
rank1_daily,250,002304,2014-03-18,2014-03-19,0.5785,1,,2015-03-27,373,0.5013719819137668,0.5013719819137661,True,
rank1_daily,250,002304,2014-03-19,2014-03-20,0.5964,1,,2015-03-30,375,0.5576973501075584,0.5576973501075577,True,
rank1_daily,250,002304,2014-03-20,2014-03-21,0.5779,1,,2015-03-31,375,0.5622866757404554,0.562286675740455,True,
rank1_daily,250,002304,2014-03-21,2014-03-24,0.5693,1,,2015-04-01,373,0.5676593895694191,0.5676593895694184,True,
rank1_daily,250,002304,2014-03-24,2014-03-25,0.5695,1,,2015-04-02,373,0.6537724733157457,0.6537724733157451,True,
rank1_daily,250,002304,2014-04-02,2014-04-03,0.5674,1,,2015-04-14,376,0.7230040849809369,0.723004084980936,True,
rank1_daily,250,002304,2014-04-03,2014-04-04,0.5703,1,,2015-04-15,376,0.6954919335886065,0.6954919335886052,True,
rank1_daily,250,002304,2014-04-04,2014-04-08,0.5667,1,,2015-04-16,373,0.8441091449691298,0.8441091449691283,True,
rank1_daily,250,002304,2014-04-08,2014-04-09,0.5679,1,,2015-04-17,373,0.8687077633607552,0.8687077633607538,True,
rank1_daily,250,002304,2014-04-09,2014-04-10,0.5563,1,,2015-04-20,375,0.7717805405040177,0.7717805405040166,True,
rank1_daily,250,002304,2014-04-10,2014-04-11,0.5644,1,,2015-04-21,375,0.9747582468417826,0.974758246841781,True,
rank1_daily,250,002304,2014-04-25,2014-04-28,0.4834,1,,2015-05-07,374,0.6482329924913064,0.6482329924913053,True,
rank1_daily,250,002304,2014-04-28,2014-04-29,0.5045,1,,2015-05-08,374,0.6904675591062381,0.690467559106237,True,
rank1_daily,250,002304,2014-05-09,2014-05-12,0.4941,1,,2015-05-19,372,0.6657456646892446,0.665745664689243,True,
rank1_daily,250,002304,2014-10-22,2014-10-23,0.6185,0,,2015-11-02,375,0.4582784531558155,0.45827845315581395,True,
rank1_ma60_episode,250,002304,2014-02-13,2014-02-14,0.4833,0,2014-05-22,2015-02-17,368,0.6834243324401266,0.6834243324401261,True,
rank1_ma60_episode,250,002304,2014-10-22,2014-10-23,0.6185,0,2014-10-23,2015-11-02,375,0.4582784531558155,0.45827845315581395,True,
rank1_stop_episode,250,002304,2014-02-13,2014-02-14,0.4833,0,,2015-02-17,368,0.6834243324401266,0.6834243324401261,True,
rank1_ma60_nonoverlap,250,002304,2014-02-13,2014-02-14,0.4833,0,2014-05-22,2015-02-17,368,0.6834243324401266,0.6834243324401261,True,
rank1_daily,750,002304,2014-02-13,2014-02-14,0.4833,0,,2017-03-10,1120,1.5934739527066224,1.5934739527066202,True,
rank1_daily,750,002304,2014-02-14,2014-02-17,0.5250,0,,2017-03-13,1120,1.4820765993798224,1.4820765993798202,True,
rank1_daily,750,002304,2014-02-17,2014-02-18,0.5558,0,,2017-03-14,1120,1.4965794436097313,1.496579443609729,True,
rank1_daily,750,002304,2014-02-18,2014-02-19,0.5532,0,,2017-03-15,1120,1.392256030473367,1.3922560304733644,True,
rank1_daily,750,002304,2014-02-19,2014-02-20,0.5732,1,,2017-03-16,1120,1.4161260665240967,1.416126066524094,True,
rank1_daily,750,002304,2014-02-20,2014-02-21,0.5649,1,,2017-03-17,1120,1.5301210458513328,1.5301210458513306,True,
rank1_daily,750,002304,2014-02-21,2014-02-24,0.5385,1,,2017-03-20,1120,1.5331822323757707,1.533182232375768,True,
rank1_daily,750,002304,2014-02-24,2014-02-25,0.5437,1,,2017-03-21,1120,1.7971316290117771,1.797131629011774,True,
rank1_daily,750,002304,2014-02-25,2014-02-26,0.5125,1,,2017-03-22,1120,1.741782102096749,1.7417821020967459,True,
rank1_daily,750,002304,2014-02-26,2014-02-27,0.5246,1,,2017-03-23,1120,1.746343176681255,1.7463431766812523,True,
rank1_daily,750,002304,2014-02-27,2014-02-28,0.5164,1,,2017-03-24,1120,1.64141087022412,1.6414108702241172,True,
rank1_daily,750,002304,2014-02-28,2014-03-03,0.5361,1,,2017-03-27,1120,1.6498581187445645,1.6498581187445613,True,
rank1_daily,750,002304,2014-03-03,2014-03-04,0.5247,1,,2017-03-28,1120,1.6885650278991862,1.6885650278991835,True,
rank1_daily,750,002304,2014-03-04,2014-03-05,0.5175,1,,2017-03-29,1120,1.6020206122059983,1.6020206122059961,True,
rank1_daily,750,002304,2014-03-05,2014-03-06,0.5448,1,,2017-03-30,1120,1.5120440888490845,1.5120440888490823,True,
rank1_daily,750,002304,2014-03-06,2014-03-07,0.5522,1,,2017-03-31,1120,1.5712403764633254,1.5712403764633223,True,
rank1_daily,750,002304,2014-03-07,2014-03-10,0.5431,1,,2017-04-05,1122,1.6674010511412063,1.6674010511412032,True,
rank1_daily,750,002304,2014-03-11,2014-03-12,0.5332,1,,2017-04-07,1122,1.604082488862283,1.60408248886228,True,
rank1_daily,750,002304,2014-03-13,2014-03-14,0.5684,1,,2017-04-11,1124,1.3633433227244915,1.3633433227244889,True,
rank1_daily,750,002304,2014-03-14,2014-03-17,0.5612,1,,2017-04-12,1122,1.3741302826592081,1.3741302826592054,True,
rank1_daily,750,002304,2014-03-17,2014-03-18,0.5648,1,,2017-04-13,1122,1.3569703807592117,1.3569703807592095,True,
rank1_daily,750,002304,2014-03-18,2014-03-19,0.5785,1,,2017-04-14,1122,1.234846954644941,1.2348469546449388,True,
rank1_daily,750,002304,2014-03-19,2014-03-20,0.5964,1,,2017-04-17,1124,1.3154225943947049,1.3154225943947027,True,
rank1_daily,750,002304,2014-03-20,2014-03-21,0.5779,1,,2017-04-18,1124,1.4319081029643677,1.431908102964365,True,
rank1_daily,750,002304,2014-03-21,2014-03-24,0.5693,1,,2017-04-19,1122,1.4214688158788622,1.4214688158788595,True,
rank1_daily,750,002304,2014-03-24,2014-03-25,0.5695,1,,2017-04-20,1122,1.6004631083540373,1.6004631083540346,True,
rank1_daily,750,002304,2014-04-02,2014-04-03,0.5674,1,,2017-05-02,1125,1.208709945410937,1.2087099454109347,True,
rank1_daily,750,002304,2014-04-03,2014-04-04,0.5703,1,,2017-05-03,1125,1.255926688792861,1.255926688792858,True,
rank1_daily,750,002304,2014-04-04,2014-04-08,0.5667,1,,2017-05-04,1122,1.2876376730279633,1.2876376730279606,True,
rank1_daily,750,002304,2014-04-08,2014-04-09,0.5679,1,,2017-05-05,1122,1.339525268523364,1.3395252685233614,True,
rank1_daily,750,002304,2014-04-09,2014-04-10,0.5563,1,,2017-05-08,1124,1.28018440130414,1.2801844013041372,True,
rank1_daily,750,002304,2014-04-10,2014-04-11,0.5644,1,,2017-05-09,1124,1.3183566996494074,1.3183566996494047,True,
rank1_daily,750,002304,2014-04-25,2014-04-28,0.4834,1,,2017-05-24,1122,1.335218813532331,1.3352188135323293,True,
rank1_daily,750,002304,2014-04-28,2014-04-29,0.5045,1,,2017-05-25,1122,1.3537054070004015,1.3537054070004007,True,
rank1_daily,750,002304,2014-05-09,2014-05-12,0.4941,1,,2017-06-07,1122,1.3574935403022956,1.3574935403022939,True,
rank1_daily,750,002304,2014-10-22,2014-10-23,0.6185,0,,2017-11-16,1120,1.7764640041734658,1.7764640041734667,True,
rank1_ma60_episode,750,002304,2014-02-13,2014-02-14,0.4833,0,2014-05-22,2017-03-10,1120,1.5934739527066224,1.5934739527066202,True,
rank1_ma60_episode,750,002304,2014-10-22,2014-10-23,0.6185,0,2014-10-23,2017-11-16,1120,1.7764640041734658,1.7764640041734667,True,
rank1_stop_episode,750,002304,2014-02-13,2014-02-14,0.4833,0,,2017-03-10,1120,1.5934739527066224,1.5934739527066202,True,
rank1_ma60_nonoverlap,750,002304,2014-02-13,2014-02-14,0.4833,0,2014-05-22,2017-03-10,1120,1.5934739527066224,1.5934739527066202,True,
rank1_daily,250,002466,2019-04-02,2019-04-03,0.3670,0,,2020-04-22,385,-0.47850060087594914,-0.372940592391545,True,
rank1_daily,250,002466,2019-04-03,2019-04-04,0.3662,1,,2020-04-23,385,-0.49190610150993797,-0.38905958562598253,True,
rank1_daily,250,002466,2019-04-04,2019-04-08,0.3680,1,,2020-04-24,382,-0.5024650605821928,-0.4017558507260598,True,
rank1_daily,250,002466,2019-04-08,2019-04-09,0.3721,1,,2020-04-27,384,-0.5061382328465978,-0.4061725331384085,True,
