扫描标签,策略,期末资产,滚动3年Calmar中位,滚动3年Calmar_P10,滚动3年Calmar_P90,滚动3年回撤中位,滚动3年年化中位,滚动3年为负的窗口占比,滚动窗口数,滚动5年年化中位,滚动5年年化P10,滚动5年回撤中位,滚动5年Calmar中位,滚动5年为负的窗口占比,滚动5年窗口数,滚动10年年化中位,滚动10年年化P10,滚动10年回撤中位,滚动10年为负的窗口占比,滚动10年窗口数,逐年收益中位,逐年收益均值,逐年最差,逐年最好,逐年为正比例,完整自然年数,总收益,年化,年化波动,最大回撤,回撤区间,Calmar,Sharpe,平均仓位,周期数,胜率,盈亏比,平均持有天数,买入笔数,卖出笔数,年均换手,累计手续费,手续费占初始本金,基准年化,强平次数,最低担保比例,滚动3年Sharpe中位,滚动3年年化P25,滚动5年年化P25,滚动5年年化最差,滚动5年Sharpe中位,持仓数中位,持仓数P25,单票权重中位,单票权重P90,单票权重最大,前三权重中位,前三权重P90,前三权重最大,单票超60%天数占比,单票超100%天数占比,前五赢家,前五赢家盈亏,前五赢家占正贡献,互不重叠5年块中位,互不重叠5年块数,前五赢家贡献
01020151101,trend_x1_w-0.5853_x1c_sma20_swap_corr0.85_tranche_sl1.1_cap0.1_sp_lot100_lrc_01020151101,15024007.086462,0.7867472211759609,0.25678986299967743,2.312378749597104,0.22651757215669344,0.16214053349841695,0.0,95,,,,,,,,,,,,,,,,,,4.008002362154,0.16200868794278867,0.18737825312517664,0.29303056940305283,2018-02-05~2019-01-03,0.5528729929878122,0.6906283036938139,0.9009070482215025,1911,0.3218210361067504,4.8332173308678925,26.49084249084249,7086,3538,9.732668521744982,277169.1477279997,0.09238971590933324,2.84%（同期超额 +13.36%）,,,,,,,,,,,,,,,,,,,,,,,
01020160501,trend_x1_w-0.5853_x1c_sma20_swap_corr0.85_tranche_sl1.1_cap0.1_sp_lot100_lrc_01020160501,16545201.020719498,0.9147408324083103,0.2445980888520264,2.2544908252044125,0.20349138112594156,0.17034718934551152,0.0,89,,,,,,,,,,,,,,,,,,4.5150670069064995,0.18173581579439468,0.18767340155867543,0.2953031262401543,2018-02-05~2019-01-03,0.6154212388750623,0.7946563110059581,0.9141564816263117,1810,0.3243093922651934,4.977160295563815,27.393370165745857,6728,3381,9.491493990641082,288916.98206050065,0.09630566068683355,3.78%（同期超额 +14.40%）,,,,,,,,,,,,,,,,,,,,,,,
01020161101,trend_x1_w-0.5853_x1c_sma20_swap_corr0.85_tranche_sl1.1_cap0.1_sp_lot100_lrc_01020161101,15180603.656750496,0.927975406083029,0.27256875687032595,2.19504157400866,0.16149920959977682,0.1704749300971098,0.0,83,,,,,,,,,,,,,,,,,,4.060201218916832,0.18133874555687646,0.1893545197580194,0.2930686114513683,2018-02-05~2019-01-03,0.6187586744920575,0.78550426421886,0.9200608571705412,1736,0.3162442396313364,5.140340240013471,27.55126728110599,6315,3140,9.434969047996264,264319.4056695,0.0881064685565,3.50%（同期超额 +14.63%）,,,,,,,,,,,,,,,,,,,,,,,
01020170501,trend_x1_w-0.5853_x1c_sma20_swap_corr0.85_tranche_sl1.1_cap0.1_sp_lot100_lrc_01020170501,13324999.663374998,0.879777909389861,0.22126928044187372,2.19513053584629,0.1637611351971472,0.16549728190280244,0.0,77,,,,,,,,,,,,,,,,,,3.4416665544583323,0.17524728166818182,0.19277302822785952,0.29467562147130744,2018-02-05~2019-01-03,0.5947125208158615,0.7399755045697239,0.9296838921696486,1664,0.33533653846153844,4.831211803709264,27.225360576923077,5648,2825,9.005734410776551,215528.15926500064,0.07184271975500021,3.47%（同期超额 +14.06%）,,,,,,,,,,,,,,,,,,,,,,,
01020171101,trend_x1_w-0.5853_x1c_sma20_swap_corr0.85_tranche_sl1.1_cap0.1_sp_lot100_lrc_01020171101,9624579.649571,0.8535669004493328,0.3470996879721377,2.409534002493566,0.15818239113852528,0.17068503787493639,0.0,70,,,,,,,,,,,,,,,,,,2.2081932165236666,0.1429346584916633,0.18727854633615482,0.2731619477470666,2018-02-05~2019-01-14,0.5232597719797092,0.5891475441921719,0.8842208835711812,1653,0.3133696309739867,4.933406063125614,25.683605565638235,5749,2724,9.530965517887537,160696.0776090003,0.053565359203000096,1.86%（同期超额 +12.43%）,,,,,,,,,,,,,,,,,,,,,,,
01020180501,trend_x1_w-0.5853_x1c_sma20_swap_corr0.85_tranche_sl1.1_cap0.1_sp_lot100_lrc_01020180501,9525308.338516,0.8912804585746217,0.5394889778558503,2.2648542375134433,0.15845090877225698,0.1722643002338331,0.0,64,,,,,,,,,,,,,,,,,,2.1751027795053335,0.15064199165640546,0.1863254787676036,0.26791222000484616,2019-04-10~2020-03-23,0.5622811518402578,0.633525965419881,0.90502283741958,1538,0.31209362808842656,5.0227100938074285,26.366059817945384,5302,2456,9.27786179654535,154040.9921639996,0.05134699738799986,2.72%（同期超额 +12.34%）,,,,,,,,,,,,,,,,,,,,,,,
01020181101,trend_x1_w-0.5853_x1c_sma20_swap_corr0.85_tranche_sl1.1_cap0.1_sp_lot100_lrc_01020181101,10420335.919210002,0.9299110001556714,0.6314802933623929,2.285667971063132,0.16102822976353048,0.17370886793150841,0.0,58,,,,,,,,,,,,,,,,,,2.473445306403334,0.17489117332185677,0.18933395809140294,0.2679773786814248,2019-04-10~2020-03-23,0.652634092408859,0.7515356036412991,0.9362184194324494,1539,0.31643924626380765,5.2474167705453905,25.83885640025991,5001,2334,9.12826002057381,157187.88308,0.05239596102666667,5.18%（同期超额 +12.31%）,,,,,,,,,,,,,,,,,,,,,,,
01020190501,trend_x1_w-0.5853_x1c_sma20_swap_corr0.85_tranche_sl1.1_cap0.1_sp_lot100_lrc_01020190501,10373255.633747999,0.9947618339769915,0.7568775908232914,2.457399146352975,0.17305731420788195,0.17592820173911794,0.0,52,,,,,,,,,,,,,,,,,,2.4577518779159995,0.18720860878217493,0.1835986706435425,0.19876250953366625,2020-01-14~2020-03-19,0.9418708247415526,0.8421011187194833,0.9158118249642196,1463,0.3144224196855776,5.5614855761639905,25.247436773752565,4843,2269,9.38017909784629,150833.60631200016,0.05027786877066672,3.41%（同期超额 +15.31%）,,,,,,,,,,,,,,,,,,,,,,,
01020191101,trend_x1_w-0.5853_x1c_sma20_swap_corr0.85_tranche_sl1.1_cap0.1_sp_lot100_lrc_01020191101,9986253.717570001,1.0568877978562958,0.8004931436208768,2.3018507370487726,0.16088090882762918,0.17223429959893632,0.0,46,,,,,,,,,,,,,,,,,,2.3287512391900003,0.19566805325844538,0.18648074232641362,0.1768078181036844,2020-01-02~2020-03-19,1.106670821217311,0.8744500283851034,0.9440809400032877,1441,0.32546842470506593,4.931733944855658,24.359472588480223,4763,2216,9.859779135547823,151742.92200000046,0.05058097400000015,2.59%（同期超额 +16.98%）,,,,,,,,,,,,,,,,,,,,,,,
01020200501,trend_x1_w-0.5853_x1c_sma20_swap_corr0.85_tranche_sl1.1_cap0.1_sp_lot100_lrc_01020200501,11201560.705734,1.1202508694268953,0.8610409865030129,2.493678356833686,0.16265763649771225,0.18221735870548605,0.0,40,,,,,,,,,,,,,,,,,,2.7338535685779997,0.2355101015479295,0.1879890678554189,0.16265763649771225,2022-07-05~2022-12-23,1.4478883784300032,1.0793720136223477,0.9659546477673577,1311,0.3142639206712433,5.735494949819109,25.325705568268496,4267,1967,9.672948625619062,157017.5036259999,0.0523391678753333,2.87%（同期超额 +20.68%）,,,,,,,,,,,,,,,,,,,,,,,
01020201101,trend_x1_w-0.5853_x1c_sma20_swap_corr0.85_tranche_sl1.1_cap0.1_sp_lot100_lrc_01020201101,7914693.225038001,1.0039179198386141,0.695255467441209,2.449664663101191,0.16812383363708827,0.16878252934023885,0.0,34,,,,,,,,,,,,,,,,,,1.638231075012667,0.18421022804298692,0.18057706687092434,0.16812383363708827,2022-07-05~2022-12-23,1.0956818201078065,0.8395875945505273,0.9588464801621172,1191,0.3165407220822838,5.407412228001208,25.832073887489504,3777,1819,9.367595467963058,107744.2192719999,0.0359147397573333,-0.10%（同期超额 +18.52%）,,,,,,,,,,,,,,,,,,,,,,,
01520091101,trend_x1_w-0.5853_x1c_sma20_swap_corr0.85_tranche_sl1.1_cap0.15_sp_lot100_lrc_01520091101,54840183.78642851,0.981657324353979,0.2819941758001931,1.933824754990957,0.2168122120122693,0.2023104703814229,0.011904761904761904,168,,,,,,,,,,,,,,,,,,17.280061262142837,0.19009700636562177,0.2055236991348524,0.35896034823387657,2018-02-05~2019-01-02,0.5295766156371294,0.7663205955846666,0.8408478786084688,2343,0.3333333333333333,5.316645277721146,25.240717029449424,8959,4542,8.852574061793018,899653.9885014979,0.29988466283383264,1.96%（同期超额 +17.05%）,,,,,,,,,,,,,,,,,,,,,,,
01520100501,trend_x1_w-0.5853_x1c_sma20_swap_corr0.85_tranche_sl1.1_cap0.15_sp_lot100_lrc_01520100501,55607417.07121451,1.0372546668686673,0.3952778523586786,1.7614178520014523,0.21899680848893333,0.20769794435752642,0.0,161,,,,,,,,,,,,,,,,,,17.53580569040484,0.19758947956414352,0.20591464002733073,0.3590632428231748,2018-02-05~2019-01-02,0.5502915809776968,0.8012519979366541,0.8553397675495045,2293,0.3379851722634104,5.260704445750994,25.69908416921064,8807,4398,8.684642754723649,895925.146585501,0.29864171552850033,2.76%（同期超额 +17.00%）,,,,,,,,,,,,,,,,,,,,,,,
01520101101,trend_x1_w-0.5853_x1c_sma20_swap_corr0.85_tranche_sl1.1_cap0.15_sp_lot100_lrc_01520101101,55307594.92157249,1.0852111498400856,0.3523155343741419,2.300951564096229,0.23332684867353837,0.2382485121956739,0.0,156,,,,,,,,,,,,,,,,,,17.4358649738575,0.20384130528414257,0.21156054548129044,0.3585027946997116,2018-02-05~2019-01-02,0.5685905613508082,0.809420027050595,0.8683151870403021,2182,0.34555453712190654,6.022269898128722,26.553620531622364,8389,4228,7.980708819767182,751681.4522874978,0.2505604840958326,1.94%（同期超额 +18.45%）,,,,,,,,,,,,,,,,,,,,,,,
01520110501,trend_x1_w-0.5853_x1c_sma20_swap_corr0.85_tranche_sl1.1_cap0.15_sp_lot100_lrc_01520110501,49998529.501476005,1.0152879679635434,0.3632894924689854,1.9665479494883882,0.24584641459710666,0.21743669338161875,0.0,149,,,,,,,,,,,,,,,,,,15.666176500492,0.20319575678863333,0.21250626076240703,0.3584925473774899,2018-02-05~2019-01-02,0.5668060836273668,0.8027800844019857,0.8800676045815561,2374,0.33993260320134794,5.12019537890172,24.31044650379107,8849,4412,9.517237170255001,855785.6806140023,0.28526189353800074,2.53%（同期超额 +17.79%）,,,,,,,,,,,,,,,,,,,,,,,
01520111101,trend_x1_w-0.5853_x1c_sma20_swap_corr0.85_tranche_sl1.1_cap0.15_sp_lot100_lrc_01520111101,50818391.55742949,0.8914760671219624,0.36955073437298214,1.7283445552723582,0.25696638842102193,0.2096929805616774,0.0,143,,,,,,,,,,,,,,,,,,15.939463852476496,0.21218988832747288,0.2156099256144824,0.35920592243268457,2018-02-05~2019-01-02,0.5907193480843496,0.8329390447949401,0.9047134905185258,2298,0.33768494342906874,5.0064580138453145,25.02436901653612,8673,4281,9.54446900155635,873100.7628604976,0.29103358762016585,3.84%（同期超额 +17.38%）,,,,,,,,,,,,,,,,,,,,,,,
01520120501,trend_x1_w-0.5853_x1c_sma20_swap_corr0.85_tranche_sl1.1_cap0.15_sp_lot100_lrc_01520120501,57744791.61496001,1.005742699631551,0.38318754139562594,1.8271451298239099,0.26101507889358355,0.21832533558993195,0.0,137,,,,,,,,,,,,,,,,,,18.248263871653336,0.23123400055865195,0.21612747895700993,0.3591353971800192,2018-02-05~2019-01-02,0.6438630176093287,0.9190596155536731,0.9160213470315344,2233,0.3336318853560233,5.561895825398445,25.11240483654277,8279,4116,9.005808553272505,905050.6140899992,0.30168353802999975,4.01%（同期超额 +19.11%）,,,,,,,,,,,,,,,,,,,,,,,
01520121101,trend_x1_w-0.5853_x1c_sma20_swap_corr0.85_tranche_sl1.1_cap0.15_sp_lot100_lrc_01520121101,58994193.563963525,0.9953246882982181,0.3485866084773136,1.896760069807204,0.26334331584775716,0.22124969379328885,0.0,131,,,,,,,,,,,,,,,,,,18.66473118798784,0.24278469363412847,0.21789021065307046,0.3606607757197766,2018-02-05~2019-01-02,0.6731663379517749,0.9646359520527121,0.9296711247957592,2177,0.3491042719338539,4.97150963658049,25.268259072117594,7895,3952,9.032439962613793,944948.759006497,0.31498291966883235,5.35%（同期超额 +18.93%）,,,,,,,,,,,,,,,,,,,,,,,
01520130501,trend_x1_w-0.5853_x1c_sma20_swap_corr0.85_tranche_sl1.1_cap0.15_sp_lot100_lrc_01520130501,46577334.82960949,1.061491807873321,0.33037465911064495,1.885506939457197,0.2514220758761543,0.21872364177804737,0.0,125,,,,,,,,,,,,,,,,,,14.525778276536498,0.23043296000022928,0.2174232790626995,0.3592491592514504,2018-02-05~2019-01-02,0.6414293647349683,0.9098979557995779,0.9208344869739475,2106,0.3452041785375119,5.380136886295924,25.433048433048434,7646,3815,8.945462927416223,702661.8797904972,0.2342206265968324,5.04%（同期超额 +18.00%）,,,,,,,,,,,,,,,,,,,,,,,
01520131101,trend_x1_w-0.5853_x1c_sma20_swap_corr0.85_tranche_sl1.1_cap0.15_sp_lot100_lrc_01520131101,40487668.43724652,1.257422431583167,0.29122170687407223,2.102195013222604,0.2533393765534018,0.22208835227068668,0.0,119,,,,,,,,,,,,,,,,,,12.495889479082171,0.2268344220012617,0.2185866030706837,0.3592193676198423,2018-02-05~2019-01-02,0.6314648998584006,0.8885926970584507,0.9270905254549188,1971,0.34906139015728055,5.4609680531482265,26.248097412480973,7179,3566,8.446817931362483,577047.6143334988,0.19234920477783293,5.46%（同期超额 +17.22%）,,,,,,,,,,,,,,,,,,,,,,,
01520140501,trend_x1_w-0.5853_x1c_sma20_swap_corr0.85_tranche_sl1.1_cap0.15_sp_lot100_lrc_01520140501,40369823.614938505,1.0385400040593815,0.270627338368298,1.9283350669144657,0.2537356830616495,0.21035736575176323,0.0,113,,,,,,,,,,,,,,,,,,12.456607871646169,0.2368368846327995,0.21578163255731678,0.3613857434904205,2018-02-05~2019-01-02,0.6553575753855866,0.9464981767653994,0.933030053991468,1924,0.35343035343035345,5.413393967596447,26.365384615384617,7078,3472,8.47572353965698,569237.3773314991,0.18974579244383305,6.57%（同期超额 +17.12%）,,,,,,,,,,,,,,,,,,,,,,,
01520141101,trend_x1_w-0.5853_x1c_sma20_swap_corr0.85_tranche_sl1.1_cap0.15_sp_lot100_lrc_01520141101,38591429.026035495,1.0277413031012965,0.23829039250087036,1.9576214504385663,0.21494662176610113,0.20378184758829265,0.0,107,,,,,,,,,,,,,,,,,,11.863809675345165,0.24340450791834045,0.2237288038582219,0.358923587612744,2018-02-05~2019-01-02,0.6781513289144948,0.9422324772007924,0.943528171140187,1865,0.3490616621983914,5.252916925107693,26.0857908847185,6723,3379,8.73542363345427,565363.3843045003,0.18845446143483344,5.48%（同期超额 +18.86%）,,,,,,,,,,,,,,,,,,,,,,,
01520150501,trend_x1_w-0.5853_x1c_sma20_swap_corr0.85_tranche_sl1.1_cap0.15_sp_lot100_lrc_01520150501,19836008.060723994,1.029959752546669,0.26293924220153203,2.14332033104176,0.21289311730017613,0.19890132181669995,0.0,101,,,,,,,,,,,,,,,,,,5.612002686907998,0.18318199919477274,0.21024586143751314,0.358729920490936,2018-02-05~2019-01-02,0.5106404253765088,0.7162187894085571,0.9118837737547034,1855,0.3266846361185984,5.204070769426985,24.909973045822102,6775,3303,9.18710199850423,310780.0880159999,0.10359336267199996,-0.18%（同期超额 +18.49%）,,,,,,,,,,,,,,,,,,,,,,,
01520151101,trend_x1_w-0.5853_x1c_sma20_swap_corr0.85_tranche_sl1.1_cap0.15_sp_lot100_lrc_01520151101,20374992.423591007,1.0747363416950646,0.2285669200395186,2.048157161013957,0.19973494721590845,0.19909104440988412,0.0,95,,,,,,,,,,,,,,,,,,5.7916641411970025,0.19547622811440868,0.2069319516166632,0.35913737163150294,2018-02-05~2019-01-02,0.5442937537421734,0.787100609664647,0.9410513406555312,1799,0.3368538076709283,5.293023350949261,25.28904947192885,6541,3175,8.764494128370915,302955.6048690004,0.10098520162300012,2.84%（同期超额 +16.71%）,,,,,,,,,,,,,,,,,,,,,,,
01520160501,trend_x1_w-0.5853_x1c_sma20_swap_corr0.85_tranche_sl1.1_cap0.15_sp_lot100_lrc_01520160501,24151686.967648998,1.3315135289499502,0.20295194183444318,2.3417489861210297,0.21433204122430993,0.2251782826895461,0.0,89,,,,,,,,,,,,,,,,,,7.050562322549666,0.22626917188815177,0.21230567132083136,0.3582183709616995,2018-02-05~2019-01-02,0.6316515015148241,0.9122187261669782,0.9584487920386117,1656,0.3496376811594203,5.950315390631456,26.363526570048307,5758,2884,7.935583636123681,309401.4957010005,0.1031338319003335,3.78%（同期超额 +18.85%）,,,,,,,,,,,,,,,,,,,,,,,
01520161101,trend_x1_w-0.5853_x1c_sma20_swap_corr0.85_tranche_sl1.1_cap0.15_sp_lot100_lrc_01520161101,18855904.692541495,1.1246707498251574,0.20006195798448037,2.1650159470063217,0.16519889382358566,0.19663945800626603,0.0,83,,,,,,,,,,,,,,,,,,5.285301564180498,0.20795860734152338,0.2094944123118389,0.3583980640613674,2018-02-05~2019-01-02,0.58024478420708,0.8370564282290202,0.9578228821499798,1590,0.340251572327044,5.381239910684698,26.874842767295597,5541,2711,8.445157277537904,263757.2570284989,0.08791908567616631,3.50%（同期超额 +17.30%）,,,,,,,,,,,,,,,,,,,,,,,
01520170501,trend_x1_w-0.5853_x1c_sma20_swap_corr0.85_tranche_sl1.1_cap0.15_sp_lot100_lrc_01520170501,19247576.028410498,1.357012086896386,0.23117563567205152,2.4640006366644975,0.15753419146111303,0.23991289153788076,0.0,77,,,,,,,,,,,,,,,,,,5.415858676136833,0.22299795117332066,0.21812267307523595,0.35167532356986797,2018-02-05~2019-01-02,0.6341017871531645,0.8728940721802443,0.9634775678250608,1533,0.3333333333333333,6.311930402840984,25.86627527723418,5001,2457,8.12538686726599,243849.48001950025,0.08128316000650009,3.47%（同期超额 +18.83%）,,,,,,,,,,,,,,,,,,,,,,,
01520171101,trend_x1_w-0.5853_x1c_sma20_swap_corr0.85_tranche_sl1.1_cap0.15_sp_lot100_lrc_01520171101,10900778.381206002,1.2908192940264582,0.45898371174521363,2.0621178086167915,0.15452835615996663,0.20937055427495366,0.0,70,,,,,,,,,,,,,,,,,,2.633592793735334,0.1593615790912415,0.20117932720157128,0.33794308755521885,2018-01-26~2019-01-14,0.47156336365424933,0.6300926542337776,0.9051783426793318,1621,0.3053670573719926,5.112653358497596,23.53177051202961,5725,2644,9.806527441378856,178532.490544,0.05951083018133333,1.86%（同期超额 +14.07%）,,,,,,,,,,,,,,,,,,,,,,,
01520180501,trend_x1_w-0.5853_x1c_sma20_swap_corr0.85_tranche_sl1.1_cap0.15_sp_lot100_lrc_01520180501,11551855.565669999,1.1745342182767633,0.791166896940133,2.169434320478893,0.16506697285469496,0.21353766157564769,0.0,64,,,,,,,,,,,,,,,,,,2.8506185218899995,0.17791703961201977,0.20083171542521056,0.2497687840562236,2018-06-13~2019-01-14,0.7123269638529777,0.723576335871601,0.9220990316521637,1520,0.30657894736842106,5.664068498640968,24.207236842105264,5161,2399,9.016315642649745,169617.3609399998,0.05653912031333327,2.72%（同期超额 +15.07%）,,,,,,,,,,,,,,,,,,,,,,,
01520181101,trend_x1_w-0.5853_x1c_sma20_swap_corr0.85_tranche_sl1.1_cap0.15_sp_lot100_lrc_01520181101,13595093.825126002,1.3876587878802082,0.9892203969914161,2.2041908150842127,0.14724848886012587,0.23143707741368658,0.0,58,,,,,,,,,,,,,,,,,,3.531697941708667,0.21604141926756015,0.20331283684524246,0.24840782878092849,2019-04-10~2020-03-23,0.8697045512928968,0.9022620473755633,0.9457875228397169,1426,0.3141654978962132,6.14458327169645,25.018232819074335,4765,2217,8.774726838550976,177241.7973639998,0.05908059912133327,5.18%（同期超额 +16.42%）,,,,,,,,,,,,,,,,,,,,,,,
01520190501,trend_x1_w-0.5853_x1c_sma20_swap_corr0.85_tranche_sl1.1_cap0.15_sp_lot100_lrc_01520190501,12119915.185541999,1.3878471581048548,1.0042606094848996,2.068102019999321,0.150026831992484,0.2115917894727697,0.0,52,,,,,,,,,,,,,,,,,,3.0399717285139998,0.21304094432110343,0.1963585772566152,0.1973616152440013,2020-01-10~2020-03-19,1.0794446734625551,0.9189360811443068,0.9325596400981053,1380,0.3188405797101449,5.572987439988263,24.02391304347826,4630,2149,9.28376637030202,170572.2579280004,0.05685741930933347,3.41%（同期超额 +17.90%）,,,,,,,,,,,,,,,,,,,,,,,
01520191101,trend_x1_w-0.5853_x1c_sma20_swap_corr0.85_tranche_sl1.1_cap0.15_sp_lot100_lrc_01520191101,12243152.816324,1.3747272594690587,0.9653416613138496,2.167290766148559,0.15412785030399678,0.21450012659735995,0.0,46,,,,,,,,,,,,,,,,,,3.0810509387746663,0.23242436338580807,0.20120722034597163,0.20257707590264507,2020-01-02~2020-03-19,1.1473379322421806,0.9931273848144034,0.9636379054956964,1318,0.3141122913505311,5.754979895931817,24.43474962063733,4338,1966,9.318110996557717,166340.27954600003,0.05544675984866668,2.59%（同期超额 +20.65%）,,,,,,,,,,,,,,,,,,,,,,,
01520200501,trend_x1_w-0.5853_x1c_sma20_swap_corr0.85_tranche_sl1.1_cap0.15_sp_lot100_lrc_01520200501,13066108.121714,1.3492080097886074,0.9577034882530417,2.200505865808214,0.15411425523936917,0.20364880994272638,0.0,40,,,,,,,,,,,,,,,,,,3.355369373904667,0.266427486331027,0.20105917600943465,0.15411425523936917,2022-07-05~2022-12-23,1.7287660114063665,1.1629786221854248,0.976564144563491,1213,0.31574608408903543,6.44714428248075,24.492168178070898,3887,1739,8.836304598637849,158251.80955599956,0.052750603185333186,2.87%（同期超额 +23.77%）,,,,,,,,,,,,,,,,,,,,,,,
01520201101,trend_x1_w-0.5853_x1c_sma20_swap_corr0.85_tranche_sl1.1_cap0.15_sp_lot100_lrc_01520201101,9667916.016548,1.537934146181171,1.1483704998562743,2.4170736424707537,0.13838323275702136,0.2128242989159599,0.0,34,,,,,,,,,,,,,,,,,,2.2226386721826668,0.22623589318448567,0.2005956778180793,0.13838323275702136,2022-06-14~2022-12-23,1.6348504705170417,0.9653045990465294,0.9768628556481603,1115,0.3147982062780269,6.890335137359642,24.525560538116594,3456,1619,8.442314980090798,109942.72829200001,0.03664757609733334,-0.10%（同期超额 +22.72%）,,,,,,,,,,,,,,,,,,,,,,,
01720091101,trend_x1_w-0.5853_x1c_sma20_swap_corr0.85_tranche_sl1.1_cap0.17_sp_lot100_lrc_01720091101,66343268.62431602,1.0549563866494003,0.346997672513596,1.8609961716982089,0.21127040273581799,0.22251344083314362,0.011904761904761904,168,,,,,,,,,,,,,,,,,,21.114422874772007,0.20374725282171569,0.2123039425219509,0.3692309733682698,2018-02-05~2019-01-02,0.5518151713087699,0.8061427779005201,0.8525969253971354,2291,0.34526407682234833,5.456572365247209,25.116542994325624,8667,4389,8.343110725977064,1006482.1541640005,0.3354940513880002,1.96%（同期超额 +18.41%）,,,,,,,,,,,,,,,,,,,,,,,
