cohort,arm,method,horizon,code,n,median
old_rank1_filter,MA20_1,ma60_nonoverlap,750,000568,1,1.9731203017687413
old_rank1_filter,MA20_1,ma60_nonoverlap,750,000651,3,1.4929475941679118
old_rank1_filter,MA20_1,ma60_nonoverlap,750,000786,1,1.427391552478091
old_rank1_filter,MA20_1,ma60_nonoverlap,750,000792,2,-0.3958839856641854
old_rank1_filter,MA20_1,ma60_nonoverlap,750,000858,1,2.304369815837074
old_rank1_filter,MA20_1,ma60_nonoverlap,750,000933,1,-0.16455569129944791
old_rank1_filter,MA20_1,ma60_nonoverlap,750,002001,1,0.396093639977541
old_rank1_filter,MA20_1,ma60_nonoverlap,750,002024,1,0.4718779463724374
old_rank1_filter,MA20_1,ma60_nonoverlap,750,002128,3,0.8339161271555302
old_rank1_filter,MA20_1,ma60_nonoverlap,750,002152,1,0.8251902803734186
old_rank1_filter,MA20_1,ma60_nonoverlap,750,002304,1,1.5934739527066224
old_rank1_filter,MA20_1,ma60_nonoverlap,750,002466,1,1.6948798577891444
old_rank1_filter,MA20_1,ma60_nonoverlap,750,002508,1,0.7881794018576036
old_rank1_filter,MA20_1,ma60_nonoverlap,750,600000,1,-0.20808217404192353
old_rank1_filter,MA20_1,ma60_nonoverlap,750,600009,1,1.9162990993486897
old_rank1_filter,MA20_1,ma60_nonoverlap,750,600031,2,0.07760674048532074
old_rank1_filter,MA20_1,ma60_nonoverlap,750,600066,2,0.7364047614220851
old_rank1_filter,MA20_1,ma60_nonoverlap,750,600188,1,0.18148972288396203
old_rank1_filter,MA20_1,ma60_nonoverlap,750,600271,1,2.1160859295595555
old_rank1_filter,MA20_1,ma60_nonoverlap,750,600309,3,1.0987826792003803
old_rank1_filter,MA20_1,ma60_nonoverlap,750,600519,1,2.1240252993979043
old_rank1_filter,MA20_1,ma60_nonoverlap,750,600566,1,0.33537793429607365
old_rank1_filter,MA20_1,ma60_nonoverlap,750,600585,3,0.62210590429431
old_rank1_filter,MA20_1,ma60_nonoverlap,750,600660,1,1.1657102673398336
old_rank1_filter,MA20_1,ma60_nonoverlap,750,600690,2,0.710712927582695
old_rank1_filter,MA20_1,ma60_nonoverlap,750,600809,1,0.4226115160106889
old_rank1_filter,MA20_1,ma60_nonoverlap,750,600897,2,0.6258561628158525
old_rank1_filter,MA20_1,ma60_nonoverlap,750,600938,1,0.945282381742196
old_rank1_filter,MA20_1,ma60_nonoverlap,750,601009,1,0.30348407370841657
old_rank1_filter,MA20_1,ma60_nonoverlap,750,601077,1,1.1995287396525462
old_rank1_filter,MA20_1,ma60_nonoverlap,750,601088,3,0.08432073653501915
old_rank1_filter,MA20_1,ma60_nonoverlap,750,601169,1,0.5790884299164267
old_rank1_filter,MA20_1,ma60_nonoverlap,750,601225,2,1.3722496996588682
old_rank1_filter,MA20_1,ma60_nonoverlap,750,601288,1,1.9817387384576808
old_rank1_filter,MA20_1,ma60_nonoverlap,750,601328,1,0.809481215627575
old_rank1_filter,MA20_1,ma60_nonoverlap,750,601398,1,0.29610203256288026
old_rank1_filter,MA20_1,ma60_nonoverlap,750,601818,1,0.2529429033672175
old_rank1_filter,MA20_1,ma60_nonoverlap,750,601825,1,0.9130948784929693
old_rank1_filter,MA20_1,ma60_nonoverlap,750,601988,1,1.1329037242818334
old_rank1_filter,MA20_1,stop_episode,250,000001,2,0.12707689590548288
old_rank1_filter,MA20_1,stop_episode,250,000022,2,0.44397237636690046
old_rank1_filter,MA20_1,stop_episode,250,000063,1,0.26560149598753013
old_rank1_filter,MA20_1,stop_episode,250,000333,2,1.2601708076495246
old_rank1_filter,MA20_1,stop_episode,250,000338,8,-0.002336105256807275
old_rank1_filter,MA20_1,stop_episode,250,000568,1,0.4830799917463373
old_rank1_filter,MA20_1,stop_episode,250,000651,1,0.5208590803942073
old_rank1_filter,MA20_1,stop_episode,250,000661,1,-0.24505677973319961
old_rank1_filter,MA20_1,stop_episode,250,000786,1,0.471763072208389
old_rank1_filter,MA20_1,stop_episode,250,000792,9,-0.24595063995848743
old_rank1_filter,MA20_1,stop_episode,250,000858,1,0.335950432329958
old_rank1_filter,MA20_1,stop_episode,250,000933,2,-0.11780253605563085
old_rank1_filter,MA20_1,stop_episode,250,000951,1,0.3028151856123169
old_rank1_filter,MA20_1,stop_episode,250,002001,3,-0.055137740074564956
old_rank1_filter,MA20_1,stop_episode,250,002024,3,0.5254906383938642
old_rank1_filter,MA20_1,stop_episode,250,002128,7,0.17806113095426235
old_rank1_filter,MA20_1,stop_episode,250,002152,3,0.2953573475596314
old_rank1_filter,MA20_1,stop_episode,250,002158,2,0.3629714902397132
old_rank1_filter,MA20_1,stop_episode,250,002236,1,0.06555300162987954
old_rank1_filter,MA20_1,stop_episode,250,002304,1,0.6834243324401266
old_rank1_filter,MA20_1,stop_episode,250,002466,5,1.4518142801404608
old_rank1_filter,MA20_1,stop_episode,250,002508,2,0.5606068557101747
old_rank1_filter,MA20_1,stop_episode,250,002532,1,0.37329829024234695
old_rank1_filter,MA20_1,stop_episode,250,002648,2,0.13539624737365552
old_rank1_filter,MA20_1,stop_episode,250,300059,1,1.1878793814025754
old_rank1_filter,MA20_1,stop_episode,250,300750,1,1.0534767254792161
old_rank1_filter,MA20_1,stop_episode,250,600000,1,-0.21379269391027245
old_rank1_filter,MA20_1,stop_episode,250,600009,1,1.0710910679250452
old_rank1_filter,MA20_1,stop_episode,250,600031,5,0.10662573548222043
old_rank1_filter,MA20_1,stop_episode,250,600036,1,0.4058307424525973
old_rank1_filter,MA20_1,stop_episode,250,600066,2,0.278390067581078
old_rank1_filter,MA20_1,stop_episode,250,600176,2,0.2904880356881929
old_rank1_filter,MA20_1,stop_episode,250,600188,2,-0.06226897467064685
old_rank1_filter,MA20_1,stop_episode,250,600271,3,0.4391338151870303
old_rank1_filter,MA20_1,stop_episode,250,600309,5,0.10583823683336302
old_rank1_filter,MA20_1,stop_episode,250,600426,1,0.6488839328081166
old_rank1_filter,MA20_1,stop_episode,250,600519,1,0.3615331542244409
old_rank1_filter,MA20_1,stop_episode,250,600566,1,-0.16009683007510156
old_rank1_filter,MA20_1,stop_episode,250,600585,4,0.19890218881449329
old_rank1_filter,MA20_1,stop_episode,250,600660,3,0.09313047319938916
old_rank1_filter,MA20_1,stop_episode,250,600690,1,0.6600166131112426
old_rank1_filter,MA20_1,stop_episode,250,600809,1,0.2518318991984674
old_rank1_filter,MA20_1,stop_episode,250,600897,3,0.033451787424830126
old_rank1_filter,MA20_1,stop_episode,250,600919,1,0.18510904218937707
old_rank1_filter,MA20_1,stop_episode,250,600938,4,0.3452332231171713
old_rank1_filter,MA20_1,stop_episode,250,601009,1,0.13179916317991625
old_rank1_filter,MA20_1,stop_episode,250,601077,2,0.16839035268521696
old_rank1_filter,MA20_1,stop_episode,250,601088,5,-0.057968345271523836
old_rank1_filter,MA20_1,stop_episode,250,601166,4,0.3702852461624304
old_rank1_filter,MA20_1,stop_episode,250,601169,3,0.023117458460605533
old_rank1_filter,MA20_1,stop_episode,250,601187,1,0.35042649272735016
old_rank1_filter,MA20_1,stop_episode,250,601225,2,0.355578339788866
old_rank1_filter,MA20_1,stop_episode,250,601229,3,0.3448591785103057
old_rank1_filter,MA20_1,stop_episode,250,601288,3,0.3117868955411345
old_rank1_filter,MA20_1,stop_episode,250,601328,1,0.18656703436879396
old_rank1_filter,MA20_1,stop_episode,250,601398,2,0.13386743201705764
old_rank1_filter,MA20_1,stop_episode,250,601818,3,0.11965869747813085
old_rank1_filter,MA20_1,stop_episode,250,601825,2,-0.008352213781840978
old_rank1_filter,MA20_1,stop_episode,250,601838,3,0.16389246528614887
old_rank1_filter,MA20_1,stop_episode,250,601916,1,0.028816041455446362
old_rank1_filter,MA20_1,stop_episode,250,601939,1,0.3284161829216772
old_rank1_filter,MA20_1,stop_episode,250,601988,2,0.29719746001381586
old_rank1_filter,MA20_1,stop_episode,250,603529,1,0.10043381643124882
old_rank1_filter,MA20_1,stop_episode,750,000022,2,1.1217990044067243
old_rank1_filter,MA20_1,stop_episode,750,000333,2,3.173675032514348
old_rank1_filter,MA20_1,stop_episode,750,000338,8,0.08189624242020288
old_rank1_filter,MA20_1,stop_episode,750,000568,1,1.9731203017687413
old_rank1_filter,MA20_1,stop_episode,750,000651,1,1.4929475941679118
old_rank1_filter,MA20_1,stop_episode,750,000786,1,1.427391552478091
old_rank1_filter,MA20_1,stop_episode,750,000792,6,-0.36140664543397694
old_rank1_filter,MA20_1,stop_episode,750,000858,1,2.304369815837074
old_rank1_filter,MA20_1,stop_episode,750,000933,2,0.7032209690914997
old_rank1_filter,MA20_1,stop_episode,750,002001,3,0.6277431007993419
old_rank1_filter,MA20_1,stop_episode,750,002024,3,0.5280872793974452
old_rank1_filter,MA20_1,stop_episode,750,002128,7,0.26518339642159217
old_rank1_filter,MA20_1,stop_episode,750,002152,3,0.8251902803734186
old_rank1_filter,MA20_1,stop_episode,750,002304,1,1.5934739527066224
old_rank1_filter,MA20_1,stop_episode,750,002466,5,1.6948798577891444
old_rank1_filter,MA20_1,stop_episode,750,002508,2,0.8202804104387291
old_rank1_filter,MA20_1,stop_episode,750,600000,1,-0.20808217404192353
old_rank1_filter,MA20_1,stop_episode,750,600009,1,1.9162990993486897
old_rank1_filter,MA20_1,stop_episode,750,600031,5,0.4251443834337474
old_rank1_filter,MA20_1,stop_episode,750,600066,2,1.4978308603228965
old_rank1_filter,MA20_1,stop_episode,750,600188,2,0.14033563636381052
old_rank1_filter,MA20_1,stop_episode,750,600271,3,1.973085485567462
old_rank1_filter,MA20_1,stop_episode,750,600309,5,1.0953364127068586
old_rank1_filter,MA20_1,stop_episode,750,600519,1,2.1240252993979043
old_rank1_filter,MA20_1,stop_episode,750,600566,1,0.33537793429607365
old_rank1_filter,MA20_1,stop_episode,750,600585,4,1.148978717757866
old_rank1_filter,MA20_1,stop_episode,750,600660,3,1.1657102673398336
old_rank1_filter,MA20_1,stop_episode,750,600690,1,0.9751125462770998
old_rank1_filter,MA20_1,stop_episode,750,600809,1,0.4226115160106889
old_rank1_filter,MA20_1,stop_episode,750,600897,3,0.5030569387368298
old_rank1_filter,MA20_1,stop_episode,750,600938,4,1.0699195167577735
old_rank1_filter,MA20_1,stop_episode,750,601009,1,0.30348407370841657
old_rank1_filter,MA20_1,stop_episode,750,601077,2,1.2751287526617119
old_rank1_filter,MA20_1,stop_episode,750,601088,5,-0.22298416496992945
old_rank1_filter,MA20_1,stop_episode,750,601169,3,0.5790884299164267
old_rank1_filter,MA20_1,stop_episode,750,601225,2,0.8883411771735181
old_rank1_filter,MA20_1,stop_episode,750,601288,3,1.9746813686625146
old_rank1_filter,MA20_1,stop_episode,750,601328,1,0.809481215627575
old_rank1_filter,MA20_1,stop_episode,750,601398,1,0.29610203256288026
old_rank1_filter,MA20_1,stop_episode,750,601818,1,0.2529429033672175
old_rank1_filter,MA20_1,stop_episode,750,601825,2,0.9233341507875371
old_rank1_filter,MA20_1,stop_episode,750,601988,2,1.1190874278110354
old_rank1_filter,MA60_1,daily,250,000001,3,0.053249211955145315
old_rank1_filter,MA60_1,daily,250,000022,3,0.15116279069767447
old_rank1_filter,MA60_1,daily,250,000063,8,0.2639532012520498
old_rank1_filter,MA60_1,daily,250,000333,174,0.4040231325464917
old_rank1_filter,MA60_1,daily,250,000338,260,0.09533097180210426
old_rank1_filter,MA60_1,daily,250,000568,1,0.6201915352416387
old_rank1_filter,MA60_1,daily,250,000651,270,0.23830730816418755
old_rank1_filter,MA60_1,daily,250,000661,2,-0.24841781276514258
old_rank1_filter,MA60_1,daily,250,000786,3,0.5662067726053044
old_rank1_filter,MA60_1,daily,250,000792,95,-0.16337192629088293
old_rank1_filter,MA60_1,daily,250,000858,4,0.4835370756327957
old_rank1_filter,MA60_1,daily,250,000933,134,-0.024261705634038788
old_rank1_filter,MA60_1,daily,250,002001,11,-0.055137740074564956
old_rank1_filter,MA60_1,daily,250,002024,8,0.47876557018114263
old_rank1_filter,MA60_1,daily,250,002128,233,0.35096185622492526
old_rank1_filter,MA60_1,daily,250,002152,21,0.45384681806407046
old_rank1_filter,MA60_1,daily,250,002158,5,0.2630205720020069
old_rank1_filter,MA60_1,daily,250,002236,8,0.14102946245853776
old_rank1_filter,MA60_1,daily,250,002304,36,0.5901609211472585
old_rank1_filter,MA60_1,daily,250,002466,132,0.43521317704075324
old_rank1_filter,MA60_1,daily,250,002508,3,0.5701123336154497
old_rank1_filter,MA60_1,daily,250,002648,7,0.16367956962702523
old_rank1_filter,MA60_1,daily,250,002833,1,0.18184578090998227
old_rank1_filter,MA60_1,daily,250,300750,1,1.1909990817800011
old_rank1_filter,MA60_1,daily,250,600000,2,-0.20514864596952287
old_rank1_filter,MA60_1,daily,250,600016,1,-0.21351740416039833
old_rank1_filter,MA60_1,daily,250,600031,4,0.13659103914738002
old_rank1_filter,MA60_1,daily,250,600036,1,0.4058307424525973
old_rank1_filter,MA60_1,daily,250,600066,70,-0.03194374523594251
old_rank1_filter,MA60_1,daily,250,600176,4,0.387953906465602
old_rank1_filter,MA60_1,daily,250,600188,11,-0.015434791985321605
old_rank1_filter,MA60_1,daily,250,600271,9,0.49083005885626574
old_rank1_filter,MA60_1,daily,250,600309,80,0.1058851157308679
old_rank1_filter,MA60_1,daily,250,600519,11,0.4670124727205285
old_rank1_filter,MA60_1,daily,250,600566,4,-0.20365205309352669
old_rank1_filter,MA60_1,daily,250,600585,124,-0.06859257045550976
old_rank1_filter,MA60_1,daily,250,600660,11,0.09313047319938916
old_rank1_filter,MA60_1,daily,250,600690,15,0.6056943385032634
old_rank1_filter,MA60_1,daily,250,600809,1,0.2518318991984674
old_rank1_filter,MA60_1,daily,250,600897,11,0.01034357651613016
old_rank1_filter,MA60_1,daily,250,600919,5,0.19855529942747707
old_rank1_filter,MA60_1,daily,250,600938,42,0.34141273890362045
old_rank1_filter,MA60_1,daily,250,601009,27,0.09129503034946773
old_rank1_filter,MA60_1,daily,250,601077,1,0.06298070537043388
old_rank1_filter,MA60_1,daily,250,601088,102,0.5023903060726718
old_rank1_filter,MA60_1,daily,250,601166,4,0.3702852461624304
old_rank1_filter,MA60_1,daily,250,601169,10,-0.009460922948964112
old_rank1_filter,MA60_1,daily,250,601187,2,0.33828119837566883
old_rank1_filter,MA60_1,daily,250,601225,376,0.377855742599556
old_rank1_filter,MA60_1,daily,250,601229,12,0.3369533558220241
old_rank1_filter,MA60_1,daily,250,601288,13,0.30628081479941804
old_rank1_filter,MA60_1,daily,250,601328,45,0.08547952586206908
old_rank1_filter,MA60_1,daily,250,601398,8,-0.03912180550945921
old_rank1_filter,MA60_1,daily,250,601818,4,0.08938702518922059
old_rank1_filter,MA60_1,daily,250,601825,40,-0.0151578614022298
old_rank1_filter,MA60_1,daily,250,601838,8,0.09302383616735299
old_rank1_filter,MA60_1,daily,250,601916,1,0.028816041455446362
old_rank1_filter,MA60_1,daily,250,601939,5,0.25508015245783877
old_rank1_filter,MA60_1,daily,250,601988,2,0.46266105363840015
old_rank1_filter,MA60_1,daily,250,603279,1,0.2119515331733388
old_rank1_filter,MA60_1,daily,750,000022,3,1.1500457456541628
old_rank1_filter,MA60_1,daily,750,000333,174,1.85729088507389
old_rank1_filter,MA60_1,daily,750,000338,244,0.2724752642182595
old_rank1_filter,MA60_1,daily,750,000568,1,2.207018622120913
old_rank1_filter,MA60_1,daily,750,000651,249,1.5789911297886539
old_rank1_filter,MA60_1,daily,750,000786,3,1.2241587642799336
old_rank1_filter,MA60_1,daily,750,000792,54,-0.4078509269604226
old_rank1_filter,MA60_1,daily,750,000858,4,2.562226715576733
old_rank1_filter,MA60_1,daily,750,000933,72,0.8094869115854423
old_rank1_filter,MA60_1,daily,750,002001,11,0.6277431007993419
old_rank1_filter,MA60_1,daily,750,002024,8,0.6108348501900608
old_rank1_filter,MA60_1,daily,750,002128,144,0.9378145436959461
old_rank1_filter,MA60_1,daily,750,002152,21,0.8477902620632853
old_rank1_filter,MA60_1,daily,750,002304,36,1.456992351172095
old_rank1_filter,MA60_1,daily,750,002466,93,1.4583202264863164
old_rank1_filter,MA60_1,daily,750,002508,3,0.7713338788619684
old_rank1_filter,MA60_1,daily,750,002833,1,0.25152916577177087
old_rank1_filter,MA60_1,daily,750,600000,2,-0.20170848784022294
old_rank1_filter,MA60_1,daily,750,600016,1,-0.11073595004099579
old_rank1_filter,MA60_1,daily,750,600031,4,0.4411716119347072
old_rank1_filter,MA60_1,daily,750,600066,70,0.8501369664068567
old_rank1_filter,MA60_1,daily,750,600188,11,0.18932862964310027
old_rank1_filter,MA60_1,daily,750,600271,9,1.956460012718741
old_rank1_filter,MA60_1,daily,750,600309,80,1.1627849716056493
old_rank1_filter,MA60_1,daily,750,600519,11,1.787679945829709
old_rank1_filter,MA60_1,daily,750,600566,4,0.2334886848618053
old_rank1_filter,MA60_1,daily,750,600585,124,-0.31782102003041895
old_rank1_filter,MA60_1,daily,750,600660,11,1.186901170151378
old_rank1_filter,MA60_1,daily,750,600690,15,1.024301622444046
old_rank1_filter,MA60_1,daily,750,600809,1,0.4226115160106889
old_rank1_filter,MA60_1,daily,750,600897,11,0.5135545559679586
old_rank1_filter,MA60_1,daily,750,600919,1,0.9075333623521871
old_rank1_filter,MA60_1,daily,750,600938,34,1.0948693858078988
old_rank1_filter,MA60_1,daily,750,601009,25,0.25667545289626115
old_rank1_filter,MA60_1,daily,750,601077,1,1.1995287396525462
old_rank1_filter,MA60_1,daily,750,601088,92,0.42347845975656007
old_rank1_filter,MA60_1,daily,750,601169,6,0.42585074826503233
old_rank1_filter,MA60_1,daily,750,601225,294,1.5580870366745725
old_rank1_filter,MA60_1,daily,750,601288,13,1.9997560408908903
old_rank1_filter,MA60_1,daily,750,601328,45,0.9300678753496237
old_rank1_filter,MA60_1,daily,750,601398,7,0.3054297004970541
old_rank1_filter,MA60_1,daily,750,601818,2,0.26305310546931593
old_rank1_filter,MA60_1,daily,750,601825,40,0.757286933680411
old_rank1_filter,MA60_1,daily,750,601988,2,1.117692863909504
old_rank1_filter,MA60_1,ma60_episode,250,000001,2,0.13787672164346798
old_rank1_filter,MA60_1,ma60_episode,250,000022,1,0.14362657091561926
old_rank1_filter,MA60_1,ma60_episode,250,000063,1,0.26560149598753013
old_rank1_filter,MA60_1,ma60_episode,250,000333,8,0.698801701532074
old_rank1_filter,MA60_1,ma60_episode,250,000338,23,0.28814977911164585
old_rank1_filter,MA60_1,ma60_episode,250,000568,1,0.6201915352416387
old_rank1_filter,MA60_1,ma60_episode,250,000651,23,0.1398421538692587
old_rank1_filter,MA60_1,ma60_episode,250,000661,1,-0.24505677973319961
old_rank1_filter,MA60_1,ma60_episode,250,000786,1,0.5523158516476756
old_rank1_filter,MA60_1,ma60_episode,250,000792,13,-0.08985566599427397
old_rank1_filter,MA60_1,ma60_episode,250,000858,1,0.42617755913380395
old_rank1_filter,MA60_1,ma60_episode,250,000933,10,0.07824721297444981
old_rank1_filter,MA60_1,ma60_episode,250,002001,3,-0.055137740074564956
old_rank1_filter,MA60_1,ma60_episode,250,002024,3,0.5254906383938642
old_rank1_filter,MA60_1,ma60_episode,250,002128,27,0.3417717908176856
old_rank1_filter,MA60_1,ma60_episode,250,002152,4,0.3700601461612879
old_rank1_filter,MA60_1,ma60_episode,250,002158,1,0.22083122149011625
old_rank1_filter,MA60_1,ma60_episode,250,002236,3,0.1422451066611803
old_rank1_filter,MA60_1,ma60_episode,250,002304,2,0.570851392797971
old_rank1_filter,MA60_1,ma60_episode,250,002466,8,0.4757524526512761
old_rank1_filter,MA60_1,ma60_episode,250,002508,1,0.5485319459172853
old_rank1_filter,MA60_1,ma60_episode,250,002648,2,0.12580157977476758
old_rank1_filter,MA60_1,ma60_episode,250,002833,1,0.18184578090998227
old_rank1_filter,MA60_1,ma60_episode,250,300750,1,1.1909990817800011
old_rank1_filter,MA60_1,ma60_episode,250,600000,1,-0.21379269391027245
old_rank1_filter,MA60_1,ma60_episode,250,600016,1,-0.21351740416039833
old_rank1_filter,MA60_1,ma60_episode,250,600031,2,0.11819606798466764
old_rank1_filter,MA60_1,ma60_episode,250,600036,1,0.4058307424525973
old_rank1_filter,MA60_1,ma60_episode,250,600066,5,0.07628609165563716
old_rank1_filter,MA60_1,ma60_episode,250,600176,2,0.2904880356881929
old_rank1_filter,MA60_1,ma60_episode,250,600188,2,-0.06226897467064685
old_rank1_filter,MA60_1,ma60_episode,250,600271,4,0.4522513687685591
old_rank1_filter,MA60_1,ma60_episode,250,600309,10,0.1069148066170782
old_rank1_filter,MA60_1,ma60_episode,250,600519,3,0.3687491852365772
old_rank1_filter,MA60_1,ma60_episode,250,600566,1,-0.16009683007510156
old_rank1_filter,MA60_1,ma60_episode,250,600585,18,0.06484471226602073
old_rank1_filter,MA60_1,ma60_episode,250,600660,3,0.09313047319938916
old_rank1_filter,MA60_1,ma60_episode,250,600690,2,0.5467163137934296
old_rank1_filter,MA60_1,ma60_episode,250,600809,1,0.2518318991984674
old_rank1_filter,MA60_1,ma60_episode,250,600897,7,-0.0030393936789633313
old_rank1_filter,MA60_1,ma60_episode,250,600919,3,0.20325066540850734
old_rank1_filter,MA60_1,ma60_episode,250,600938,6,0.4526770387927489
old_rank1_filter,MA60_1,ma60_episode,250,601009,5,0.13179916317991625
old_rank1_filter,MA60_1,ma60_episode,250,601077,1,0.06298070537043388
old_rank1_filter,MA60_1,ma60_episode,250,601088,19,0.3915507999222234
old_rank1_filter,MA60_1,ma60_episode,250,601166,4,0.3702852461624304
old_rank1_filter,MA60_1,ma60_episode,250,601169,5,-0.014685207603318928
old_rank1_filter,MA60_1,ma60_episode,250,601187,1,0.35042649272735016
old_rank1_filter,MA60_1,ma60_episode,250,601225,23,0.4214258559434554
old_rank1_filter,MA60_1,ma60_episode,250,601229,4,0.3369533558220241
old_rank1_filter,MA60_1,ma60_episode,250,601288,3,0.300028589058001
old_rank1_filter,MA60_1,ma60_episode,250,601328,9,0.2903644639597256
old_rank1_filter,MA60_1,ma60_episode,250,601398,2,0.13386743201705764
old_rank1_filter,MA60_1,ma60_episode,250,601818,2,0.11346414080297351
old_rank1_filter,MA60_1,ma60_episode,250,601825,2,-0.011997516653387053
old_rank1_filter,MA60_1,ma60_episode,250,601838,3,0.16389246528614887
old_rank1_filter,MA60_1,ma60_episode,250,601916,1,0.028816041455446362
old_rank1_filter,MA60_1,ma60_episode,250,601939,1,0.3284161829216772
old_rank1_filter,MA60_1,ma60_episode,250,601988,1,0.49265853658536596
old_rank1_filter,MA60_1,ma60_episode,250,603279,1,0.2119515331733388
old_rank1_filter,MA60_1,ma60_episode,750,000022,1,1.395870736086176
old_rank1_filter,MA60_1,ma60_episode,750,000333,8,1.3208461834375766
old_rank1_filter,MA60_1,ma60_episode,750,000338,21,0.03037839843299195
old_rank1_filter,MA60_1,ma60_episode,750,000568,1,2.207018622120913
old_rank1_filter,MA60_1,ma60_episode,750,000651,21,1.0130737724211598
old_rank1_filter,MA60_1,ma60_episode,750,000786,1,1.2241587642799336
old_rank1_filter,MA60_1,ma60_episode,750,000792,7,-0.420140292375874
old_rank1_filter,MA60_1,ma60_episode,750,000858,1,2.488412378052545
old_rank1_filter,MA60_1,ma60_episode,750,000933,4,0.5019551573788849
old_rank1_filter,MA60_1,ma60_episode,750,002001,3,0.6277431007993419
old_rank1_filter,MA60_1,ma60_episode,750,002024,3,0.5280872793974452
old_rank1_filter,MA60_1,ma60_episode,750,002128,21,0.816281771745812
old_rank1_filter,MA60_1,ma60_episode,750,002152,4,0.8989914782713844
old_rank1_filter,MA60_1,ma60_episode,750,002304,2,1.6849689784400441
old_rank1_filter,MA60_1,ma60_episode,750,002466,5,1.3495859397548604
old_rank1_filter,MA60_1,ma60_episode,750,002508,1,0.7713338788619684
old_rank1_filter,MA60_1,ma60_episode,750,002833,1,0.25152916577177087
old_rank1_filter,MA60_1,ma60_episode,750,600000,1,-0.20808217404192353
old_rank1_filter,MA60_1,ma60_episode,750,600016,1,-0.11073595004099579
old_rank1_filter,MA60_1,ma60_episode,750,600031,2,0.4147913058922382
old_rank1_filter,MA60_1,ma60_episode,750,600066,5,1.1270528471063757
old_rank1_filter,MA60_1,ma60_episode,750,600188,2,0.14033563636381052
old_rank1_filter,MA60_1,ma60_episode,750,600271,4,1.8981876881913924
old_rank1_filter,MA60_1,ma60_episode,750,600309,10,1.0878684096163118
old_rank1_filter,MA60_1,ma60_episode,750,600519,3,2.1240252993979043
old_rank1_filter,MA60_1,ma60_episode,750,600566,1,0.33537793429607365
old_rank1_filter,MA60_1,ma60_episode,750,600585,18,0.09067786313144488
old_rank1_filter,MA60_1,ma60_episode,750,600660,3,1.186901170151378
old_rank1_filter,MA60_1,ma60_episode,750,600690,2,0.7669737347475095
old_rank1_filter,MA60_1,ma60_episode,750,600809,1,0.4226115160106889
old_rank1_filter,MA60_1,ma60_episode,750,600897,7,0.5030569387368298
old_rank1_filter,MA60_1,ma60_episode,750,600919,1,0.9075333623521871
old_rank1_filter,MA60_1,ma60_episode,750,600938,4,1.0699195167577735
old_rank1_filter,MA60_1,ma60_episode,750,601009,3,0.16621210348488602
old_rank1_filter,MA60_1,ma60_episode,750,601077,1,1.1995287396525462
old_rank1_filter,MA60_1,ma60_episode,750,601088,19,0.8221661326620859
old_rank1_filter,MA60_1,ma60_episode,750,601169,3,0.49737606354504615
old_rank1_filter,MA60_1,ma60_episode,750,601225,19,1.6018420125781674
old_rank1_filter,MA60_1,ma60_episode,750,601288,3,1.7834015542676465
old_rank1_filter,MA60_1,ma60_episode,750,601328,9,0.8521703000050938
old_rank1_filter,MA60_1,ma60_episode,750,601398,1,0.29610203256288026
old_rank1_filter,MA60_1,ma60_episode,750,601818,1,0.2529429033672175
old_rank1_filter,MA60_1,ma60_episode,750,601825,2,0.9089879983857813
old_rank1_filter,MA60_1,ma60_episode,750,601988,1,1.1052711313402375
old_rank1_filter,MA60_1,ma60_nonoverlap,250,000001,1,0.22250423133179065
old_rank1_filter,MA60_1,ma60_nonoverlap,250,000022,1,0.14362657091561926
old_rank1_filter,MA60_1,ma60_nonoverlap,250,000063,1,0.26560149598753013
old_rank1_filter,MA60_1,ma60_nonoverlap,250,000333,4,0.5784756398645505
old_rank1_filter,MA60_1,ma60_nonoverlap,250,000338,8,0.30099971195035724
old_rank1_filter,MA60_1,ma60_nonoverlap,250,000568,1,0.6201915352416387
old_rank1_filter,MA60_1,ma60_nonoverlap,250,000651,9,0.0811263646757705
old_rank1_filter,MA60_1,ma60_nonoverlap,250,000661,1,-0.24505677973319961
old_rank1_filter,MA60_1,ma60_nonoverlap,250,000786,1,0.5523158516476756
old_rank1_filter,MA60_1,ma60_nonoverlap,250,000792,5,-0.15894957846205782
old_rank1_filter,MA60_1,ma60_nonoverlap,250,000858,1,0.42617755913380395
old_rank1_filter,MA60_1,ma60_nonoverlap,250,000933,4,0.07824721297444981
old_rank1_filter,MA60_1,ma60_nonoverlap,250,002001,1,-0.26184603689410346
old_rank1_filter,MA60_1,ma60_nonoverlap,250,002024,1,-0.3783819178764498
old_rank1_filter,MA60_1,ma60_nonoverlap,250,002128,8,0.25844675225146574
old_rank1_filter,MA60_1,ma60_nonoverlap,250,002152,1,0.284110417331328
old_rank1_filter,MA60_1,ma60_nonoverlap,250,002158,1,0.22083122149011625
old_rank1_filter,MA60_1,ma60_nonoverlap,250,002236,1,0.1422451066611803
old_rank1_filter,MA60_1,ma60_nonoverlap,250,002304,1,0.6834243324401266
old_rank1_filter,MA60_1,ma60_nonoverlap,250,002466,4,0.12421551639040551
old_rank1_filter,MA60_1,ma60_nonoverlap,250,002508,1,0.5485319459172853
old_rank1_filter,MA60_1,ma60_nonoverlap,250,002648,2,0.12580157977476758
