security_code,security_name,report_date,legacy_wc,dedup_wc,operating_wc,financing_receivables,receivable_basis,payable_basis
688278,特宝生物,2024-12-31,1487713041.64,739329389.6300001,739329389.6300001,0.0,aggregate,aggregate
688278,特宝生物,2023-12-31,688889569.6800002,288492038.9599999,288492038.9599999,0.0,aggregate,aggregate
688278,特宝生物,2022-12-31,233347217.36,107647126.01,107647126.01,0.0,aggregate,aggregate
688278,特宝生物,2021-12-31,350529307.2499999,183530555.79,183530555.79,0.0,aggregate,aggregate
688278,特宝生物,2020-12-31,380203854.02,214100563.33,214100563.33,0.0,aggregate,aggregate
688281,华秦科技,2025-12-31,1183480170.6,706609177.5400002,708517142.1300002,1907964.59,aggregate,aggregate
688281,华秦科技,2024-12-31,902042093.1599997,531901632.99,540276040.99,8374408.0,aggregate,aggregate
688281,华秦科技,2023-12-31,1142586231.68,615073718.31,615848603.9,774885.59,aggregate,aggregate
688281,华秦科技,2022-12-31,748366941.9100001,383930591.86000013,384510591.86000013,580000.0,aggregate,aggregate
688281,华秦科技,2021-12-31,667271511.5300002,352469962.20000005,352469962.20000005,0.0,aggregate,aggregate
688281,华秦科技,2020-12-31,564456249.1200001,291433898.19,291433898.19,0.0,aggregate,aggregate
688516,奥特维,2025-12-31,1380653509.6499996,1299945609.9300008,1971887319.8400006,671941709.91,aggregate,aggregate
688516,奥特维,2024-12-31,741246156.5100002,1660869783.6599994,2314336721.9999995,653466938.34,aggregate,aggregate
688516,奥特维,2023-12-31,-4439966753.84,-454132872.55999947,945601981.5800006,1399734854.14,aggregate,aggregate
688516,奥特维,2022-12-31,-2202032709.950001,-222785470.5800004,832457485.1899996,1055242955.77,aggregate,aggregate
688516,奥特维,2021-12-31,-591035611.8000007,26051714.70999968,736379667.9199997,710327953.21,aggregate,aggregate
688516,奥特维,2020-12-31,-238978601.9499998,176530534.39999998,466815913.37,290285378.97,aggregate,aggregate
688617,惠泰医疗,2025-12-31,261796209.69000006,243891369.46,243891369.46,0.0,aggregate,aggregate
688617,惠泰医疗,2024-12-31,282229722.1200001,245251248.65999997,245251248.65999997,0.0,aggregate,aggregate
688617,惠泰医疗,2023-12-31,170732929.18000007,171681098.50000003,171681098.50000003,0.0,aggregate,aggregate
688617,惠泰医疗,2022-12-31,228789743.01000002,222860104.44000003,222860104.44000003,0.0,aggregate,aggregate
688617,惠泰医疗,2021-12-31,187602084.69000006,174721982.23000005,174721982.23000005,0.0,aggregate,aggregate
688617,惠泰医疗,2020-12-31,158679645.76000005,123379846.21000004,123379846.21000004,0.0,aggregate,aggregate
688692,达梦数据,2025-12-31,408853203.5799998,-6715144.740000024,-1206262.220000025,5508882.52,aggregate,aggregate
688692,达梦数据,2024-12-31,430264905.0200001,59437781.53000003,64256261.53000003,4818480.0,aggregate,aggregate
688692,达梦数据,2023-12-31,429908634.93999994,127722273.16000003,139659278.15000004,11937004.99,aggregate,aggregate
688692,达梦数据,2022-12-31,472305686.96,165776741.22000003,166149539.38000003,372798.16,aggregate,aggregate
688692,达梦数据,2021-12-31,370404072.79999983,79585862.59,80702862.59,1117000.0,aggregate,aggregate
688692,达梦数据,2020-12-31,104889308.39999998,-18260549.57999996,-14250780.77999996,4009768.8,aggregate,aggregate
688708,佳驰科技,2025-12-31,2394302808.0600004,1263095158.5800002,1263095158.5800002,0.0,aggregate,aggregate
688708,佳驰科技,2024-12-31,1628976945.4500003,841655583.8099997,841655583.8099997,0.0,aggregate,aggregate
688708,佳驰科技,2023-12-31,1543645689.5600002,776235441.16,776235441.16,0.0,aggregate,aggregate
688708,佳驰科技,2022-12-31,1078991215.71,540436530.28,540436530.28,0.0,aggregate,aggregate
688708,佳驰科技,2021-12-31,581824125.9000001,269706831.48,269706831.48,0.0,aggregate,aggregate
688708,佳驰科技,2020-12-31,384499060.9199999,183539079.89,183539079.89,0.0,aggregate,aggregate
688777,中控技术,2025-12-31,1599215628.300003,1922285658.7700014,2219281577.5600014,296995918.79,aggregate,aggregate
688777,中控技术,2024-12-31,1522183896.3799992,1841931667.3199997,2196662076.6299996,354730409.31,aggregate,aggregate
688777,中控技术,2023-12-31,1103674010.050005,1378349541.8699994,1562060872.3399994,183711330.47,aggregate,aggregate
688777,中控技术,2022-12-31,-305646662.1499977,520537584.44000006,941925003.27,421387418.83,aggregate,aggregate
688777,中控技术,2021-12-31,-365465611.2300005,114522879.82000017,511308936.0700002,396786056.25,aggregate,aggregate
688777,中控技术,2020-12-31,-565392548.4400005,-258910576.59999943,17287963.60000056,276198540.2,aggregate,aggregate
688981,中芯国际,2025-12-31,20068545000.0,19531623000.0,19531623000.0,0.0,aggregate,aggregate
688981,中芯国际,2024-12-31,5470109000.0,7840127000.0,7840127000.0,0.0,aggregate,aggregate
688981,中芯国际,2023-12-31,1740504000.0,2736290000.0,2736290000.0,0.0,aggregate,aggregate
688981,中芯国际,2022-12-31,987379000.0,-328597000.0,-328597000.0,0.0,aggregate,aggregate
688981,中芯国际,2021-12-31,2048514000.0,961095000.0,961095000.0,0.0,aggregate,aggregate
688981,中芯国际,2020-12-31,2671087000.0,2747846000.0,2747846000.0,0.0,aggregate,aggregate
