security_code,security_name,first_sig,n_sig,peak_revenue
688429,时创能源,2023,1,17.3
603190,亚通精工,2023,1,17.2
001328,登康口腔,2023,3,17.2
301558,三态股份,2023,1,17.0
300453,三鑫医疗,2023,3,16.4
688569,铁科轨道,2023,2,16.4
301362,民爆光电,2023,2,16.4
688698,伟创电气,2023,2,16.4
688127,蓝特光学,2023,2,15.4
603193,润本股份,2023,3,15.4
600877,电科芯片,2023,1,15.2
001326,联域股份,2023,2,14.7
603908,牧高笛,2023,2,14.6
002730,电光科技,2023,1,13.7
688025,杰普特,2023,1,12.3
001378,德冠新材,2023,1,12.2
688628,优利德,2023,3,12.2
301488,豪恩汽电,2023,1,12.0
301103,何氏眼科,2023,2,11.9
301382,蜂助手,2023,1,11.8
600576,祥源文旅,2023,3,11.7
603270,金帝股份,2023,1,11.4
001376,百通能源,2023,3,11.3
688638,誉辰智能,2023,1,11.2
688093,世华科技,2023,3,10.9
301322,绿通科技,2023,1,10.8
603125,常青科技,2023,2,10.8
001337,四川黄金,2023,3,10.3
301286,侨源股份,2023,2,10.2
688591,泰凌微,2023,3,10.2
301387,光大同创,2023,1,10.1
301397,溯联股份,2023,1,10.1
301262,海看股份,2023,3,9.9
002780,三夫户外,2023,2,9.6
300692,中赋科技,2023,2,9.5
301508,中机认检,2023,3,8.8
688334,西高院,2023,3,8.7
301517,陕西华达,2023,1,8.5
301080,百普赛斯,2023,3,8.4
300795,米奥会展,2023,3,8.3
688719,爱科赛博,2023,1,8.3
688410,山外山,2023,3,8.1
300290,ST荣科,2023,1,8.0
301325,曼恩斯特,2023,1,8.0
301507,民生健康,2023,3,7.8
688212,澳华内镜,2023,3,7.7
301509,金凯生科,2023,2,7.7
688028,沃尔德,2023,3,7.5
603099,长白山,2023,2,7.4
603004,鼎龙科技,2023,1,7.4
688433,华曙高科,2023,2,7.2
603275,众辰科技,2023,2,6.8
301211,亨迪药业,2023,1,6.6
300789,唐源电气,2023,1,6.4
688581,安杰思,2023,3,6.4
688335,复洁科技,2023,1,5.8
688378,奥来德,2023,3,5.8
688420,美腾科技,2023,1,5.7
688168,安博通,2023,1,5.5
301378,通达海,2023,1,5.5
300074,华平股份,2023,1,5.3
688551,科威尔,2023,2,5.3
688292,浩瀚深度,2023,1,5.2
300629,新劲刚,2023,1,5.1
002379,宏桥控股,2024,2,1567.2
300972,万辰集团,2024,2,514.6
603341,龙旗科技,2024,2,463.8
001391,国货航,2024,2,228.8
301308,江波龙,2024,2,227.7
600292,电投水电,2024,2,144.5
301606,绿联科技,2024,2,94.9
000682,东方电子,2024,2,83.8
603381,永臻股份,2024,1,81.8
605196,华通线缆,2024,2,75.3
603194,中力股份,2024,2,72.5
688506,百利天恒,2024,1,58.2
300926,博俊科技,2024,2,58.1
600301,华锡有色,2024,2,58.0
001389,广合科技,2024,2,54.9
301260,格力博,2024,1,54.3
603299,苏盐井神,2024,2,53.4
002891,中宠股份,2024,2,52.2
301631,壹连科技,2024,2,51.5
001314,亿道信息,2024,2,45.8
603162,海通发展,2024,2,44.4
601033,永兴股份,2024,2,42.9
688717,艾罗能源,2024,2,40.8
002824,和胜股份,2024,2,40.1
688248,南网科技,2024,2,36.8
300054,鼎龙股份,2024,2,36.6
688362,甬矽电子,2024,1,36.1
300666,江丰电子,2024,1,36.0
301589,诺瓦星云,2024,2,35.1
603395,红四方,2024,2,34.9
300641,正丹股份,2024,1,34.8
002615,哈尔斯,2024,2,33.3
300492,华图山鼎,2024,2,32.0
301536,星宸科技,2024,2,29.7
002351,漫步者,2024,2,29.4
603312,西典新能,2024,2,27.8
002098,浔兴股份,2024,1,26.3
603344,星德胜,2024,2,25.7
301603,乔锋智能,2024,2,25.0
301383,天键股份,2024,1,22.3
603082,北自科技,2024,2,21.1
603350,安乃达,2024,2,20.0
301175,中科环保,2024,2,18.7
688615,合合信息,2024,2,18.1
001222,源飞宠物,2024,2,17.3
301608,博实结,2024,2,17.1
301503,智迪科技,2024,2,15.6
603091,众鑫股份,2024,2,15.5
001279,强邦新材,2024,1,14.8
301617,博苑新材,2024,2,14.6
301622,英思特,2024,2,14.4
603119,浙江荣泰,2024,2,13.8
603325,博隆技术,2024,2,13.5
688449,联芸科技,2024,2,13.3
688692,达梦数据,2024,2,13.1
301028,鼎熔岩,2024,2,12.1
601121,宝地矿业,2024,1,12.0
688543,国科军工,2024,1,12.0
001359,平安电工,2024,2,11.9
001277,速达股份,2024,1,11.7
002835,同为股份,2024,2,11.6
603391,力聚热能,2024,2,11.4
301252,同星科技,2024,1,11.3
301626,苏州天脉,2024,2,11.2
603310,巍华新材,2024,1,11.1
688708,佳驰科技,2024,2,11.1
688531,日联科技,2024,2,10.8
301611,珂玛科技,2024,2,10.7
603205,健尔康,2024,1,10.5
301538,骏鼎达,2024,2,10.3
301580,爱迪特,2024,2,10.3
301600,慧翰股份,2024,1,10.2
300514,友讯达,2024,1,10.1
300880,迦南智能,2024,1,10.1
688418,震有科技,2024,1,9.5
603058,永吉股份,2024,1,9.1
605155,西大门,2024,2,8.8
688080,映翰通,2024,2,7.8
301161,唯万密封,2024,2,7.7
688279,峰岹科技,2024,2,7.7
688709,成都华微,2024,2,7.6
300711,广哈通信,2024,2,7.4
301095,广立微,2024,2,7.3
301277,新天地,2024,1,7.3
301162,国能日新,2024,2,7.2
688386,泛亚微透,2024,2,7.2
301328,维峰电子,2024,2,7.1
688179,阿拉丁,2024,2,7.0
688502,茂莱光学,2024,2,6.9
002871,伟隆股份,2024,2,6.7
300515,三德科技,2024,2,6.6
300018,中元股份,2024,2,6.5
000548,湖南投资,2024,2,6.3
688198,佰仁医疗,2024,2,6.2
688253,英诺特,2024,1,6.2
688305,科德数控,2024,1,6.1
301551,无线传媒,2024,2,6.1
301633,港迪技术,2024,2,6.0
300445,康斯特,2024,2,5.9
301052,果麦文化,2024,1,5.8
301215,中汽股份,2024,2,5.8
301512,智信精密,2024,2,5.8
688089,ST嘉必优,2024,2,5.6
301598,博科测试,2024,2,5.6
605398,新炬网络,2024,2,5.5
301592,六九一二,2024,1,5.4
300354,东华测试,2024,2,5.3
688247,宣泰医药,2024,1,5.1
688523,航天环宇,2024,1,5.1
603049,中策橡胶,2025,1,449.6
600930,华电新能,2025,1,389.8
688235,百济神州,2025,1,382.2
603268,松发股份,2025,1,216.4
301656,联合动力,2025,1,207.0
001280,中国铀业,2025,1,198.9
301584,建发致新,2025,1,194.3
601069,西部黄金,2025,1,135.7
688411,海博思创,2025,1,116.1
688525,佰维存储,2025,1,113.0
688249,晶合集成,2025,1,108.9
603124,江南新材,2025,1,103.3
600728,佳都科技,2025,1,101.3
000948,南天信息,2025,1,100.0
688775,影石创新,2025,1,97.4
603271,永杰新材,2025,1,96.4
002472,双环传动,2025,1,91.1
688256,寒武纪,2025,1,65.0
001386,马可波罗,2025,1,64.6
603092,德力佳,2025,1,54.2
301665,泰禾股份,2025,1,53.7
002170,芭田股份,2025,1,50.6
603418,友升股份,2025,1,49.8
603175,超颖电子,2025,1,47.5
301301,川宁生物,2025,1,46.2
600609,金杯汽车,2025,1,45.6
603382,海阳科技,2025,1,42.8
301275,汉朔科技,2025,1,42.1
301607,富特科技,2025,1,40.9
300505,川金诺,2025,1,40.7
603202,天有为,2025,1,40.0
603014,威高血净,2025,1,37.7
002881,美格智能,2025,1,37.5
001221,悍高集团,2025,1,35.9
001369,双欣材料,2025,1,35.8
601026,道生天合,2025,1,35.0
603406,天富龙,2025,1,35.0
688331,荣昌生物,2025,1,32.5
301563,云汉芯城,2025,1,32.4
603334,丰倍生物,2025,1,31.7
300881,盛德鑫泰,2025,1,31.5
688800,瑞可达,2025,1,31.5
603376,大明电子,2025,1,31.1
600262,北方股份,2025,1,30.7
301058,中粮科工,2025,1,30.6
301613,新铝时代,2025,1,30.6
688533,上声电子,2025,1,30.2
300548,长芯博创,2025,1,25.3
688428,诺诚健华,2025,1,23.7
603210,泰鸿万立,2025,1,22.9
301173,毓恬冠佳,2025,1,22.8
001233,海安集团,2025,1,22.3
300236,上海新阳,2025,1,19.4
301501,恒鑫生活,2025,1,18.4
301491,汉桑科技,2025,1,18.3
301667,纳百川,2025,1,17.8
301479,弘景光电,2025,1,16.9
603370,华新精科,2025,1,15.8
603400,华之杰,2025,1,14.0
605016,百龙创园,2025,1,13.8
688796,百奥赛图,2025,1,13.8
001335,信凯科技,2025,1,13.1
603248,锡华科技,2025,1,12.6
301632,广东建科,2025,1,12.5
603409,汇通控股,2025,1,12.4
688605,先锋精科,2025,1,12.4
002961,瑞达期货,2025,1,12.3
301630,同宇新材,2025,1,12.0
301225,恒勃股份,2025,1,11.4
301575,艾芬达,2025,1,11.1
603262,技源集团,2025,1,10.9
001388,信通电子,2025,1,10.5
001390,古麒绒材,2025,1,10.5
301595,太力科技,2025,1,10.4
605580,恒盛能源,2025,1,10.2
688809,强一股份,2025,1,10.1
688322,奥比中光,2025,1,9.4
301449,天溯计量,2025,1,8.7
688267,中触媒,2025,1,8.5
301458,钧崴电子,2025,1,7.8
001396,誉帆科技,2025,1,7.6
688117,圣诺生物,2025,1,7.4
301609,山大电力,2025,1,7.1
603061,金海通,2025,1,7.0
002052,同洲电子,2025,1,6.9
688727,恒坤新材,2025,1,6.6
300139,晓程科技,2025,1,6.3
688312,燕麦科技,2025,1,6.2
688070,纵横股份,2025,1,6.2
688677,海泰新光,2025,1,6.0
688112,鼎阳科技,2025,1,6.0
688498,源杰科技,2025,1,6.0
688069,德林海,2025,1,5.7
688486,龙迅股份,2025,1,5.7
605298,必得科技,2025,1,5.6
300508,维宏股份,2025,1,5.5
688150,莱特光电,2025,1,5.5
301510,固高科技,2025,1,5.5
688592,司南导航,2025,1,5.3
688108,赛诺医疗,2025,1,5.3
688222,成都先导,2025,1,5.3
001367,海森药业,2025,1,5.3
688371,菲沃泰,2025,1,5.3
603207,小方制药,2025,1,5.3
688757,胜科纳米,2025,1,5.3
688582,芯动联科,2025,1,5.2
600593,大连圣亚,2025,1,5.1
688681,科汇股份,2025,1,5.1
300960,通业科技,2025,1,5.1
300971,博亚精工,2025,1,5.1
301148,嘉戎技术,2025,1,5.1
301556,托普云农,2025,1,5.1
301021,英诺激光,2025,1,5.1
301373,凌玮科技,2025,1,5.0
301389,隆扬电子,2025,1,5.0
