security_code,security_name,worth_from,worth_to,rule,reason
601611,中国核建,0,0,锚8,工程施工与装饰的垫资应收模式，结构性破损
600919,江苏银行,0,0,锚11,同质化银行，非穿越周期的低成本存款franchise
601229,上海银行,0,0,锚11,同质化银行，非穿越周期的低成本存款franchise
600459,贵研铂业,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
002600,领益智造,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
002061,浙江交科,0,0,锚8,工程施工与装饰的垫资应收模式，结构性破损
600760,中航沈飞,0,0,判例10,军工总装成本加成定价，非材料器件端
600711,盛屯矿业,0,0,防4,资源三要素不全或属周期商品
600926,杭州银行,0,0,锚11,同质化银行，非穿越周期的低成本存款franchise
600567,山鹰国际,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
000564,供销大集,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
601966,玲珑轮胎,0,0,防4,资源三要素不全或属周期商品
002768,国恩股份,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
002788,鹭燕医药,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
603816,顾家家居,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
603708,家家悦,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
603298,杭叉集团,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
002831,裕同科技,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
601997,贵阳银行,0,0,锚11,同质化银行，非穿越周期的低成本存款franchise
603858,步长制药,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
000860,顺鑫农业,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
300413,芒果超媒,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
002812,恩捷股份,2020,2022,§5.4.1-4,湿法隔膜全球份额过半，设备与工艺壁垒；2023年后产能过剩价格战
300432,富临精工,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
603737,三棵树,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
600312,平高电气,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
600515,海南机场,0,0,锚9,受管制或特许经营，护城河不转化为超额回报
002407,多氟多,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
601811,新华文轩,0,0,锚9,受管制或特许经营，护城河不转化为超额回报
300393,中来股份,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
601128,常熟银行,0,0,锚11,同质化银行，非穿越周期的低成本存款franchise
000158,常山北明,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
600416,湘电股份,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
601163,三角轮胎,0,0,防4,资源三要素不全或属周期商品
002373,千方科技,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
002821,凯莱英,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
601900,南方传媒,0,0,锚9,受管制或特许经营，护城河不转化为超额回报
603986,兆易创新,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
600977,中国电影,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
603515,欧普照明,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
002791,坚朗五金,0,0,防4,资源三要素不全或属周期商品
603338,浙江鼎力,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
600389,江山股份,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
300373,扬杰科技,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
000881,中广核技,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
002573,清新环境,0,0,锚9,受管制或特许经营，护城河不转化为超额回报
000686,东北证券,0,0,防6,受管制定价或成本加成
603160,汇顶科技,2017,2020,§5.4.1-4,屏下指纹芯片全球龙头ROE61%；2021年竞品复制致价格崩，判例11的证伪实例
000923,河钢资源,0,0,防4,资源三要素不全或属周期商品
603313,梦百合,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
002815,崇达技术,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
300482,万孚生物,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
000544,中原环保,0,0,锚9,受管制或特许经营，护城河不转化为超额回报
600872,中炬高新,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
603569,长久物流,0,0,锚9,受管制或特许经营，护城河不转化为超额回报
603929,亚翔集成,0,0,锚8,工程施工与装饰的垫资应收模式，结构性破损
600826,兰生股份,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
600990,四创电子,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
603218,日月股份,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
002643,万润股份,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
603868,飞科电器,2016,2022,锚12,电动剃须刀份额过半，品牌+全渠道；2023年后新品牌切入份额下滑
002822,ST中装,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
600908,无锡银行,0,0,锚11,同质化银行，非穿越周期的低成本存款franchise
603031,安孚科技,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
603556,海兴电力,0,0,锚9,受管制或特许经营，护城河不转化为超额回报
603658,安图生物,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
603777,来伊份,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
002832,比音勒芬,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
000055,方大集团,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
002807,江阴银行,0,0,锚11,同质化银行，非穿越周期的低成本存款franchise
603010,万盛股份,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
002675,东诚药业,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
300209,行云科技,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
000750,国海证券,0,0,防6,受管制定价或成本加成
601500,通用股份,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
603101,汇嘉时代,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
603421,鼎信通讯,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
300558,贝达药业,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
600452,涪陵电力,0,0,锚9,受管制或特许经营，护城河不转化为超额回报
300098,高新兴,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
300409,道氏技术,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
603878,武进不锈,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
600996,贵广网络,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
002673,西部证券,0,0,防6,受管制定价或成本加成
603098,森特股份,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
300567,精测电子,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
603027,千禾味业,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
603585,苏利股份,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
600211,西藏药业,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
603012,创力集团,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
600552,凯盛科技,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
603869,ST智知,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
603919,金徽酒,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
300568,星源材质,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
600936,北投科技,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
300031,宝通科技,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
300459,汤姆猫,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
002833,弘亚数控,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
300529,健帆生物,2017,9999,锚12,血液灌流器品类垄断毛利86%，三类证与临床习惯双壁垒
603727,博迈科,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
603060,国检集团,0,0,防3,业务属中游、代工或同质化，强市场地位不转化为超额回报
