cik,filed,effective,status,reason,value,period,rf,shares,split_adj,split_note
0000008818,2015-05-05,2015-05-04,ok,,64.0134,2015-04-04,0.0219,92400000,1.000000,
0000008818,2015-08-04,2015-08-03,ok,,69.0264,2015-07-04,0.0223,93000000,1.000000,
0000008818,2015-11-03,2015-11-02,ok,,75.0495,2015-10-03,0.0223,93200000,1.000000,
0000008818,2016-02-24,2016-02-23,ok,,60.3807,2016-01-02,0.0175,92900000,1.000000,
0000008818,2016-05-03,2016-05-02,ok,,68.2181,2016-04-02,0.0181,91100000,1.000000,
0000008818,2016-08-02,2016-08-01,ok,,72.2987,2016-07-02,0.0155,90700000,1.000000,
0000008818,2016-11-01,2016-10-31,ok,,75.4329,2016-10-01,0.0183,90600000,1.000000,
0000008818,2017-02-23,2017-02-22,ok,,76.9229,2016-12-31,0.0238,90700000,1.000000,
0000008818,2017-05-02,2017-05-01,ok,,84.8324,2017-04-01,0.0229,90000000,1.000000,
0000008818,2017-08-01,2017-07-31,ok,,90.5540,2017-07-01,0.0226,89900000,1.000000,
0000008818,2017-10-31,2017-10-30,ok,,93.1887,2017-09-30,0.0238,89900000,1.000000,
0000008818,2018-02-21,2018-02-20,ok,,98.3868,2017-12-30,0.0294,90100000,1.000000,
0000008818,2018-05-01,2018-04-30,ok,,106.5268,2018-03-31,0.0297,89600000,1.000000,
0000008818,2018-07-31,2018-07-30,ok,,112.0081,2018-06-30,0.0296,89000000,1.000000,
0000008818,2018-10-30,2018-10-29,ok,,122.7372,2018-09-29,0.0312,88500000,1.000000,
0000008818,2019-02-27,2019-02-26,ok,,108.4214,2018-12-29,0.0269,88600000,1.000000,
0000008818,2019-04-30,2019-04-29,ok,,74.4349,2019-03-30,0.0251,84300000,1.000000,
0000008818,2019-07-30,2019-07-29,ok,,65.5737,2019-06-29,0.0206,85100000,1.000000,
0000008818,2019-10-29,2019-10-28,ok,,64.9951,2019-09-28,0.0184,84800000,1.000000,
0000008818,2020-02-26,2020-02-25,ok,,76.0019,2019-12-28,0.0133,85000000,1.000000,
0000008818,2020-05-01,2020-04-30,ok,,117.0926,2020-03-28,0.0064,84100000,1.000000,
0000008818,2020-07-28,2020-07-27,ok,,110.3215,2020-06-27,0.0059,83800000,1.000000,
0000008818,2020-10-27,2020-10-26,ok,,117.8288,2020-09-26,0.0079,84000000,1.000000,
0000008818,2021-02-25,2021-02-24,ok,,139.7077,2021-01-02,0.0154,84100000,1.000000,
0000008818,2021-05-04,2021-05-03,ok,,157.3280,2021-04-03,0.0161,83900000,1.000000,
0000008818,2021-08-03,2021-08-02,ok,,166.5696,2021-07-03,0.0119,83800000,1.000000,
0000008818,2021-11-02,2021-11-01,ok,,181.0581,2021-10-02,0.0156,83700000,1.000000,
0000008818,2022-02-23,2022-02-22,ok,,203.4241,2022-01-01,0.0199,83800000,1.000000,
0000008818,2022-05-03,2022-05-02,ok,,281.4759,2022-04-02,0.0297,83000000,1.000000,
0000008818,2022-08-02,2022-08-01,ok,,286.8506,2022-07-02,0.0275,82100000,1.000000,
0000008818,2022-11-01,2022-10-31,ok,,262.7836,2022-10-01,0.0407,81900000,1.000000,
0000008818,2023-02-22,2023-02-21,ok,,220.7813,2022-12-31,0.0393,82200000,1.000000,
0000008818,2023-05-02,2023-05-01,ok,,262.5973,2023-04-01,0.0344,81500000,1.000000,
0000008818,2023-08-01,2023-07-31,ok,,218.1529,2023-07-01,0.0405,81000000,1.000000,
0000008818,2023-10-31,2023-10-30,ok,,185.7976,2023-09-30,0.0488,81000000,1.000000,
0000008818,2024-02-21,2024-02-20,ok,,231.1741,2023-12-30,0.0432,81100000,1.000000,
0000008818,2024-04-30,2024-04-29,ok,,217.4517,2024-03-30,0.0469,81000000,1.000000,
0000008818,2024-07-30,2024-07-29,ok,,239.3834,2024-06-29,0.0415,81000000,1.000000,
0000008818,2024-10-29,2024-10-28,ok,,232.0927,2024-09-28,0.0428,80800000,1.000000,
0000008818,2025-02-26,2025-02-25,ok,,192.1920,2024-12-28,0.0425,80700000,1.000000,
0000008818,2025-04-29,2025-04-28,ok,,220.5856,2025-03-29,0.0419,79400000,1.000000,
0000008818,2025-07-29,2025-07-28,ok,,226.0960,2025-06-28,0.0434,78300000,1.000000,
0000008818,2025-10-28,2025-10-27,ok,,265.1209,2025-09-27,0.0399,78000000,1.000000,
0000008818,2026-02-25,2026-02-24,ok,,228.9616,2025-12-31,0.0405,78300000,1.000000,
0000008818,2026-05-05,2026-05-04,ok,,223.8126,2026-03-31,0.0443,77000000,1.000000,
0000008818,2026-08-04,2026-08-03,ok,,222.1100,2026-06-30,0.0463,76400000,1.000000,
0000004127,2010-05-11,,no_price,申报日前无行情,,,,,,
0000004127,2010-08-10,,no_price,申报日前无行情,,,,,,
0000004127,2010-11-29,,no_price,申报日前无行情,,,,,,
0000004127,2011-02-08,,no_price,申报日前无行情,,,,,,
0000004127,2011-05-11,,no_price,申报日前无行情,,,,,,
0000004127,2011-08-09,,no_price,申报日前无行情,,,,,,
0000004127,2011-11-28,,no_price,申报日前无行情,,,,,,
0000004127,2012-02-07,,no_price,申报日前无行情,,,,,,
0000004127,2012-05-08,,no_price,申报日前无行情,,,,,,
0000004127,2012-08-01,,no_price,申报日前无行情,,,,,,
0000004127,2012-11-21,,no_price,申报日前无行情,,,,,,
0000004127,2013-01-31,,no_price,申报日前无行情,,,,,,
0000004127,2013-05-01,,no_price,申报日前无行情,,,,,,
0000004127,2013-07-31,,no_price,申报日前无行情,,,,,,
0000004127,2013-11-18,,no_price,申报日前无行情,,,,,,
0000004127,2014-01-29,,no_price,申报日前无行情,,,,,,
0000004127,2014-05-02,2014-05-01,ok,,29.4755,2014-03-28,0.0260,192200000,1.000000,
0000004127,2014-07-30,2014-07-29,ok,,30.2532,2014-06-27,0.0257,193200000,1.000000,
0000004127,2014-11-25,2014-11-24,ok,,38.9432,2014-10-03,0.0227,192600000,1.000000,
0000004127,2015-02-04,2015-02-03,ok,,37.3323,2015-01-02,0.0181,194200000,1.000000,
0000004127,2015-05-06,2015-05-05,ok,,37.6271,2015-04-03,0.0225,195200000,1.000000,
0000004127,2015-08-05,2015-08-04,ok,,39.8681,2015-07-03,0.0228,195400000,1.000000,
0000004127,2015-11-24,2015-11-23,ok,,47.7172,2015-10-02,0.0224,194900000,1.000000,
0000004127,2016-02-03,2016-02-02,ok,,54.2485,2016-01-01,0.0188,194700000,1.000000,
0000004127,2016-05-04,2016-05-03,ok,,56.9779,2016-04-01,0.0179,193300000,1.000000,
0000004127,2016-08-03,2016-08-02,ok,,59.3115,2016-07-01,0.0155,191700000,1.000000,
0000004127,2016-11-22,2016-11-21,ok,,59.3775,2016-09-30,0.0231,192100000,1.000000,
0000004127,2017-02-07,2017-02-06,ok,,70.3538,2016-12-30,0.0240,187300000,1.000000,
0000004127,2017-05-03,2017-05-02,ok,,72.8941,2017-03-31,0.0233,187100000,1.000000,
0000004127,2017-07-27,2017-07-26,ok,,72.5894,2017-06-30,0.0232,186600000,1.000000,
0000004127,2017-11-13,2017-11-10,ok,,83.6095,2017-09-29,0.0240,186700000,1.000000,
0000004127,2018-02-05,2018-02-02,ok,,87.3763,2017-12-29,0.0277,185500000,1.000000,
0000004127,2018-05-04,2018-05-03,ok,,91.7792,2018-03-30,0.0295,184300000,1.000000,
0000004127,2018-07-20,2018-07-19,ok,,93.4367,2018-06-29,0.0289,182800000,1.000000,
0000004127,2018-11-15,2018-11-14,ok,,77.4721,2018-09-28,0.0311,183200000,1.000000,
0000004127,2019-02-06,2019-02-05,ok,,85.7856,2018-12-28,0.0270,177700000,1.000000,
0000004127,2019-05-03,2019-05-02,ok,,89.3925,2019-03-29,0.0254,174600000,1.000000,
0000004127,2019-08-07,2019-08-06,ok,,95.1863,2019-06-28,0.0171,173400000,1.000000,
0000004127,2019-11-14,2019-11-13,ok,,72.5917,2019-09-27,0.0182,174500000,1.000000,
0000004127,2020-01-24,2020-01-23,ok,,77.1600,2019-12-27,0.0170,171600000,1.000000,
0000004127,2020-01-27,2020-01-24,ok,,77.5221,2019-12-27,0.0161,171600000,1.000000,
0000004127,2020-05-05,2020-05-04,ok,,82.3839,2020-03-27,0.0066,171100000,1.000000,
0000004127,2020-07-24,2020-07-23,ok,,85.1605,2020-06-26,0.0059,168300000,1.000000,
0000004127,2020-11-17,2020-11-16,ok,,73.0640,2020-10-02,0.0087,169900000,1.000000,
0000004127,2021-01-29,2021-01-28,ok,,77.9849,2021-01-01,0.0111,167000000,1.000000,
0000004127,2021-04-30,2021-04-29,ok,,80.6145,2021-04-02,0.0165,166800000,1.000000,
0000004127,2021-07-30,2021-07-29,ok,,92.2682,2021-07-02,0.0124,167000000,1.000000,
0000004127,2021-11-24,2021-11-23,ok,,115.0192,2021-10-01,0.0164,167000000,1.000000,
0000004127,2022-01-28,2022-01-27,ok,,115.0253,2021-10-01,0.0178,167000000,1.000000,
0000004127,2022-02-04,2022-02-03,ok,,114.9208,2021-12-31,0.0193,166400000,1.000000,
0000004127,2022-05-04,2022-05-03,ok,,118.9116,2022-04-01,0.0293,164400000,1.000000,
0000004127,2022-08-05,2022-08-04,ok,,119.6062,2022-07-01,0.0283,161500000,1.000000,
0000004127,2022-11-23,2022-11-22,ok,,105.9233,2022-09-30,0.0371,163300000,1.000000,
0000004127,2023-01-27,2023-01-26,ok,,109.2075,2022-09-30,0.0352,163300000,1.000000,
0000004127,2023-02-07,2023-02-06,ok,,109.8626,2022-12-30,0.0367,160200000,1.000000,
0000004127,2023-05-09,2023-05-08,ok,,109.0506,2023-03-31,0.0353,159900000,1.000000,
0000004127,2023-08-08,2023-08-07,ok,,95.3025,2023-06-30,0.0402,160000000,1.000000,
0000004127,2023-11-17,2023-11-16,ok,,94.0899,2023-09-29,0.0444,160300000,1.000000,
0000004127,2024-01-26,2024-01-25,ok,,97.5897,2023-09-29,0.0415,160300000,1.000000,
0000004127,2024-01-31,2024-01-30,ok,,98.7050,2023-12-29,0.0399,161000000,1.000000,
0000004127,2024-05-01,2024-04-30,ok,,91.4513,2024-03-29,0.0463,161400000,1.000000,
0000004127,2024-07-31,2024-07-30,ok,,96.3081,2024-06-28,0.0409,161400000,1.000000,
0000004127,2024-11-15,2024-11-14,ok,,89.1524,2024-09-27,0.0443,161500000,1.000000,
0000004127,2025-01-24,2025-01-23,ok,,87.1115,2024-09-27,0.0463,161500000,1.000000,
0000004127,2025-02-05,2025-02-04,ok,,90.7550,2024-12-27,0.0443,161400000,1.000000,
0000004127,2025-05-07,2025-05-06,ok,,93.3653,2025-03-28,0.0426,158800000,1.000000,
0000004127,2025-08-05,2025-08-04,ok,,98.4793,2025-06-27,0.0422,150300000,1.000000,
0000004127,2025-11-07,2025-11-06,ok,,93.7468,2025-10-03,0.0411,155100000,1.000000,
0000004127,2026-01-30,2026-01-29,ok,,92.0725,2025-10-03,0.0426,155100000,1.000000,
0000004127,2026-02-05,2026-02-04,ok,,96.5176,2026-01-02,0.0421,150500000,1.000000,
0000004127,2026-05-05,2026-05-04,ok,,92.1818,2026-04-03,0.0443,150600000,1.000000,
0000004127,2026-07-28,2026-07-27,ok,,83.8344,2026-07-03,0.0461,151400000,1.000000,
0000001800,2009-08-07,2009-08-06,no_annual,无 filed≤F 的年报行,,,,,,
0000001800,2009-11-06,2009-11-05,no_annual,无 filed≤F 的年报行,,,,,,
0000001800,2010-02-19,2010-02-18,ok,,50.2622,2009-12-31,0.0378,1555126000,1.000000,
0000001800,2010-05-04,2010-05-03,ok,,50.4494,2010-03-31,0.0363,1561323000,1.000000,
0000001800,2010-08-05,2010-08-04,ok,,61.5979,2010-06-30,0.0294,1551782000,1.000000,
0000001800,2010-11-05,2010-11-04,ok,,56.4325,2010-09-30,0.0258,1554052000,1.000000,
0000001800,2011-02-18,2011-02-17,rejected,"P/V 370 超出 [0.02, 50] 量级守卫",,2010-12-31,0.0359,1556022000,,
0000001800,2011-05-06,2011-05-05,ok,,1.1032,2011-03-31,0.0319,1558641000,1.000000,
0000001800,2011-08-04,2011-08-03,ok,,4.0624,2011-06-30,0.0247,1566103000,1.000000,
0000001800,2011-11-04,2011-11-03,ok,,4.6860,2011-09-30,0.0206,1568287000,1.000000,
0000001800,2012-02-21,2012-02-17,ok,,57.3140,2011-12-31,0.0205,1567389000,1.000000,
0000001800,2012-05-08,2012-05-07,ok,,60.5252,2012-03-31,0.0188,1589510000,1.000000,
0000001800,2012-08-07,2012-08-06,ok,,64.7943,2012-06-30,0.0166,1588502000,1.000000,
0000001800,2012-11-07,2012-11-06,ok,,75.3278,2012-09-30,0.0168,1594279000,1.000000,
0000001800,2013-02-15,2013-02-14,ok,,37.0781,2012-12-31,0.0201,1591838000,2.084202,2013-01-02:2.0842:applied
0000001800,2013-05-08,2013-05-07,ok,,73.6260,2013-03-31,0.0181,1586018000,1.000000,
0000001800,2013-08-06,2013-08-05,ok,,74.3809,2013-06-30,0.0267,1576684000,1.000000,
0000001800,2013-11-07,2013-11-06,ok,,78.8103,2013-09-30,0.0263,1566691000,1.000000,
0000001800,2014-02-21,2014-02-20,ok,,65.4165,2013-12-31,0.0273,1574000000,1.000000,
0000001800,2014-05-07,2014-05-06,ok,,68.4948,2014-03-31,0.0262,1547691000,1.000000,
0000001800,2014-08-05,2014-08-04,ok,,70.5923,2014-06-30,0.0249,1517046000,1.000000,
0000001800,2014-11-06,2014-11-05,ok,,73.2154,2014-09-30,0.0239,1519780000,1.000000,
0000001800,2015-02-27,2015-02-26,ok,,74.5063,2014-12-31,0.0200,1527000000,1.000000,
0000001800,2015-05-06,2015-05-05,ok,,84.7214,2015-03-31,0.0225,1515537000,1.000000,
0000001800,2015-08-04,2015-08-03,ok,,85.6422,2015-06-30,0.0223,1504215000,1.000000,
0000001800,2015-11-05,2015-11-04,ok,,83.1049,2015-09-30,0.0226,1505167000,1.000000,
0000001800,2016-02-19,2016-02-18,ok,,36.7392,2015-12-31,0.0176,1506000000,1.000000,
0000001800,2016-05-04,2016-05-03,ok,,35.6160,2016-03-31,0.0179,1483673000,1.000000,
0000001800,2016-08-03,2016-08-02,ok,,36.5709,2016-06-30,0.0155,1480492000,1.000000,
0000001800,2016-11-03,2016-11-02,ok,,36.1347,2016-09-30,0.0182,1476366000,1.000000,
0000001800,2017-02-17,2017-02-16,ok,,56.8588,2016-12-31,0.0242,1483000000,1.000000,
0000001800,2017-05-03,2017-05-02,ok,,34.2865,2017-03-31,0.0233,1735195000,1.000000,
0000001800,2017-08-02,2017-08-01,ok,,34.4599,2017-06-30,0.0227,1748883000,1.000000,
0000001800,2017-11-02,2017-11-01,ok,,30.5415,2017-09-30,0.0235,1754156000,1.000000,
0000001800,2018-02-16,2018-02-15,ok,,36.3508,2017-12-31,0.0287,1749000000,1.000000,
0000001800,2018-05-02,2018-05-01,ok,,28.5093,2018-03-31,0.0297,1765278000,1.000000,
0000001800,2018-08-01,2018-07-31,ok,,26.5761,2018-06-30,0.0300,1768950000,1.000000,
0000001800,2018-10-31,2018-10-30,ok,,28.2621,2018-09-30,0.0315,1771680000,1.000000,
0000001800,2019-02-22,2019-02-21,ok,,19.3477,2018-12-31,0.0265,1770000000,1.000000,
0000001800,2019-05-01,2019-04-30,ok,,20.2999,2019-03-31,0.0252,1776573000,1.000000,
0000001800,2019-07-31,2019-07-30,ok,,23.9137,2019-06-30,0.0202,1781417000,1.000000,
0000001800,2019-10-31,2019-10-30,ok,,28.2417,2019-09-30,0.0169,1784167000,1.000000,
0000001800,2020-02-21,2020-02-20,ok,,44.3397,2019-12-31,0.0146,1781000000,1.000000,
0000001800,2020-04-29,2020-04-28,ok,,47.0086,2020-03-31,0.0063,1780578000,1.000000,
0000001800,2020-07-29,2020-07-28,ok,,40.4898,2020-06-30,0.0058,1785040000,1.000000,
0000001800,2020-11-04,2020-11-03,ok,,43.5892,2020-09-30,0.0078,1787853000,1.000000,
0000001800,2021-02-19,2021-02-18,ok,,55.1513,2020-12-31,0.0134,1786000000,1.000000,
0000001800,2021-05-05,2021-05-04,ok,,47.8199,2021-03-31,0.0159,1791503000,1.000000,
0000001800,2021-08-04,2021-08-03,ok,,39.8320,2021-06-30,0.0119,1793279000,1.000000,
0000001800,2021-11-03,2021-11-02,ok,,37.0231,2021-09-30,0.0160,1788999000,1.000000,
0000001800,2022-02-18,2022-02-17,ok,,54.0978,2021-12-31,0.0192,1789000000,1.000000,
0000001800,2022-05-03,2022-05-02,ok,,54.8058,2022-03-31,0.0297,1774542000,1.000000,
0000001800,2022-08-02,2022-08-01,ok,,57.0284,2022-06-30,0.0275,1765463000,1.000000,
0000001800,2022-11-01,2022-10-31,ok,,47.8287,2022-09-30,0.0407,1763653000,1.000000,
0000001800,2023-02-17,2023-02-16,ok,,62.3222,2022-12-31,0.0382,1764000000,1.000000,
0000001800,2023-05-04,2023-05-03,ok,,68.7882,2023-03-31,0.0337,1751715000,1.000000,
0000001800,2023-08-03,2023-08-02,ok,,58.9805,2023-06-30,0.0420,1750248000,1.000000,
0000001800,2023-11-01,2023-10-31,ok,,54.7244,2023-09-30,0.0477,1748289000,1.000000,
0000001800,2024-02-16,2024-02-15,ok,,67.4854,2023-12-31,0.0430,1749000000,1.000000,
0000001800,2024-05-02,2024-05-01,ok,,64.8486,2024-03-31,0.0458,1749652000,1.000000,
0000001800,2024-07-31,2024-07-30,ok,,70.2453,2024-06-30,0.0409,1751153000,1.000000,
0000001800,2024-10-31,2024-10-30,ok,,69.9367,2024-09-30,0.0428,1747597000,1.000000,
0000001800,2025-02-21,2025-02-20,ok,,57.3131,2024-12-31,0.0442,1748000000,1.000000,
0000001800,2025-04-30,2025-04-29,ok,,58.6620,2025-03-31,0.0417,1747220000,1.000000,
0000001800,2025-07-30,2025-07-29,ok,,57.8048,2025-06-30,0.0438,1750835000,1.000000,
0000001800,2025-10-29,2025-10-28,ok,,61.0267,2025-09-30,0.0408,1749361000,1.000000,
0000001800,2026-02-20,2026-02-19,ok,,61.4285,2025-12-31,0.0408,1748000000,1.000000,
0000001800,2026-04-29,2026-04-28,ok,,60.1398,2026-03-31,0.0442,1747073000,1.000000,
0000002488,2010-08-04,2010-08-03,no_annual,无 filed≤F 的年报行,,,,,,
0000002488,2010-11-03,2010-11-02,no_annual,无 filed≤F 的年报行,,,,,,
0000002488,2011-02-18,2011-02-17,ok,,13.2465,2010-12-25,0.0359,733000000,1.000000,
0000002488,2011-05-10,2011-05-09,ok,,13.2780,2011-04-02,0.0323,764000000,1.000000,
0000002488,2011-08-10,2011-08-09,ok,,14.0990,2011-07-02,0.0217,743000000,1.000000,
0000002488,2011-11-09,2011-11-08,ok,,16.8362,2011-10-01,0.0200,741000000,1.000000,
0000002488,2012-02-24,2012-02-23,ok,,13.9901,2011-12-31,0.0198,742000000,1.000000,
0000002488,2012-05-09,2012-05-08,ok,,7.7766,2012-03-31,0.0187,734000000,1.000000,
0000002488,2012-08-02,2012-08-01,rejected,最新报告口径 NOPAT=-0.01b ≤ 0：息税前利润非正，按现金折现无意义（A 股同规，按 §6.5.2.4 判无法估值）,,2012-06-30,0.0151,755000000,,
0000002488,2012-11-01,2012-10-31,rejected,最新报告口径 NOPAT=-0.21b ≤ 0：息税前利润非正，按现金折现无意义（A 股同规，按 §6.5.2.4 判无法估值）,,2012-09-29,0.0175,745000000,,
0000002488,2013-02-21,2013-02-20,rejected,结构断点 2012-12-29 之后财年仅 1 < 要求 3 年,,2012-12-29,0.0199,741000000,,
0000002488,2013-05-06,2013-05-03,rejected,结构断点 2012-12-29 之后财年仅 1 < 要求 3 年,,2013-03-30,0.0180,749000000,,
0000002488,2013-08-01,2013-07-31,rejected,结构断点 2012-12-29 之后财年仅 1 < 要求 3 年,,2013-06-29,0.0274,752000000,,
0000002488,2013-10-30,2013-10-29,rejected,结构断点 2012-12-29 之后财年仅 1 < 要求 3 年,,2013-09-28,0.0255,764000000,,
0000002488,2014-02-18,2013-11-21,rejected,结构断点 2012-12-29 之后财年仅 2 < 要求 3 年,,2013-12-28,0.0271,754000000,,
0000002488,2014-05-01,2013-11-21,rejected,结构断点 2012-12-29 之后财年仅 2 < 要求 3 年,,2014-03-29,0.0263,761000000,,
0000002488,2014-07-31,2013-11-21,rejected,结构断点 2012-12-29 之后财年仅 2 < 要求 3 年,,2014-06-28,0.0258,764000000,,
0000002488,2014-10-30,2013-11-21,rejected,结构断点 2012-12-29 之后财年仅 2 < 要求 3 年,,2014-09-27,0.0232,785000000,,
0000002488,2015-02-19,2013-11-21,rejected,最新报告口径 NOPAT=-0.17b ≤ 0：息税前利润非正，按现金折现无意义（A 股同规，按 §6.5.2.4 判无法估值）,,2014-12-27,0.0211,768000000,,
0000002488,2015-04-29,2013-11-21,rejected,最新报告口径 NOPAT=-0.31b ≤ 0：息税前利润非正，按现金折现无意义（A 股同规，按 §6.5.2.4 判无法估值）,,2015-03-28,0.0206,777000000,,
0000002488,2015-07-30,2013-11-21,rejected,母公司权益非正，股数法无法折每股,,2015-06-27,0.0228,778000000,,
0000002488,2015-11-03,2013-11-21,rejected,母公司权益非正，股数法无法折每股,,2015-09-26,0.0223,785000000,,
0000002488,2016-02-18,2016-02-17,rejected,结构断点 2015-12-26 之后财年仅 1 < 要求 3 年,,2015-12-26,0.0175,783000000,,
0000002488,2016-04-28,2016-04-27,rejected,结构断点 2015-12-26 之后财年仅 1 < 要求 3 年,,2016-03-26,0.0184,793000000,,
0000002488,2016-07-26,2016-07-25,rejected,结构断点 2015-12-26 之后财年仅 1 < 要求 3 年,,2016-06-25,0.0157,821000000,,
0000002488,2016-10-26,2016-10-25,rejected,结构断点 2015-12-26 之后财年仅 1 < 要求 3 年,,2016-09-24,0.0179,815000000,,
0000002488,2017-02-21,2017-02-17,rejected,结构断点 2016-12-31 之后财年仅 1 < 要求 3 年,,2016-12-31,0.0243,835000000,,
0000002488,2017-05-08,2017-05-05,rejected,结构断点 2016-12-31 之后财年仅 1 < 要求 3 年,,2017-04-01,0.0239,939000000,,
0000002488,2017-08-03,2017-08-02,rejected,结构断点 2016-12-31 之后财年仅 1 < 要求 3 年,,2017-07-01,0.0224,945000000,,
0000002488,2017-11-02,2017-11-01,rejected,结构断点 2016-12-31 之后财年仅 1 < 要求 3 年,,2017-09-30,0.0235,1042000000,,
0000002488,2018-02-27,2018-02-26,rejected,结构断点 2016-12-31 之后财年仅 2 < 要求 3 年,,2017-12-30,0.0290,1039000000,,
0000002488,2018-05-03,2018-05-02,rejected,结构断点 2016-12-31 之后财年仅 2 < 要求 3 年,,2018-03-31,0.0294,1039000000,,
0000002488,2018-08-02,2018-08-01,rejected,结构断点 2016-12-31 之后财年仅 2 < 要求 3 年,,2018-06-30,0.0298,1147000000,,
0000002488,2018-10-31,2018-10-30,rejected,结构断点 2016-12-31 之后财年仅 2 < 要求 3 年,,2018-09-29,0.0315,1076000000,,
0000002488,2019-02-08,2019-02-07,ok,,4.8065,2018-12-29,0.0263,1064000000,1.000000,
0000002488,2019-05-01,2019-04-30,ok,,4.0584,2019-03-30,0.0252,1094000000,1.000000,
0000002488,2019-07-31,2019-07-30,ok,,3.1124,2019-06-29,0.0202,1109000000,1.000000,
0000002488,2019-10-30,2019-10-29,ok,,3.7693,2019-09-28,0.0178,1117000000,1.000000,
0000002488,2020-02-04,2020-02-03,ok,,6.2778,2019-12-28,0.0161,1120000000,1.000000,
0000002488,2020-04-29,2020-04-28,ok,,7.0270,2020-03-28,0.0063,1224000000,1.000000,
0000002488,2020-07-29,2020-07-28,ok,,7.8309,2020-06-27,0.0058,1227000000,1.000000,
0000002488,2020-10-28,2020-10-27,ok,,7.9755,2020-09-26,0.0079,1215000000,1.000000,
0000002488,2021-01-29,2021-01-28,ok,,15.8414,2020-12-26,0.0111,1207000000,1.000000,
0000002488,2021-04-28,2021-04-27,ok,,16.4004,2021-03-27,0.0163,1231000000,1.000000,
0000002488,2021-07-28,2021-07-27,ok,,16.7622,2021-06-26,0.0126,1232000000,1.000000,
0000002488,2021-10-27,2021-10-26,ok,,18.4556,2021-09-25,0.0154,1230000000,1.000000,
0000002488,2022-02-03,2022-02-02,ok,,26.4977,2021-12-25,0.0182,1229000000,1.000000,
